,y
3384,1.0
2308,0.0
3180,1.0
3541,1.0
3971,1.0
2519,1.0
2352,1.0
2406,1.0
3265,1.0
2344,1.0
2774,1.0
3928,1.0
2525,1.0
2988,1.0
2797,1.0
3869,1.0
3630,1.0
3953,1.0
3287,0.0
3279,1.0
2276,1.0
2083,1.0
2938,1.0
2629,1.0
2100,0.0
3185,1.0
3771,1.0
3296,1.0
2737,1.0
2224,1.0
3251,1.0
2714,1.0
2168,1.0
3182,1.0
3561,1.0
3653,1.0
3707,1.0
3129,0.0
2560,1.0
3660,1.0
3136,1.0
2790,1.0
2143,1.0
3694,1.0
3963,1.0
3999,1.0
2807,1.0
2929,1.0
2499,1.0
3254,1.0
2966,1.0
2878,0.0
3412,1.0
3224,1.0
3582,1.0
2202,1.0
3703,1.0
2070,1.0
3892,0.0
3976,1.0
3445,0.0
3418,1.0
2939,1.0
3106,1.0
3980,1.0
3323,1.0
2885,1.0
2921,1.0
3145,1.0
3295,0.0
3357,0.0
2162,0.0
2781,0.0
2673,1.0
3472,1.0
3036,1.0
3368,1.0
3006,1.0
2872,1.0
3269,1.0
2800,1.0
2909,1.0
3512,0.0
2231,1.0
3824,1.0
3375,0.0
2350,0.0
3907,1.0
3341,0.0
3497,1.0
3662,1.0
2259,1.0
3690,1.0
3671,1.0
2899,1.0
3248,1.0
2923,1.0
3605,1.0
2656,1.0
2051,1.0
3558,1.0
2858,1.0
3730,1.0
2360,1.0
2599,1.0
2418,1.0
3362,0.0
2018,1.0
3121,0.0
3344,1.0
3238,1.0
3438,1.0
2823,0.0
3274,1.0
3991,1.0
2742,1.0
3627,1.0
2721,1.0
2459,0.0
2099,1.0
3112,0.0
3951,0.0
3258,1.0
3053,1.0
2068,1.0
3013,1.0
3760,1.0
2702,1.0
3339,1.0
2521,1.0
2011,1.0
2155,0.0
2295,1.0
2355,1.0
3617,1.0
3229,1.0
2512,1.0
2341,1.0
3394,0.0
2391,1.0
2394,1.0
3856,1.0
3731,1.0
3903,0.0
2179,1.0
2748,1.0
2114,1.0
3350,0.0
2933,1.0
2314,1.0
3744,1.0
2201,1.0
2264,1.0
3948,1.0
2991,1.0
2514,1.0
3616,1.0
2430,1.0
2819,1.0
2497,1.0
2151,1.0
3247,1.0
2066,0.0
3546,1.0
3574,1.0
3288,1.0
2093,1.0
3100,1.0
2017,1.0
3026,1.0
2101,0.0
2883,1.0
3923,1.0
3398,1.0
3667,1.0
3310,1.0
3696,1.0
2019,1.0
2982,1.0
3133,1.0
3687,1.0
2479,1.0
2897,1.0
3385,1.0
3202,1.0
3024,1.0
3834,1.0
2557,1.0
3374,1.0
3458,1.0
3225,1.0
2527,1.0
3786,1.0
3891,1.0
2957,0.0
3307,1.0
3215,1.0
2500,0.0
2251,0.0
3127,0.0
