,h_post,h_post_individualized
11833,0.12000000000000001,0.0
17214,0.10000000000000002,0.0
14403,1.0,1.0
10770,1.0,1.0
13953,0.02,0.0
18315,1.0,1.0
12263,0.92,1.0
11372,1.0,1.0
19828,1.0,1.0
14317,0.02,0.0
16062,1.0,1.0
18069,0.02,0.0
13514,1.0,1.0
11646,1.0,1.0
11402,1.0,1.0
16537,1.0,1.0
17664,0.02,0.0
15742,1.0,1.0
10013,1.0,1.0
10005,1.0,1.0
18902,1.0,1.0
19926,1.0,1.0
14755,1.0,1.0
18127,1.0,1.0
14316,1.0,1.0
18757,1.0,1.0
17521,1.0,1.0
15991,1.0,1.0
18157,1.0,1.0
14947,1.0,1.0
13727,0.07999999999999999,0.0
10224,1.0,1.0
17874,1.0,1.0
19670,1.0,1.0
11156,0.98,1.0
13383,1.0,1.0
17264,0.98,1.0
16861,1.0,1.0
16541,0.02,0.0
18408,0.02,0.0
11518,1.0,1.0
18371,1.0,1.0
13597,1.0,1.0
19024,0.0,0.0
10599,1.0,1.0
17049,1.0,1.0
11558,0.96,1.0
17228,1.0,1.0
15296,1.0,1.0
10565,1.0,1.0
14487,1.0,1.0
17727,1.0,1.0
17449,0.10000000000000002,0.0
14647,1.0,1.0
16783,1.0,1.0
17984,0.07999999999999999,0.0
16476,1.0,1.0
13368,1.0,1.0
19466,1.0,1.0
16276,0.98,1.0
14772,1.0,1.0
12189,1.0,1.0
13388,1.0,1.0
19586,1.0,1.0
13822,1.0,1.0
10821,1.0,1.0
14077,1.0,1.0
11737,0.02,0.0
13537,1.0,1.0
10813,1.0,1.0
18455,1.0,1.0
15701,0.0,0.0
17497,1.0,1.0
14892,0.0,0.0
13358,0.94,1.0
12445,1.0,1.0
12000,1.0,1.0
10094,1.0,1.0
10260,1.0,1.0
18814,1.0,1.0
19589,1.0,1.0
17919,1.0,1.0
12125,0.02,0.0
14645,1.0,1.0
15929,1.0,1.0
12588,0.0,0.0
15739,1.0,1.0
13797,1.0,1.0
16302,0.02,0.0
14416,1.0,1.0
19193,1.0,1.0
12012,1.0,1.0
14053,1.0,1.0
15107,0.07999999999999999,0.0
16185,0.16000000000000003,0.0
12174,0.0,0.0
13888,1.0,1.0
18839,0.03999999999999999,0.0
16758,0.0,0.0
14542,1.0,1.0
10179,1.0,1.0
12073,1.0,1.0
15142,1.0,1.0
16441,1.0,1.0
15298,1.0,1.0
19405,1.0,1.0
18858,1.0,1.0
19561,1.0,1.0
15494,1.0,1.0
10518,1.0,1.0
17190,1.0,1.0
18495,1.0,1.0
12425,0.98,1.0
10715,1.0,1.0
10983,1.0,1.0
17867,1.0,1.0
10177,1.0,1.0
14855,1.0,1.0
10731,0.98,1.0
17909,1.0,1.0
16807,1.0,1.0
13550,1.0,1.0
14958,1.0,1.0
19531,0.98,1.0
12664,1.0,1.0
15758,1.0,1.0
11024,0.06,0.0
16704,1.0,1.0
10053,1.0,1.0
19539,1.0,1.0
18007,0.03999999999999999,0.0
10613,1.0,1.0
11033,1.0,1.0
19749,1.0,1.0
15125,0.0,0.0
13595,0.02,0.0
14747,1.0,1.0
10449,0.06,0.0
14491,0.0,0.0
15476,0.94,1.0
19121,0.98,1.0
10112,0.96,1.0
17472,1.0,1.0
15852,0.96,1.0
17905,1.0,1.0
13030,1.0,1.0
11140,0.02,0.0
13002,1.0,1.0
16964,0.96,1.0
16946,1.0,1.0
11958,1.0,1.0
12360,1.0,1.0
17675,1.0,1.0
17653,1.0,1.0
12905,1.0,1.0
18090,1.0,1.0
13805,1.0,1.0
16259,0.02,0.0
14565,1.0,1.0
16538,1.0,1.0
15218,1.0,1.0
15041,1.0,1.0
17082,1.0,1.0
16843,1.0,1.0
16266,1.0,1.0
18864,1.0,1.0
11752,1.0,1.0
17276,1.0,1.0
13194,1.0,1.0
10167,1.0,1.0
12066,0.98,1.0
17969,1.0,1.0
16203,1.0,1.0
10441,1.0,1.0
17734,1.0,1.0
19840,1.0,1.0
15824,1.0,1.0
13058,1.0,1.0
10713,1.0,1.0
13626,0.16000000000000003,0.0
11249,1.0,1.0
10960,0.14,0.0
15895,0.0,0.0
12855,1.0,1.0
16877,1.0,1.0
10405,0.02,0.0
10131,1.0,1.0
15897,1.0,1.0
18729,0.10000000000000002,0.0
14102,1.0,1.0
11786,1.0,1.0
14798,1.0,1.0
13883,1.0,1.0
18370,1.0,1.0
11905,1.0,1.0
18959,0.96,1.0
10546,1.0,1.0
19454,0.96,1.0
16347,1.0,1.0
17008,1.0,1.0
