,h_post,h_post_individualized
3564,1.0,1.0
2270,1.0,1.0
2216,1.0,1.0
2798,1.0,1.0
3190,1.0,1.0
3105,1.0,1.0
2452,1.0,1.0
3665,1.0,1.0
2849,1.0,1.0
3790,1.0,1.0
3404,1.0,1.0
3578,1.0,1.0
2806,1.0,1.0
3276,1.0,1.0
2878,1.0,1.0
3901,1.0,1.0
3824,1.0,1.0
2894,1.0,1.0
3400,0.19999999999999998,0.0
3489,1.0,1.0
2524,1.0,1.0
3304,1.0,1.0
2896,1.0,1.0
2505,1.0,1.0
3122,1.0,1.0
3687,1.0,1.0
3177,1.0,1.0
3758,1.0,1.0
2128,1.0,1.0
2010,1.0,1.0
3761,1.0,1.0
3334,1.0,1.0
3514,1.0,1.0
3401,1.0,1.0
2870,1.0,1.0
2546,1.0,1.0
3970,1.0,1.0
3075,1.0,1.0
3697,1.0,1.0
2501,1.0,1.0
3302,1.0,1.0
2590,1.0,1.0
3526,1.0,1.0
3189,1.0,1.0
2814,1.0,1.0
2587,1.0,1.0
3573,1.0,1.0
3432,1.0,1.0
2388,1.0,1.0
3862,1.0,1.0
2499,1.0,1.0
2791,1.0,1.0
2592,1.0,1.0
2203,1.0,1.0
2492,1.0,1.0
2225,1.0,1.0
2146,1.0,1.0
3138,1.0,1.0
2988,1.0,1.0
2008,1.0,1.0
2285,1.0,1.0
3835,1.0,1.0
3406,1.0,1.0
3826,1.0,1.0
3403,1.0,1.0
3186,1.0,1.0
2853,1.0,1.0
3409,1.0,1.0
3984,1.0,1.0
2235,1.0,1.0
2430,1.0,1.0
2273,1.0,1.0
2033,1.0,1.0
2205,1.0,1.0
2347,1.0,1.0
3085,1.0,1.0
3274,1.0,1.0
2931,0.0,0.0
2604,1.0,1.0
3908,0.8,0.973457396030426
3708,1.0,1.0
2885,1.0,1.0
2015,1.0,1.0
2426,1.0,1.0
2191,1.0,1.0
2314,1.0,1.0
2929,1.0,1.0
3478,1.0,1.0
2780,1.0,1.0
2800,1.0,1.0
3372,1.0,1.0
3759,1.0,1.0
2987,1.0,1.0
3476,1.0,1.0
3562,1.0,1.0
3458,1.0,1.0
2977,1.0,1.0
2378,1.0,1.0
3847,1.0,1.0
2550,1.0,1.0
2261,1.0,1.0
3580,1.0,1.0
3900,1.0,1.0
2764,1.0,1.0
3604,1.0,1.0
3473,1.0,1.0
2127,1.0,1.0
3112,1.0,1.0
2151,1.0,1.0
2973,1.0,1.0
3623,1.0,1.0
2135,1.0,1.0
2518,1.0,1.0
2967,1.0,1.0
2530,1.0,1.0
3590,1.0,1.0
3062,1.0,1.0
2902,1.0,1.0
3705,1.0,1.0
2509,1.0,1.0
3158,1.0,1.0
2112,1.0,1.0
2120,1.0,1.0
3630,1.0,1.0
2369,1.0,1.0
3410,1.0,1.0
3247,1.0,1.0
3402,1.0,1.0
3523,1.0,1.0
3890,1.0,1.0
2633,1.0,1.0
2986,1.0,1.0
2277,1.0,1.0
3654,1.0,1.0
2711,1.0,1.0
2232,1.0,1.0
3503,1.0,1.0
2584,1.0,1.0
3681,1.0,1.0
3611,1.0,1.0
3684,1.0,1.0
3569,1.0,1.0
2578,1.0,1.0
3509,1.0,1.0
3479,1.0,1.0
2809,1.0,1.0
2873,1.0,1.0
2765,1.0,1.0
3248,1.0,1.0
3550,1.0,1.0
3690,1.0,1.0
3139,1.0,1.0
3500,1.0,1.0
3674,1.0,1.0
3577,1.0,1.0
2842,1.0,1.0
3027,1.0,1.0
3222,1.0,1.0
3707,1.0,1.0
2238,1.0,1.0
3782,1.0,1.0
3140,0.0,0.0
2642,1.0,1.0
2229,1.0,1.0
3381,1.0,1.0
2138,1.0,1.0
3256,1.0,1.0
2899,1.0,1.0
3549,1.0,1.0
2580,1.0,1.0
3548,1.0,1.0
3034,1.0,1.0
3735,1.0,1.0
3871,1.0,1.0
3351,1.0,1.0
2149,1.0,1.0
2084,1.0,1.0
2599,1.0,1.0
3821,1.0,1.0
3167,1.0,1.0
3497,1.0,1.0
2293,1.0,1.0
3407,1.0,1.0
3899,1.0,1.0
2365,1.0,1.0
3317,1.0,1.0
2677,1.0,1.0
3318,1.0,1.0
2174,1.0,1.0
2920,1.0,1.0
2483,1.0,1.0
2315,1.0,1.0
2092,1.0,1.0
2094,1.0,1.0
3840,1.0,1.0
3234,1.0,1.0
2295,1.0,1.0
2611,1.0,1.0
3613,1.0,1.0
3600,1.0,1.0
