,y_hat
3564,False
2270,False
2216,False
2798,False
3190,False
3105,False
2452,False
3665,False
2849,False
3790,False
3404,False
3578,False
2806,False
3276,False
2878,False
3901,False
3824,False
2894,False
3400,False
3489,False
2524,False
3304,False
2896,False
2505,False
3122,False
3687,False
3177,False
3758,False
2128,False
2010,False
3761,False
3334,False
3514,False
3401,False
2870,False
2546,False
3970,False
3075,False
3697,False
2501,False
3302,False
2590,False
3526,False
3189,False
2814,False
2587,False
3573,False
3432,False
2388,False
3862,False
2499,False
2791,False
2592,False
2203,False
2492,False
2225,False
2146,False
3138,False
2988,False
2008,False
2285,False
3835,False
3406,False
3826,False
3403,False
3186,False
2853,False
3409,False
3984,False
2235,False
2430,False
2273,False
2033,False
2205,False
2347,False
3085,False
3274,False
2931,False
2604,False
3908,False
3708,False
2885,False
2015,False
2426,False
2191,False
2314,False
2929,False
3478,False
2780,False
2800,False
3372,False
3759,False
2987,False
3476,False
3562,False
3458,False
2977,False
2378,False
3847,False
2550,False
2261,False
3580,False
3900,False
2764,False
3604,False
3473,False
2127,False
3112,False
2151,False
2973,False
3623,False
2135,False
2518,False
2967,False
2530,False
3590,False
3062,False
2902,False
3705,False
2509,False
3158,False
2112,False
2120,False
3630,False
2369,False
3410,False
3247,False
3402,False
3523,False
3890,False
2633,False
2986,False
2277,False
3654,False
2711,False
2232,False
3503,False
2584,False
3681,False
3611,False
3684,False
3569,False
2578,False
3509,False
3479,False
2809,False
2873,False
2765,False
3248,False
3550,False
3690,False
3139,False
3500,False
3674,False
3577,False
2842,False
3027,False
3222,False
3707,False
2238,False
3782,False
3140,False
2642,False
2229,False
3381,False
2138,False
3256,False
2899,False
3549,False
2580,False
3548,False
3034,False
3735,False
3871,False
3351,False
2149,False
2084,False
2599,False
3821,False
3167,False
3497,False
2293,False
3407,False
3899,False
2365,False
3317,False
2677,False
3318,False
2174,False
2920,False
2483,False
2315,False
2092,False
2094,False
3840,False
3234,False
2295,False
2611,False
3613,False
3600,False
