,senior-level_skill
3564,0.0
2270,0.0
2216,0.0
2798,0.0
3190,0.0
3105,0.0
2452,0.0
3665,0.0
2849,0.0
3790,0.0
3404,0.0
3578,0.0
2806,0.0
3276,0.0
2878,0.0
3901,0.0
3824,0.0
2894,0.0
3400,0.0
3489,0.0
2524,0.0
3304,0.0
2896,0.0
2505,0.0
3122,0.0
3687,0.0
3177,0.0
3758,0.0
2128,0.0
2010,0.0
3761,0.0
3334,0.0
3514,0.0
3401,0.0
2870,0.0
2546,0.0
3970,0.0
3075,0.0
3697,0.0
2501,0.0
3302,0.0
2590,0.0
3526,0.0
3189,0.0
2814,0.0
2587,0.0
3573,0.0
3432,0.0
2388,0.0
3862,0.0
2499,0.0
2791,0.0
2592,0.0
2203,0.0
2492,0.0
2225,0.0
2146,0.0
3138,0.0
2988,0.0
2008,0.0
2285,0.0
3835,0.0
3406,0.0
3826,0.0
3403,0.0
3186,1.0
2853,0.0
3409,0.0
3984,0.0
2235,0.0
2430,0.0
2273,0.0
2033,0.0
2205,0.0
2347,0.0
3085,0.0
3274,0.0
2931,0.0
2604,0.0
3908,1.0
3708,0.0
2885,0.0
2015,0.0
2426,0.0
2191,0.0
2314,0.0
2929,0.0
3478,0.0
2780,0.0
2800,0.0
3372,0.0
3759,0.0
2987,0.0
3476,0.0
3562,0.0
3458,0.0
2977,0.0
2378,0.0
3847,0.0
2550,0.0
2261,0.0
3580,0.0
3900,0.0
2764,0.0
3604,0.0
3473,0.0
2127,0.0
3112,0.0
2151,0.0
2973,0.0
3623,0.0
2135,0.0
2518,0.0
2967,0.0
2530,0.0
3590,0.0
3062,0.0
2902,0.0
3705,0.0
2509,0.0
3158,0.0
2112,0.0
2120,0.0
3630,0.0
2369,0.0
3410,0.0
3247,0.0
3402,0.0
3523,0.0
3890,0.0
2633,0.0
2986,0.0
2277,0.0
3654,0.0
2711,0.0
2232,0.0
3503,0.0
2584,0.0
3681,0.0
3611,0.0
3684,0.0
3569,0.0
2578,0.0
3509,0.0
3479,0.0
2809,0.0
2873,0.0
2765,0.0
3248,0.0
3550,0.0
3690,0.0
3139,0.0
3500,0.0
3674,0.0
3577,0.0
2842,0.0
3027,0.0
3222,0.0
3707,0.0
2238,0.0
3782,0.0
3140,0.0
2642,0.0
2229,0.0
3381,0.0
2138,0.0
3256,0.0
2899,0.0
3549,0.0
2580,0.0
3548,0.0
3034,0.0
3735,0.0
3871,0.0
3351,0.0
2149,0.0
2084,0.0
2599,0.0
3821,0.0
3167,0.0
3497,0.0
2293,0.0
3407,0.0
3899,0.0
2365,0.0
3317,0.0
2677,0.0
3318,0.0
2174,0.0
2920,0.0
2483,0.0
2315,0.0
2092,0.0
2094,0.0
3840,0.0
3234,0.0
2295,0.0
2611,0.0
3613,0.0
3600,0.0
