,y
2420,1.0
3153,0.0
2105,0.0
3022,0.0
3504,0.0
2253,0.0
2050,1.0
2988,0.0
2540,0.0
3049,0.0
2157,0.0
2582,1.0
2491,0.0
3583,1.0
2706,0.0
3891,0.0
2841,0.0
3635,0.0
3610,0.0
2399,1.0
2200,1.0
2283,0.0
3579,0.0
3663,0.0
2870,0.0
2181,0.0
3355,0.0
3553,0.0
3275,0.0
2238,1.0
2933,0.0
3483,0.0
2111,0.0
2411,0.0
2196,0.0
2047,0.0
2002,0.0
3573,0.0
2959,0.0
3125,0.0
2414,0.0
3054,0.0
3443,0.0
3258,0.0
3766,0.0
2879,0.0
2867,0.0
3865,0.0
3914,0.0
2333,0.0
2908,0.0
3117,0.0
2367,1.0
3641,0.0
3935,0.0
2218,0.0
3699,0.0
3762,1.0
2577,0.0
3716,0.0
2433,0.0
2144,0.0
2844,1.0
3497,0.0
3897,0.0
2391,0.0
2893,1.0
2907,0.0
2299,0.0
2152,0.0
2731,0.0
2709,0.0
3370,0.0
2851,0.0
3074,0.0
3546,0.0
3324,1.0
2510,0.0
2525,0.0
2858,0.0
2636,0.0
3636,0.0
3124,0.0
3212,0.0
2027,0.0
2483,0.0
3366,0.0
3574,0.0
3681,0.0
2346,0.0
2550,0.0
3940,0.0
3262,0.0
2403,0.0
2574,1.0
3977,0.0
2766,1.0
2407,0.0
2073,0.0
3867,0.0
3780,0.0
2880,0.0
3338,1.0
2777,1.0
3278,0.0
3824,0.0
3168,0.0
2842,0.0
2279,1.0
3799,0.0
2337,0.0
2874,0.0
2036,0.0
3926,0.0
2417,0.0
3730,1.0
3459,1.0
2334,0.0
3246,0.0
2422,0.0
2014,0.0
3197,0.0
2721,1.0
3423,0.0
2732,0.0
3668,0.0
2594,0.0
3750,0.0
2113,0.0
3385,1.0
3829,0.0
2295,0.0
2716,0.0
2405,0.0
3567,0.0
3334,0.0
3088,0.0
2108,1.0
3089,0.0
3966,0.0
3188,0.0
3986,0.0
3665,0.0
3642,1.0
3277,0.0
3287,0.0
2174,0.0
2718,0.0
2958,1.0
2753,1.0
3034,0.0
3848,0.0
2350,0.0
2512,0.0
3659,0.0
3121,0.0
2324,0.0
2691,0.0
2154,0.0
3032,0.0
2442,1.0
3803,0.0
2641,0.0
3405,0.0
2294,1.0
3308,0.0
2835,1.0
2965,0.0
2009,0.0
3961,0.0
2592,0.0
3004,0.0
3364,0.0
3976,0.0
3027,0.0
2993,0.0
2478,0.0
2618,0.0
2911,0.0
3673,0.0
2217,0.0
3295,0.0
3340,0.0
3921,0.0
2868,1.0
2076,0.0
2700,0.0
3190,0.0
3221,0.0
2344,0.0
3182,0.0
2544,0.0
2755,0.0
2855,1.0
2109,0.0
2589,0.0
3003,1.0
2866,0.0
2265,1.0
2408,0.0
