,y
2553,0.0
3438,0.0
2709,0.0
2118,0.0
3481,0.0
3546,0.0
2257,1.0
2285,1.0
3544,0.0
3353,0.0
2518,0.0
2188,0.0
2040,0.0
3234,0.0
3574,0.0
3615,0.0
2485,0.0
3333,0.0
3088,0.0
2513,0.0
3275,0.0
2264,0.0
3651,1.0
2932,0.0
3858,0.0
3552,0.0
2143,0.0
3208,0.0
3407,0.0
3472,0.0
3567,0.0
2067,1.0
2514,0.0
2108,1.0
3726,0.0
3258,0.0
3426,0.0
3557,0.0
3565,1.0
3556,0.0
3367,0.0
2910,0.0
3442,0.0
3526,0.0
3360,1.0
2753,1.0
2106,0.0
2989,0.0
3193,0.0
3833,1.0
2900,0.0
3910,0.0
2160,0.0
3907,0.0
3921,0.0
2710,0.0
2195,0.0
3433,1.0
2992,0.0
3789,0.0
3246,0.0
2199,0.0
2802,0.0
2869,1.0
3595,0.0
2922,0.0
3777,0.0
3153,0.0
2973,0.0
2639,0.0
3150,0.0
3941,0.0
2798,0.0
3765,1.0
2301,0.0
3793,1.0
3262,0.0
2897,0.0
2414,0.0
3233,0.0
2005,0.0
3454,1.0
2879,0.0
2093,0.0
3841,0.0
2851,0.0
3221,0.0
3762,1.0
2063,0.0
2758,0.0
2692,0.0
2243,0.0
3958,0.0
3694,0.0
3652,0.0
3838,0.0
2126,0.0
2109,0.0
2970,0.0
3579,0.0
3520,1.0
2669,0.0
3263,0.0
2207,0.0
2059,0.0
3424,0.0
2551,0.0
3986,0.0
2868,1.0
2332,0.0
3989,1.0
3539,0.0
2825,0.0
3677,0.0
3103,1.0
3449,0.0
3592,0.0
3976,0.0
2572,1.0
3271,0.0
2166,0.0
2393,0.0
3273,1.0
3125,0.0
2164,0.0
3551,0.0
3182,0.0
2583,0.0
3292,0.0
3591,0.0
2859,0.0
3803,0.0
3735,1.0
2959,0.0
3511,0.0
2594,0.0
2664,0.0
2667,0.0
3314,0.0
2844,1.0
3117,0.0
3970,0.0
3865,0.0
3945,0.0
3784,0.0
3372,0.0
2525,0.0
3749,0.0
2328,1.0
3031,0.0
3486,0.0
3293,0.0
3086,0.0
3930,0.0
3798,0.0
2168,0.0
3068,1.0
2641,0.0
2258,0.0
2993,0.0
2133,0.0
2236,0.0
3369,0.0
2700,0.0
2704,1.0
2706,0.0
2521,1.0
2754,0.0
2606,0.0
2570,0.0
3723,0.0
2893,1.0
3119,0.0
2955,0.0
2417,0.0
3264,0.0
3498,0.0
2871,0.0
2418,0.0
2316,0.0
3538,0.0
3015,1.0
2923,0.0
3603,0.0
2511,0.0
2397,0.0
3619,1.0
3661,0.0
3020,0.0
3365,0.0
3819,0.0
3244,0.0
3272,1.0
3406,0.0
2680,0.0
2492,0.0
2267,1.0
2399,1.0
3290,1.0
3837,0.0
