,y
2553,1.0
3438,0.0
2709,1.0
2118,0.0
3481,0.0
3546,1.0
2257,1.0
2285,1.0
3544,0.0
3353,0.0
2518,0.0
2188,1.0
2040,0.0
3234,0.0
3574,0.0
3615,0.0
2485,0.0
3333,1.0
3088,1.0
2513,0.0
3275,1.0
2264,1.0
3651,1.0
2932,0.0
3858,1.0
3552,1.0
2143,0.0
3208,1.0
3407,0.0
3472,0.0
3567,1.0
2067,1.0
2514,1.0
2108,1.0
3726,1.0
3258,1.0
3426,1.0
3557,1.0
3565,1.0
3556,1.0
3367,1.0
2910,1.0
3442,1.0
3526,1.0
3360,1.0
2753,1.0
2106,0.0
2989,0.0
3193,0.0
3833,1.0
2900,1.0
3910,1.0
2160,0.0
3907,0.0
3921,0.0
2710,0.0
2195,1.0
3433,1.0
2992,0.0
3789,0.0
3246,1.0
2199,0.0
2802,1.0
2869,1.0
3595,0.0
2922,1.0
3777,0.0
3153,1.0
2973,1.0
2639,1.0
3150,1.0
3941,0.0
2798,1.0
3765,1.0
2301,1.0
3793,1.0
3262,1.0
2897,1.0
2414,0.0
3233,1.0
2005,0.0
3454,1.0
2879,1.0
2093,1.0
3841,1.0
2851,1.0
3221,0.0
3762,1.0
2063,1.0
2758,0.0
2692,1.0
2243,0.0
3958,1.0
3694,0.0
3652,1.0
3838,1.0
2126,1.0
2109,1.0
2970,0.0
3579,1.0
3520,1.0
2669,0.0
3263,0.0
2207,1.0
2059,1.0
3424,0.0
2551,1.0
3986,0.0
2868,1.0
2332,1.0
3989,1.0
3539,0.0
2825,0.0
3677,1.0
3103,1.0
3449,0.0
3592,1.0
3976,1.0
2572,1.0
3271,1.0
2166,1.0
2393,1.0
3273,1.0
3125,0.0
2164,0.0
3551,1.0
3182,0.0
2583,0.0
3292,1.0
3591,0.0
2859,1.0
3803,1.0
3735,1.0
2959,1.0
3511,0.0
2594,0.0
2664,1.0
2667,0.0
3314,1.0
2844,1.0
3117,1.0
3970,0.0
3865,0.0
3945,1.0
3784,0.0
3372,1.0
2525,0.0
3749,0.0
2328,1.0
3031,0.0
3486,0.0
3293,0.0
3086,0.0
3930,0.0
3798,0.0
2168,0.0
3068,1.0
2641,1.0
2258,1.0
2993,1.0
2133,1.0
2236,0.0
3369,1.0
2700,1.0
2704,1.0
2706,1.0
2521,1.0
2754,0.0
2606,1.0
2570,1.0
3723,1.0
2893,1.0
3119,1.0
2955,1.0
2417,1.0
3264,1.0
3498,0.0
2871,0.0
2418,1.0
2316,1.0
3538,1.0
3015,1.0
2923,1.0
3603,1.0
2511,0.0
2397,0.0
3619,1.0
3661,0.0
3020,0.0
3365,0.0
3819,0.0
3244,0.0
3272,1.0
3406,0.0
2680,1.0
2492,1.0
2267,1.0
2399,1.0
3290,1.0
3837,1.0
