,years_experience,degree,nr_commits,nr_languages,nr_stars
2749,1.0,1.0,12.0,1.5,9.0
3429,0.0,0.0,2.0,1.5,2.0
3129,2.0,0.0,22.0,4.5,2.0
2134,1.0,0.0,16.0,7.5,1.0
3393,1.0,0.0,13.0,1.5,4.0
3227,3.0,0.0,37.0,3.5,7.0
2610,1.0,1.0,15.0,6.5,7.0
3300,0.0,0.0,3.0,0.5,4.0
2073,1.0,0.0,13.0,0.5,5.0
3079,2.0,0.0,25.0,5.5,4.0
3820,2.0,0.0,24.0,4.5,2.0
2204,0.0,1.0,2.0,5.5,2.0
2475,0.0,0.0,5.0,7.5,1.0
3643,0.0,0.0,1.0,11.5,4.0
2694,0.0,2.0,5.0,2.5,4.0
2921,0.0,2.0,3.0,5.5,5.0
2873,1.0,0.0,14.0,4.5,4.0
2370,1.0,0.0,11.0,2.5,5.0
3771,0.0,0.0,4.0,2.5,6.0
3320,2.0,0.0,24.0,2.5,5.0
3018,0.0,0.0,5.0,9.5,1.0
3675,1.0,0.0,15.0,2.5,6.0
3463,3.0,0.0,35.0,1.5,3.0
3447,0.0,0.0,4.0,4.5,4.0
3891,2.0,0.0,22.0,5.5,3.0
2926,3.0,0.0,35.0,10.5,2.0
3001,2.0,0.0,21.0,5.5,1.0
3063,2.0,0.0,22.0,8.5,0.0
2395,0.0,1.0,5.0,2.5,6.0
2712,0.0,0.0,4.0,14.5,6.0
3760,2.0,0.0,23.0,2.5,4.0
3827,2.0,0.0,22.0,5.5,5.0
2313,1.0,0.0,13.0,1.5,2.0
3265,0.0,2.0,2.0,2.5,6.0
2686,3.0,0.0,36.0,2.5,0.0
3723,1.0,0.0,16.0,5.5,5.0
2137,2.0,0.0,28.0,5.5,3.0
2054,3.0,0.0,32.0,6.5,1.0
3546,0.0,1.0,6.0,1.5,0.0
3844,2.0,1.0,23.0,11.5,3.0
3845,1.0,1.0,17.0,0.5,2.0
2499,1.0,1.0,15.0,3.5,2.0
3628,0.0,0.0,7.0,3.5,1.0
3410,2.0,0.0,26.0,4.5,2.0
2830,2.0,0.0,28.0,11.5,4.0
3964,1.0,0.0,12.0,1.5,4.0
2238,3.0,0.0,35.0,4.5,7.0
3743,0.0,2.0,5.0,4.5,0.0
3212,0.0,1.0,1.0,5.5,3.0
3925,3.0,0.0,32.0,1.5,6.0
2557,1.0,0.0,15.0,4.5,3.0
3154,1.0,0.0,12.0,1.5,3.0
3493,1.0,0.0,13.0,7.5,4.0
3223,2.0,0.0,21.0,3.5,0.0
3523,1.0,1.0,16.0,6.5,4.0
3130,0.0,2.0,8.0,2.5,3.0
3180,1.0,0.0,13.0,2.5,3.0
3161,2.0,0.0,25.0,6.5,5.0
2925,2.0,0.0,22.0,3.5,7.0
3706,2.0,0.0,24.0,2.5,2.0
3901,0.0,0.0,7.0,1.5,5.0
2365,1.0,0.0,12.0,0.5,4.0
2625,1.0,0.0,12.0,0.5,5.0
3858,1.0,0.0,14.0,1.5,9.0
3200,2.0,1.0,20.0,0.5,5.0
3409,0.0,0.0,2.0,2.5,0.0
3399,2.0,0.0,25.0,4.5,2.0
3877,3.0,0.0,35.0,1.5,3.0
3595,1.0,0.0,19.0,0.5,5.0
3911,2.0,0.0,27.0,10.5,5.0
2813,3.0,0.0,33.0,1.5,3.0
2778,1.0,0.0,15.0,2.5,5.0
2165,0.0,2.0,3.0,9.5,6.0
2005,0.0,0.0,2.0,13.5,5.0
3208,2.0,0.0,25.0,7.5,2.0
2130,2.0,0.0,26.0,8.5,8.0
3125,2.0,0.0,26.0,2.5,3.0
3110,3.0,0.0,35.0,4.5,1.0
3704,2.0,1.0,21.0,1.5,8.0
2252,4.0,0.0,42.0,0.5,2.0
3066,1.0,1.0,10.0,2.5,6.0
3359,1.0,0.0,13.0,2.5,4.0
2738,2.0,0.0,25.0,3.5,2.0
3558,1.0,0.0,13.0,1.5,1.0
2336,2.0,0.0,25.0,1.5,3.0
2991,2.0,0.0,22.0,7.5,3.0
3402,2.0,0.0,22.0,8.5,4.0
2646,1.0,0.0,13.0,1.5,5.0
2096,3.0,0.0,36.0,1.5,5.0
3544,0.0,0.0,3.0,5.5,4.0
3367,1.0,0.0,11.0,10.5,7.0
2948,2.0,0.0,24.0,7.5,8.0
2345,3.0,0.0,32.0,2.5,0.0
3562,0.0,2.0,4.0,5.5,3.0
2392,2.0,0.0,25.0,3.5,2.0
3177,1.0,1.0,13.0,6.5,2.0
2233,1.0,0.0,12.0,7.5,5.0
2209,0.0,1.0,7.0,9.5,3.0
3052,2.0,0.0,22.0,2.5,3.0
2880,3.0,0.0,31.0,2.5,9.0
3588,2.0,0.0,22.0,6.5,4.0
