,years_experience,degree,nr_commits,nr_languages,nr_stars
2749,1.0,1.0,845.0,1.5,9.0
3429,0.0,0.0,848.0,1.5,2.0
3129,2.0,0.0,848.0,4.5,2.0
2134,1.0,0.0,849.0,7.5,1.0
3393,1.0,0.0,844.0,1.5,4.0
3227,3.0,0.0,854.0,3.5,7.0
2610,1.0,1.0,849.0,6.5,7.0
3300,0.0,0.0,852.0,0.5,4.0
2073,1.0,0.0,851.0,0.5,5.0
3079,2.0,0.0,846.0,5.5,4.0
3820,2.0,0.0,852.0,4.5,2.0
2204,0.0,1.0,845.0,5.5,2.0
2475,0.0,0.0,848.0,7.5,1.0
3643,0.0,0.0,844.0,11.5,4.0
2694,0.0,2.0,5.0,2.5,11.0
2921,0.0,2.0,856.0,5.5,5.0
2873,1.0,0.0,847.0,4.5,4.0
2370,1.0,0.0,852.0,2.5,5.0
3771,0.0,0.0,848.0,2.5,6.0
3320,2.0,0.0,849.0,2.5,5.0
3018,0.0,0.0,844.0,9.5,1.0
3675,1.0,0.0,848.0,2.5,6.0
3463,3.0,0.0,1857.0,1.5,3.0
3447,0.0,0.0,856.0,4.5,4.0
3891,2.0,0.0,844.0,5.5,3.0
2926,3.0,0.0,851.0,10.5,2.0
3001,2.0,0.0,847.0,5.5,1.0
3063,2.0,0.0,851.0,8.5,0.0
2395,0.0,1.0,845.0,2.5,6.0
2712,0.0,0.0,850.0,14.5,6.0
3760,2.0,0.0,847.0,2.5,4.0
3827,2.0,0.0,855.0,5.5,5.0
2313,1.0,0.0,844.0,1.5,2.0
3265,0.0,2.0,847.0,2.5,6.0
2686,3.0,0.0,1857.0,2.5,0.0
3723,1.0,0.0,846.0,5.5,5.0
2137,2.0,0.0,852.0,5.5,3.0
2054,3.0,0.0,853.0,6.5,1.0
3546,0.0,1.0,858.0,1.5,0.0
3844,2.0,1.0,846.0,11.5,3.0
3845,1.0,1.0,845.0,0.5,2.0
2499,1.0,1.0,848.0,3.5,2.0
3628,0.0,0.0,849.0,3.5,1.0
3410,2.0,0.0,847.0,4.5,2.0
2830,2.0,0.0,846.0,11.5,4.0
3964,1.0,0.0,847.0,1.5,4.0
2238,3.0,0.0,848.0,4.5,7.0
3743,0.0,2.0,851.0,4.5,0.0
3212,0.0,1.0,850.0,5.5,3.0
3925,3.0,0.0,851.0,1.5,6.0
2557,1.0,0.0,845.0,4.5,3.0
3154,1.0,0.0,844.0,1.5,3.0
3493,1.0,0.0,849.0,7.5,4.0
3223,2.0,0.0,846.0,3.5,0.0
3523,1.0,1.0,841.0,6.5,4.0
3130,0.0,2.0,851.0,2.5,3.0
3180,1.0,0.0,849.0,2.5,3.0
3161,2.0,0.0,852.0,6.5,5.0
2925,2.0,0.0,845.0,3.5,7.0
3706,2.0,0.0,851.0,2.5,2.0
3901,0.0,0.0,846.0,1.5,5.0
2365,1.0,0.0,851.0,0.5,4.0
2625,1.0,0.0,843.0,0.5,5.0
3858,1.0,0.0,846.0,1.5,9.0
3200,2.0,1.0,848.0,0.5,5.0
3409,0.0,0.0,850.0,2.5,0.0
3399,2.0,0.0,847.0,4.5,2.0
3877,3.0,0.0,854.0,1.5,3.0
3595,1.0,0.0,850.0,0.5,5.0
3911,2.0,0.0,853.0,10.5,5.0
2813,3.0,0.0,852.0,1.5,3.0
2778,1.0,0.0,843.0,2.5,5.0
2165,0.0,2.0,847.0,9.5,6.0
2005,0.0,0.0,846.0,13.5,5.0
3208,2.0,0.0,1860.0,7.5,2.0
