,u_x1,u_x2,u_y,u_x3
2000,0.38535976,0.49394512,0.8648752,-1.4604576
2001,0.4032658,0.8614498,0.15552354,-0.73858255
2002,-1.0465358,-1.0063629,0.8651272,0.99633294
2003,-1.0795766,-0.09732327,0.1794529,-0.8263595
2004,0.26623923,0.15653783,0.66675305,-0.8867859
2005,-0.3273496,-0.09235381,0.17192185,0.8574116
2006,0.004066338,-0.1797228,0.8714068,0.5020787
2007,0.16022664,-0.0062896893,0.62985265,1.5168451
2008,0.580852,1.3896551,0.058629274,0.6252978
2009,-0.5345872,-1.785284,0.102574706,-0.9479727
2010,-0.7484521,0.79125607,0.21085691,-0.19493414
2011,0.70276,-0.89311564,0.18195653,-0.7930667
2012,-0.8570882,-1.5862045,0.7028222,-1.1940824
2013,-1.4054481,2.264168,0.7345712,0.28131968
2014,-1.2659662,3.483243,0.6325358,-0.18686387
2015,0.05669381,-0.41500396,0.10037613,0.78340447
2016,2.7618902,0.9386478,0.21519363,-0.48587653
2017,-0.06525565,1.0697088,0.38211477,-1.0156622
2018,-1.5321401,1.5732267,0.9691992,-0.30212367
2019,-1.9452966,0.45411593,0.7569413,-0.6367968
2020,0.62978363,-0.09853569,0.00590539,0.66134834
2021,-1.1879096,-0.6961203,0.4350314,0.26535237
2022,0.8292232,-0.12257944,0.6877992,0.28837582
2023,-0.30321288,1.8326353,0.7922069,0.38718206
2024,-0.17191909,1.1610628,0.5220748,0.5495471
2025,-0.8549515,-0.46389014,0.95712435,-0.05103728
2026,-1.0006255,-0.051198553,0.61099875,1.4605205
2027,0.5250798,3.0104644,0.22698653,0.61255974
2028,2.2126343,-1.3185481,0.7945721,-0.0758205
2029,0.07805461,-1.4751408,0.8402518,-0.23409198
2030,-2.1201766,0.7123941,0.20048714,-0.694904
2031,-0.329226,0.70506805,0.23401356,-0.71563965
2032,0.5178787,0.1720357,0.90070736,0.389532
2033,0.92102695,-0.766897,0.515597,1.0796877
2034,-0.8266227,-0.7357429,0.7763835,-1.179257
2035,-1.1274505,-1.3940684,0.95277584,1.5000734
2036,0.69525236,0.34284526,0.5438781,1.0285106
2037,-0.08289475,-0.18561731,0.9611732,1.349957
2038,0.28627446,-0.59269714,0.6865469,-0.11632293
2039,-0.032935407,0.0930826,0.4840014,-0.53396094
2040,1.4364468,-0.8474966,0.79470253,-0.98563296
2041,-0.4828988,0.2999724,0.14028227,-0.42047197
2042,-0.76984864,-0.7220073,0.3205024,-1.8286184
2043,0.6103785,0.6079704,0.80350065,0.83360934
2044,0.18870583,0.4317006,0.124914765,-0.12872384
2045,1.4760529,-0.78509414,0.46172523,-0.35218403
2046,0.8404651,-1.5906953,0.90818906,-0.26379654
2047,-0.50365597,0.9318068,0.5111064,-1.0102772
2048,-2.725193,0.80950576,0.2535963,-0.16136312
2049,1.4309443,-0.5172762,0.0824188,0.8291036
2050,0.9114191,-0.23685353,0.8891065,-0.7673345
2051,0.6711635,-2.0946941,0.67002404,0.7093199
2052,-0.3483857,2.010201,0.34152305,0.05876475
2053,1.0094051,-0.67881715,0.74656487,1.0239304
2054,-0.9017167,-0.15920204,0.6137363,-1.4533528
2055,-0.84273535,2.0660677,0.67211413,-1.6902561
2056,-0.37068623,1.1510094,0.97010934,-0.4257752
2057,-0.7029774,-0.3318634,0.7507163,1.738596
2058,-0.7147143,0.15613794,0.33439004,1.0295619
2059,0.38413092,-0.6397098,0.7209339,0.6387686
2060,-0.43201894,1.1934117,0.94745386,-0.363652
2061,0.39154983,0.8411877,0.052579284,0.30336916
2062,-0.13128562,1.7616113,0.12617123,0.9070279
2063,-0.6786178,-0.22239994,0.6703248,-0.81617934
2064,-0.37438425,0.073290445,0.49047208,-1.9866551
2065,-1.6166978,0.015505822,0.9817711,-0.07380595
2066,0.038586453,0.90448797,0.22027028,-0.111702316
2067,-0.4317972,0.8288268,0.45413852,0.5819198
2068,-1.0704226,0.28961146,0.54469323,2.1652038
2069,1.4044769,0.34844744,0.35340416,1.1292682
2070,-1.5737641,1.3779353,0.70553637,0.9959579
2071,0.95351934,-0.8709717,0.27355516,1.649443
2072,0.85994416,0.5272363,0.080966115,1.0465987
2073,-0.2967225,-0.9582258,0.2790141,0.6089891
2074,0.0802272,0.11266499,0.45189738,0.7538026
2075,-0.7561563,0.1981303,0.45510602,0.19228727
2076,-1.9466125,-2.1572294,0.43680382,1.2086967
2077,0.6861675,0.77101254,0.352921,0.90666187
2078,-0.87139535,-0.08258681,0.88670635,-1.277504
2079,-0.60363823,0.9596619,0.7645472,1.9153042
2080,0.5007677,0.0051310216,0.78509057,1.2828162
2081,-0.8304568,1.1428721,0.70810604,-0.41236606
2082,-1.5097195,0.88110834,0.2538879,0.24782942
2083,-0.63883775,-0.17471646,0.7663164,0.042167366
2084,-0.69893986,2.2343955,0.08384681,-0.66620576
2085,1.6586161,-0.075129166,0.84708357,1.5856713
2086,-1.4556153,1.4333533,0.062502265,1.2184616
2087,-0.071104765,0.621575,0.76121306,0.12572455
2088,0.80894727,-1.1447685,0.70456934,-0.45433944
2089,-1.1474009,0.41004315,0.43357253,0.6095712
2090,-0.3654895,-1.5068603,0.71549,0.7050891
2091,1.1138209,1.1520636,0.26371276,0.9222214
2092,-0.16225626,0.3797384,0.16778028,0.25072783
2093,-0.70031196,0.14477822,0.079265594,-0.7864026
2094,-1.6606503,1.9368541,0.13639331,-0.033684354
2095,0.21531518,-1.7546228,0.08875275,-0.057038154
2096,0.22122438,0.123280205,0.97545207,0.7307929
2097,0.96202,-0.16826774,0.17678916,-0.7951432
2098,-0.22906347,0.4677558,0.98571277,-1.3038231
2099,0.85751647,-0.79855996,0.20151484,0.9441113
2100,-2.5347147,-0.20678271,0.70966494,-0.24746907
2101,0.32254204,-2.6937587,0.043511033,-0.67536736
2102,-0.06803091,-1.3413392,0.9106399,-0.111383595
2103,0.86561894,-0.5932703,0.68805945,-0.4843243
2104,1.0194441,1.4571595,0.52457356,0.19679631
2105,-0.25579968,-0.45115095,0.6058389,0.5694048
2106,0.05256941,0.46415856,0.60943687,0.91305715
2107,1.3160373,0.8494236,0.58654165,-0.94327664
2108,-2.4797244,1.8341595,0.77920866,1.3703623
2109,-0.33896658,1.3319162,0.31563663,-0.17134263
2110,0.17789723,-0.11926959,0.09487033,-0.89637244
2111,-0.41668284,0.046486773,0.59921587,-0.5786248
2112,-1.9080673,1.5469977,0.9754504,-0.38327137
2113,-0.018226756,-0.43407634,0.76560366,-0.9763003
2114,1.1415133,-1.5187025,0.7163745,-0.82691205
2115,0.70209956,1.2048273,0.9989344,0.6933602
2116,0.2239113,-2.3683498,0.7700077,0.33777037
2117,0.8502636,-1.0953901,0.093067765,2.4179158
2118,0.74924344,1.45207,0.21332431,-0.21878067
2119,-0.51465565,0.16950972,0.10325158,-1.1804833
2120,-0.4777016,0.36817792,0.87772286,0.35467756
2121,-0.69667673,-1.088001,0.7907907,-1.8432293
2122,-0.8045499,-0.70143163,0.1606195,-0.16811742
2123,-1.342779,-0.3223244,0.25184476,-0.86201
2124,-0.9856422,0.9725128,0.75134194,1.3119884
2125,-0.24003665,-0.04467094,0.3568715,-0.50167185
2126,0.6191182,0.13523485,0.6325511,-0.52351314
2127,0.7781097,1.1375114,0.49592793,-0.39079198
2128,-1.4816318,-0.38837773,0.82687783,0.8891729
2129,-0.6497659,-0.2555385,0.47070444,-0.1889916
2130,0.5925271,0.49694136,0.44227827,-0.42764372
2131,0.9761956,0.31977862,0.5033586,0.76205605
2132,-1.8631399,-0.3218098,0.73699856,-1.8807039
2133,-0.0063963677,-0.63432145,0.8556038,-1.6384711
2134,1.465613,-0.763912,0.7593833,-1.2178532
2135,0.7735849,1.3155389,0.13793242,0.47051746
2136,0.25871614,-0.24360113,0.037470102,0.7159182
2137,-0.23583798,-0.9219551,0.11967099,-0.09865008
2138,-0.80881655,-0.54228365,0.3764851,2.1324558
2139,0.99379045,0.68000823,0.8880484,0.08458282
2140,-0.018908467,-0.32316798,0.33283746,-0.6598113
2141,0.2812678,-0.22067031,0.54698575,0.46011582
2142,-0.2251838,-0.56150246,0.55218816,0.494823
2143,0.08230452,0.12889665,0.091619134,1.0402603
2144,-0.9014004,0.7923059,0.63697374,0.263324
2145,-0.6290309,-0.91863185,0.35245085,0.24862756
2146,0.037874456,0.102439165,0.7294909,2.137039
2147,0.45125303,-0.40221632,0.8083447,-0.34508455
2148,-1.5252984,0.6399138,0.62283516,0.27334344
2149,-1.4721317,0.88659716,0.020530105,-0.2802621
2150,-0.49361888,0.16037616,0.98055804,0.60201114
2151,-0.006229029,-0.3740259,0.78090155,1.5524518
2152,-1.0288465,0.25395578,0.28262806,-0.33167994
2153,-1.7824953,0.13000435,0.16026926,-1.5677801
2154,2.1549284,-0.5706909,0.4964062,-0.449233
2155,0.47925675,-0.50623536,0.18504477,-0.046147406
2156,0.7978288,1.6004245,0.8448814,0.8055231
2157,-1.2800218,0.5090693,0.3096857,-0.9635108
2158,-0.4494657,1.2651186,0.79900587,0.24177882
2159,0.3867547,0.15999903,0.79023635,0.9107258
2160,0.5743652,0.09993696,0.870142,0.18616195
2161,0.29403484,0.10332594,0.42471468,-0.31290027
2162,1.5834178,-0.26820305,0.78838885,-0.8846181
2163,-1.539976,-0.26714197,0.3363191,-0.3548521
2164,-2.3326638,0.32626516,0.71079946,-0.28470224
2165,-0.21345937,0.42269778,0.07114196,-2.0550332
2166,-0.42871824,0.26362813,0.22976303,-0.64757395
2167,0.54556054,0.4643326,0.00033283234,0.4240904
2168,0.12617363,-1.4931434,0.2014066,0.42015943
2169,0.38875908,1.9137856,0.61234605,1.0348846
2170,-1.5855509,0.789756,0.9246361,0.5747814
2171,0.93605787,-1.8144108,0.03207183,-1.1887172
2172,1.4250935,0.45706886,0.52622175,0.6818311
2173,0.79693687,0.40495276,0.16072154,0.91552716
2174,0.453849,0.081547484,0.52065253,1.937375
2175,0.027209792,-0.1572616,0.17272592,-0.64885247
2176,-0.21249041,0.27320477,0.66145146,0.06303613
2177,0.14353305,1.7152904,0.6528988,1.0094614
2178,-0.73225343,-1.0005339,0.113808155,-0.1576791
2179,0.3573362,1.2375919,0.21273685,0.42306474
2180,-1.0847317,0.044921443,0.46781301,2.1122217
2181,0.37775216,0.03322915,0.24808848,-1.6302998
2182,2.2265577,0.2343194,0.6257572,0.028873337
2183,-0.32608095,-1.5469242,0.07695711,0.110439986
2184,0.93225616,-0.8024849,0.92466426,0.016466033
2185,-0.9122584,-0.77066684,0.46867335,0.7776621
2186,1.3349885,1.5965168,0.04857278,-1.3818758
2187,-0.31835356,-0.040194567,0.84370494,-0.42516345
2188,1.4188563,0.33475322,0.5964316,-0.03938863
2189,-0.94872326,-1.2404475,0.24179053,1.2474957
2190,-0.06440523,0.206057,0.36584854,0.25128353
2191,0.24438995,0.631767,0.83419204,0.16548209
2192,-1.361832,-0.6136958,0.1046834,0.052988928
