,years_experience,degree,nr_commits,nr_languages,nr_stars
0,5.0,1.0,5052.0,1.0,11.0
1,5.0,0.0,5056.0,3.0,13.0
2,4.0,1.0,4047.0,4.0,13.0
3,2.0,0.0,23.0,4.0,3.0
4,3.0,2.0,3031.0,1.0,13.0
5,7.0,1.0,7074.0,2.0,12.0
6,7.0,0.0,7071.0,5.0,11.0
7,3.0,2.0,3033.0,3.0,14.0
8,1.0,2.0,1013.0,1.0,11.0
9,4.0,3.0,4048.0,6.0,11.0
10,8.0,0.0,8082.0,4.0,17.0
11,2.0,0.0,22.0,6.0,4.0
12,3.0,1.0,3032.0,11.0,12.0
13,2.0,0.0,25.0,6.0,3.0
14,8.0,2.0,8083.0,7.0,11.0
15,2.0,0.0,23.0,1.0,2.0
16,2.0,0.0,27.0,2.0,1.0
17,4.0,0.0,4044.0,3.0,14.0
18,1.0,0.0,14.0,10.0,6.0
19,3.0,2.0,3037.0,5.0,17.0
20,3.0,0.0,35.0,1.0,1.0
21,1.0,2.0,16.0,8.0,0.0
22,6.0,0.0,6066.0,1.0,17.0
23,1.0,1.0,17.0,11.0,5.0
24,4.0,0.0,4042.0,3.0,12.0
25,2.0,1.0,28.0,4.0,3.0
26,1.0,1.0,15.0,9.0,6.0
27,4.0,2.0,4042.0,11.0,12.0
28,5.0,3.0,5054.0,5.0,12.0
29,5.0,2.0,5051.0,6.0,15.0
30,1.0,2.0,1014.0,1.0,10.0
31,4.0,0.0,4044.0,2.0,17.0
32,2.0,2.0,2023.0,4.0,17.0
33,2.0,0.0,25.0,4.0,8.0
34,3.0,1.0,3033.0,7.0,16.0
35,2.0,2.0,2026.0,6.0,13.0
36,2.0,2.0,2022.0,5.0,10.0
37,5.0,1.0,5055.0,2.0,12.0
38,4.0,0.0,4042.0,4.0,11.0
39,0.0,2.0,2.0,3.0,1.0
40,1.0,1.0,17.0,0.0,3.0
41,1.0,0.0,15.0,16.0,4.0
42,3.0,0.0,31.0,0.0,1.0
43,1.0,0.0,13.0,3.0,2.0
44,2.0,0.0,31.0,2.0,5.0
45,3.0,2.0,3034.0,6.0,11.0
46,4.0,0.0,4040.0,6.0,15.0
47,9.0,3.0,9097.0,9.0,16.0
48,1.0,2.0,1010.0,9.0,15.0
49,8.0,1.0,8084.0,2.0,12.0
50,2.0,2.0,2022.0,1.0,19.0
51,3.0,1.0,3033.0,4.0,12.0
52,1.0,0.0,15.0,0.0,2.0
53,2.0,3.0,2021.0,2.0,14.0
54,2.0,2.0,2024.0,7.0,14.0
55,1.0,0.0,13.0,1.0,0.0
56,1.0,1.0,19.0,2.0,10.0
57,2.0,0.0,23.0,4.0,2.0
58,2.0,1.0,25.0,5.0,8.0
59,2.0,2.0,2023.0,2.0,12.0
60,4.0,0.0,4049.0,8.0,10.0
61,4.0,2.0,4047.0,5.0,13.0
62,6.0,1.0,6063.0,8.0,13.0
63,0.0,2.0,4.0,10.0,3.0
64,0.0,1.0,3.0,1.0,4.0
65,4.0,2.0,4044.0,1.0,17.0
66,6.0,2.0,6068.0,1.0,12.0
67,1.0,0.0,15.0,3.0,5.0
68,3.0,2.0,3034.0,1.0,10.0
69,2.0,0.0,25.0,2.0,11.0
70,1.0,3.0,1013.0,9.0,13.0
71,5.0,0.0,5053.0,2.0,12.0
72,3.0,0.0,35.0,7.0,1.0
73,0.0,2.0,4.0,1.0,2.0
74,3.0,0.0,34.0,7.0,5.0
75,2.0,0.0,23.0,2.0,6.0
76,0.0,1.0,5.0,8.0,2.0
77,0.0,2.0,1.0,2.0,6.0
78,5.0,2.0,5055.0,8.0,13.0
79,2.0,0.0,23.0,2.0,4.0
80,2.0,0.0,24.0,3.0,9.0
81,4.0,2.0,4044.0,6.0,16.0
82,2.0,0.0,22.0,3.0,1.0
83,2.0,1.0,2022.0,5.0,16.0
84,0.0,1.0,8.0,4.0,2.0
85,1.0,0.0,14.0,1.0,1.0
86,4.0,0.0,4046.0,2.0,17.0
87,3.0,1.0,3034.0,3.0,13.0
88,1.0,2.0,1015.0,7.0,13.0
89,1.0,2.0,1017.0,10.0,14.0
90,7.0,1.0,7074.0,4.0,15.0
91,1.0,0.0,15.0,5.0,6.0
92,12.0,2.0,12126.0,6.0,18.0
93,2.0,0.0,22.0,4.0,3.0
94,2.0,0.0,24.0,0.0,6.0
95,3.0,3.0,3035.0,4.0,13.0
96,3.0,0.0,33.0,5.0,5.0
97,3.0,2.0,3036.0,1.0,12.0
98,2.0,0.0,26.0,0.0,4.0
