,years_experience,degree,nr_commits,nr_languages,nr_stars
3679,2.0,0.0,25.0,2.0,5.0
2861,0.0,1.0,5.0,1.0,5.0
2335,3.0,1.0,38.0,8.0,2.0
2386,1.0,1.0,13.0,4.0,1.0
3516,2.0,0.0,25.0,1.0,1.0
3406,2.0,0.0,26.0,3.0,12.0
2444,3.0,0.0,33.0,5.0,5.0
2767,3.0,0.0,34.0,1.0,4.0
2825,0.0,0.0,5.0,3.0,5.0
3951,3.0,0.0,35.0,2.0,5.0
2569,2.0,1.0,24.0,0.0,1.0
2388,1.0,1.0,14.0,1.0,6.0
3929,2.0,0.0,22.0,19.0,9.0
2997,2.0,0.0,26.0,1.0,11.0
3032,1.0,0.0,14.0,1.0,2.0
2879,2.0,1.0,29.0,1.0,0.0
2864,0.0,2.0,5.0,2.0,4.0
2433,1.0,0.0,15.0,5.0,5.0
3142,0.0,1.0,4.0,9.0,2.0
2630,2.0,0.0,26.0,6.0,3.0
2001,3.0,0.0,33.0,4.0,5.0
3223,0.0,1.0,7.0,4.0,4.0
3974,1.0,0.0,14.0,4.0,3.0
3983,3.0,0.0,33.0,4.0,6.0
2880,4.0,0.0,41.0,0.0,7.0
3130,2.0,0.0,20.0,1.0,2.0
3345,2.0,0.0,24.0,2.0,3.0
2556,1.0,0.0,13.0,6.0,6.0
2393,2.0,1.0,23.0,0.0,5.0
2896,0.0,2.0,7.0,3.0,0.0
2345,0.0,2.0,3.0,0.0,5.0
2589,1.0,0.0,11.0,7.0,10.0
3331,1.0,1.0,12.0,6.0,2.0
2814,1.0,0.0,10.0,11.0,8.0
2150,1.0,1.0,15.0,8.0,2.0
3385,2.0,2.0,27.0,3.0,4.0
2851,0.0,1.0,3.0,0.0,0.0
2357,0.0,2.0,5.0,6.0,4.0
3874,2.0,1.0,27.0,6.0,2.0
2663,2.0,0.0,23.0,5.0,7.0
2089,1.0,1.0,11.0,3.0,0.0
2171,1.0,0.0,13.0,1.0,3.0
3012,2.0,0.0,25.0,5.0,3.0
2182,3.0,0.0,35.0,11.0,3.0
2186,0.0,1.0,5.0,10.0,3.0
2119,2.0,1.0,26.0,2.0,3.0
2492,3.0,0.0,36.0,0.0,2.0
2868,3.0,0.0,32.0,6.0,4.0
2728,2.0,0.0,24.0,0.0,5.0
3107,0.0,2.0,3.0,7.0,7.0
3628,1.0,0.0,10.0,3.0,2.0
2683,0.0,2.0,2.0,6.0,5.0
3019,1.0,0.0,13.0,25.0,4.0
2904,3.0,1.0,34.0,1.0,2.0
2545,0.0,1.0,4.0,6.0,1.0
3603,2.0,0.0,25.0,1.0,8.0
3281,2.0,0.0,26.0,7.0,2.0
3238,2.0,0.0,21.0,9.0,4.0
2619,0.0,3.0,3.0,9.0,7.0
2230,3.0,0.0,31.0,3.0,7.0
2429,2.0,0.0,25.0,5.0,5.0
3321,1.0,0.0,18.0,4.0,4.0
3357,3.0,0.0,38.0,2.0,0.0
2283,2.0,0.0,27.0,6.0,8.0
3294,0.0,0.0,6.0,4.0,4.0
2095,0.0,0.0,1.0,3.0,5.0
2795,1.0,0.0,12.0,0.0,1.0
3326,3.0,0.0,34.0,3.0,5.0
2715,2.0,1.0,27.0,7.0,1.0
3876,1.0,0.0,10.0,8.0,3.0
2909,2.0,0.0,25.0,6.0,5.0
3081,2.0,0.0,25.0,3.0,8.0
3870,3.0,0.0,36.0,3.0,6.0
3370,2.0,0.0,24.0,2.0,13.0
3808,2.0,1.0,26.0,1.0,8.0
2865,1.0,0.0,12.0,1.0,8.0
3093,0.0,0.0,4.0,12.0,8.0
2775,3.0,0.0,31.0,17.0,4.0
2550,1.0,0.0,14.0,6.0,2.0
2902,2.0,0.0,25.0,4.0,5.0
2966,3.0,0.0,30.0,11.0,0.0
2620,0.0,2.0,3.0,2.0,3.0
2412,1.0,2.0,14.0,9.0,5.0
3386,0.0,0.0,3.0,2.0,4.0
2928,3.0,0.0,31.0,4.0,1.0
3424,0.0,1.0,2.0,8.0,3.0
2000,0.0,2.0,3.0,0.0,2.0
2891,2.0,1.0,20.0,2.0,2.0
2122,2.0,0.0,23.0,4.0,2.0
2633,1.0,0.0,16.0,12.0,5.0
3140,0.0,2.0,1.0,4.0,7.0
2303,1.0,1.0,13.0,1.0,6.0
2509,2.0,0.0,21.0,1.0,6.0
3195,2.0,0.0,25.0,6.0,4.0
3395,3.0,0.0,33.0,3.0,2.0
3501,2.0,0.0,23.0,11.0,3.0
3258,2.0,0.0,23.0,0.0,7.0
3716,1.0,2.0,14.0,3.0,2.0
2760,2.0,0.0,26.0,7.0,5.0
3128,1.0,0.0,11.0,3.0,6.0
3961,2.0,1.0,25.0,10.0,1.0
3387,0.0,1.0,3.0,6.0,2.0
2328,2.0,0.0,22.0,1.0,6.0
3410,2.0,0.0,23.0,2.0,1.0
3260,0.0,1.0,4.0,4.0,9.0
2671,1.0,0.0,11.0,2.0,6.0
2298,2.0,0.0,27.0,3.0,4.0
2226,0.0,0.0,4.0,6.0,6.0
3453,2.0,0.0,25.0,8.0,4.0
2750,1.0,0.0,13.0,6.0,3.0
3846,0.0,0.0,11.0,9.0,4.0
3826,3.0,0.0,34.0,3.0,3.0
3383,2.0,0.0,26.0,8.0,3.0
3253,1.0,1.0,14.0,5.0,1.0
3524,1.0,1.0,14.0,1.0,3.0
2402,2.0,0.0,28.0,1.0,8.0
3762,2.0,0.0,25.0,4.0,3.0
2321,1.0,1.0,12.0,4.0,4.0
3242,0.0,1.0,2.0,3.0,3.0
2490,0.0,0.0,4.0,5.0,7.0
3560,2.0,0.0,21.0,1.0,4.0
2219,1.0,0.0,12.0,10.0,3.0
3296,1.0,0.0,14.0,11.0,2.0
2237,1.0,1.0,12.0,7.0,8.0
2575,2.0,0.0,26.0,6.0,1.0
3763,2.0,1.0,25.0,3.0,0.0
2757,1.0,1.0,14.0,0.0,0.0
3068,3.0,0.0,33.0,4.0,3.0
2193,1.0,0.0,15.0,5.0,5.0
3778,1.0,1.0,14.0,2.0,0.0
3438,2.0,1.0,28.0,6.0,3.0
3652,0.0,0.0,3.0,16.0,5.0
3627,3.0,0.0,35.0,4.0,3.0
3229,2.0,0.0,23.0,5.0,1.0
2650,1.0,2.0,14.0,4.0,6.0
3401,0.0,2.0,3.0,3.0,10.0
2651,3.0,1.0,34.0,6.0,0.0
2848,0.0,0.0,10.0,2.0,2.0
2507,4.0,0.0,41.0,0.0,4.0
3390,1.0,0.0,17.0,3.0,4.0
3255,2.0,1.0,22.0,0.0,2.0
2852,1.0,1.0,13.0,10.0,2.0
3235,2.0,0.0,27.0,1.0,12.0
3525,0.0,0.0,6.0,2.0,2.0
2502,2.0,0.0,21.0,0.0,5.0
3995,1.0,0.0,11.0,5.0,1.0
2758,0.0,1.0,2.0,3.0,7.0
3648,0.0,0.0,3.0,5.0,2.0
3465,0.0,1.0,5.0,3.0,3.0
2635,1.0,0.0,16.0,12.0,6.0
3835,4.0,0.0,47.0,1.0,4.0
2637,0.0,2.0,5.0,11.0,0.0
2176,1.0,1.0,14.0,6.0,0.0
3602,0.0,0.0,2.0,4.0,6.0
2197,1.0,2.0,16.0,5.0,1.0
2626,0.0,1.0,5.0,2.0,8.0
3732,1.0,2.0,13.0,1.0,2.0
3504,2.0,1.0,23.0,4.0,3.0
2824,2.0,0.0,23.0,9.0,3.0
