,years_experience,degree,nr_commits,nr_languages,nr_stars
3679,2.0,2.0,2025.0,3.0,15.0
2861,0.0,3.0,5.0,2.0,15.0
2335,3.0,2.0,3038.0,9.0,12.0
2386,1.0,3.0,1013.0,5.0,11.0
3516,3.0,1.0,3035.0,2.0,11.0
3406,4.0,0.0,4046.0,4.0,22.0
2444,3.0,1.0,3033.0,6.0,15.0
2767,3.0,1.0,3034.0,2.0,14.0
2825,0.0,3.0,5.0,4.0,15.0
3951,4.0,0.0,4045.0,3.0,15.0
2569,3.0,1.0,34.0,0.0,1.0
2388,1.0,3.0,1014.0,2.0,16.0
3929,3.0,1.0,3032.0,20.0,19.0
2997,3.0,1.0,3036.0,2.0,21.0
3032,1.0,3.0,1014.0,2.0,12.0
2879,3.0,1.0,39.0,1.0,0.0
2864,0.0,3.0,5.0,3.0,14.0
2433,1.0,3.0,1015.0,6.0,15.0
3142,0.0,3.0,4.0,10.0,12.0
2630,3.0,1.0,3036.0,7.0,13.0
2001,3.0,1.0,3033.0,5.0,15.0
3223,0.0,3.0,7.0,5.0,14.0
3974,1.0,3.0,1014.0,5.0,13.0
3983,3.0,1.0,33.0,4.0,6.0
2880,4.0,1.0,4041.0,1.0,17.0
3130,2.0,2.0,2020.0,2.0,12.0
3345,2.0,2.0,2024.0,3.0,13.0
2556,1.0,3.0,1013.0,7.0,16.0
2393,3.0,1.0,3033.0,1.0,15.0
2896,0.0,3.0,7.0,4.0,10.0
2345,0.0,3.0,3.0,1.0,15.0
2589,1.0,3.0,1011.0,8.0,20.0
3331,1.0,3.0,1012.0,7.0,12.0
2814,1.0,3.0,1010.0,12.0,18.0
2150,1.0,3.0,1015.0,9.0,12.0
3385,2.0,3.0,2027.0,4.0,14.0
2851,0.0,3.0,3.0,1.0,10.0
2357,0.0,3.0,5.0,7.0,14.0
3874,3.0,1.0,3037.0,7.0,12.0
2663,4.0,0.0,4043.0,6.0,17.0
2089,1.0,3.0,1011.0,4.0,10.0
2171,3.0,1.0,3033.0,2.0,13.0
3012,3.0,1.0,3035.0,6.0,13.0
2182,4.0,0.0,4045.0,12.0,13.0
