,y
2792,0.0
3345,0.0
3881,0.0
3323,1.0
2641,0.0
3128,0.0
3060,0.0
2773,0.0
3177,1.0
3104,0.0
2082,0.0
2194,0.0
3745,1.0
2598,0.0
2914,0.0
2929,0.0
2196,0.0
2426,0.0
3744,1.0
3664,0.0
3306,0.0
2377,1.0
3534,1.0
3122,0.0
3006,0.0
2988,1.0
2153,0.0
3146,0.0
2967,0.0
3983,0.0
2109,0.0
2935,0.0
3285,0.0
2919,1.0
2389,0.0
3457,0.0
2855,0.0
3241,1.0
3211,0.0
3724,0.0
2690,0.0
3869,0.0
2429,0.0
3232,0.0
3575,0.0
2142,0.0
2187,0.0
2159,0.0
3941,0.0
3284,0.0
3043,0.0
3238,0.0
3162,0.0
3198,0.0
2517,1.0
3061,0.0
3727,0.0
2869,0.0
3951,0.0
3184,1.0
3535,0.0
3415,0.0
3051,0.0
3084,0.0
2008,0.0
3346,1.0
2610,0.0
2800,1.0
3347,1.0
2557,1.0
3536,0.0
3179,0.0
2865,0.0
2860,0.0
3397,0.0
2530,0.0
2568,0.0
3725,0.0
2665,0.0
3276,0.0
3606,0.0
3236,0.0
2688,0.0
3752,0.0
3898,1.0
2943,0.0
2543,0.0
3134,0.0
3516,0.0
2393,1.0
3308,0.0
2273,0.0
3083,0.0
2135,0.0
2709,1.0
2597,0.0
3788,0.0
3562,0.0
2122,0.0
2043,0.0
2938,1.0
3527,0.0
2956,0.0
2295,0.0
3900,0.0
3670,0.0
3844,0.0
3031,0.0
3890,0.0
3980,0.0
3214,1.0
3321,0.0
2785,0.0
3252,0.0
3500,0.0
2893,0.0
3302,0.0
3979,0.0
3174,0.0
2601,0.0
2708,0.0
2895,0.0
2749,1.0
3130,0.0
3823,0.0
3016,0.0
2385,0.0
3938,0.0
2514,0.0
3185,0.0
2287,0.0
2761,0.0
3816,0.0
2783,0.0
3812,0.0
3514,0.0
3760,0.0
2272,0.0
3327,0.0
2396,0.0
2850,1.0
2596,0.0
3413,0.0
2061,0.0
2990,1.0
3918,0.0
2867,0.0
2567,0.0
2444,1.0
2280,0.0
2181,0.0
2051,0.0
2861,0.0
3420,0.0
3759,0.0
3054,0.0
2245,0.0
2582,0.0
3398,1.0
2939,0.0
3138,1.0
3221,0.0
3129,0.0
2551,1.0
3326,1.0
3425,0.0
3840,0.0
2242,0.0
3868,0.0
3432,0.0
3702,0.0
3187,0.0
3523,1.0
3962,0.0
3178,1.0
2923,1.0
3613,0.0
3987,0.0
3065,0.0
3497,0.0
3032,0.0
3915,0.0
3455,0.0
2204,0.0
2069,0.0
2413,1.0
2083,0.0
2931,0.0
3539,0.0
3105,0.0
3020,0.0
3310,0.0
2682,0.0
2614,0.0
2525,0.0
3070,1.0
2985,0.0
2537,0.0
3886,1.0
2670,1.0
