,senior-level_skill
3773,0.0
3755,0.0
3016,0.0
3734,0.0
2293,0.0
2112,0.0
3782,0.0
2170,0.0
2439,0.0
3343,0.0
3210,0.0
2357,0.0
2951,0.0
2093,0.0
2265,0.0
2258,0.0
2913,0.0
2044,0.0
3493,0.0
2443,0.0
2391,0.0
2024,0.0
3813,0.0
3898,0.0
3556,0.0
2889,0.0
3004,0.0
3488,0.0
3080,0.0
3554,0.0
2794,0.0
3365,0.0
2221,0.0
3856,0.0
2321,0.0
3521,0.0
2691,0.0
3598,0.0
2494,0.0
2787,0.0
2582,0.0
2732,0.0
2349,0.0
2815,0.0
2048,0.0
3580,0.0
2926,0.0
2433,0.0
3646,0.0
3879,0.0
3391,0.0
2820,0.0
2145,0.0
2875,0.0
3539,0.0
2771,0.0
2292,0.0
3342,0.0
3286,0.0
3314,0.0
3513,0.0
2709,0.0
2049,0.0
3010,0.0
2828,0.0
2868,0.0
2674,0.0
3654,0.0
3259,0.0
2238,0.0
2336,0.0
3088,0.0
2948,0.0
3249,0.0
3683,0.0
2807,0.0
2804,0.0
2444,0.0
3729,0.0
3154,0.0
2943,0.0
2423,0.0
3208,0.0
2902,0.0
3169,0.0
3183,0.0
3602,0.0
3795,0.0
2778,0.0
3509,0.0
3167,0.0
2999,0.0
2069,0.0
2765,0.0
3641,0.0
3049,0.0
3453,0.0
2798,0.0
3470,0.0
2919,0.0
3247,0.0
2257,0.0
2981,0.0
2329,0.0
2613,0.0
3114,0.0
3881,0.0
3302,0.0
2874,0.0
3842,0.0
2793,0.0
3207,0.0
2367,0.0
2838,0.0
2328,0.0
3957,0.0
3380,0.0
2305,0.0
2597,0.0
3044,0.0
2313,0.0
2070,0.0
3503,0.0
2308,0.0
3046,0.0
3252,0.0
3213,0.0
3200,0.0
2424,0.0
2120,0.0
2952,0.0
3197,0.0
2731,0.0
2766,0.0
3099,0.0
3830,0.0
3163,0.0
3960,0.0
2174,0.0
2080,0.0
2569,0.0
3071,0.0
2882,0.0
3339,0.0
2622,0.0
2763,0.0
2083,0.0
3392,0.0
2498,0.0
3527,0.0
2544,0.0
3620,0.0
2749,0.0
3935,0.0
3697,0.0
3866,0.0
3062,0.0
3989,0.0
2018,0.0
3701,0.0
2382,0.0
3723,0.0
3048,0.0
2422,0.0
3663,0.0
2594,0.0
3938,0.0
3525,0.0
2264,0.0
2859,0.0
2656,0.0
2033,0.0
2697,0.0
3346,0.0
2342,0.0
2654,0.0
2017,0.0
3215,0.0
3123,0.0
3622,0.0
3426,0.0
3373,0.0
3301,0.0
2883,0.0
3848,0.0
3385,0.0
3077,0.0
3731,0.0
3806,0.0
2393,0.0
2090,0.0
3829,0.0
2975,0.0
3802,0.0
3032,0.0
2405,0.0
2861,0.0
2151,0.0
3649,0.0
2434,0.0
