,u_years_experience,u_degree,u_senior-level_skill,u_nr_commits,u_nr_languages,u_nr_stars
2000,5.0,1.0,0.7109859,5.0,3.0,4.0
2001,2.0,1.0,0.28987992,3.0,7.0,5.0
2002,4.0,0.0,0.42003548,2.0,7.0,3.0
2003,2.0,0.0,0.91527677,1.0,5.0,1.0
2004,2.0,2.0,0.5606276,5.0,1.0,3.0
2005,1.0,3.0,0.97431433,7.0,3.0,4.0
2006,2.0,0.0,0.81894696,2.0,4.0,7.0
2007,7.0,2.0,0.2992264,4.0,3.0,3.0
2008,5.0,0.0,0.50956416,4.0,0.0,3.0
2009,0.0,1.0,0.46553528,4.0,1.0,2.0
2010,5.0,1.0,0.163252,8.0,9.0,10.0
2011,4.0,0.0,0.31269097,2.0,1.0,4.0
2012,1.0,2.0,0.74315894,1.0,3.0,6.0
2013,3.0,0.0,0.69214594,7.0,9.0,3.0
2014,3.0,0.0,0.7538482,4.0,0.0,1.0
2015,2.0,2.0,0.8132719,3.0,14.0,5.0
2016,1.0,2.0,0.6256132,6.0,3.0,4.0
2017,1.0,1.0,0.9759432,9.0,6.0,5.0
2018,2.0,1.0,0.8771399,5.0,4.0,1.0
2019,2.0,2.0,0.58405614,2.0,6.0,5.0
2020,7.0,2.0,0.9217,6.0,0.0,3.0
2021,3.0,1.0,0.4481665,8.0,2.0,0.0
2022,5.0,0.0,0.9086163,2.0,14.0,4.0
2023,3.0,2.0,0.17937171,2.0,3.0,3.0
2024,0.0,1.0,0.30791783,6.0,5.0,5.0
2025,1.0,0.0,0.098403215,5.0,3.0,1.0
2026,5.0,2.0,0.7160628,5.0,1.0,4.0
2027,3.0,0.0,0.37198377,9.0,11.0,3.0
2028,4.0,1.0,0.34253716,4.0,0.0,8.0
2029,5.0,0.0,0.74435055,4.0,2.0,3.0
2030,5.0,2.0,0.23628116,2.0,0.0,3.0
2031,4.0,3.0,0.48810768,5.0,5.0,2.0
2032,2.0,0.0,0.73832774,3.0,2.0,0.0
2033,0.0,0.0,0.5288831,2.0,3.0,1.0
2034,1.0,0.0,0.62485313,6.0,1.0,4.0
2035,7.0,1.0,0.85173655,2.0,3.0,3.0
2036,2.0,1.0,0.6351403,6.0,6.0,9.0
2037,2.0,1.0,0.6096426,13.0,9.0,2.0
2038,3.0,1.0,0.9706007,9.0,1.0,1.0
2039,4.0,2.0,0.8529749,5.0,4.0,3.0
2040,5.0,1.0,0.91401947,6.0,3.0,2.0
2041,1.0,0.0,0.9307257,5.0,2.0,7.0
2042,2.0,3.0,0.054203987,5.0,3.0,5.0
2043,2.0,0.0,0.9895512,4.0,2.0,8.0
2044,3.0,0.0,0.481076,2.0,2.0,5.0
2045,6.0,0.0,0.19250536,6.0,2.0,2.0
2046,4.0,3.0,0.19190001,5.0,0.0,0.0
2047,0.0,3.0,0.026092887,3.0,1.0,5.0
2048,3.0,0.0,0.5209509,7.0,1.0,1.0
2049,0.0,0.0,0.9796847,3.0,9.0,3.0
2050,4.0,1.0,0.8298285,7.0,1.0,6.0
2051,4.0,2.0,0.2248733,4.0,3.0,5.0
2052,2.0,1.0,0.4565251,4.0,2.0,4.0
2053,5.0,2.0,0.14934552,6.0,10.0,2.0
2054,1.0,1.0,0.43291354,3.0,3.0,1.0
2055,0.0,0.0,0.232746,5.0,5.0,3.0
2056,4.0,2.0,0.68696463,3.0,0.0,3.0
2057,1.0,0.0,0.90419126,4.0,0.0,1.0
2058,6.0,0.0,0.24702406,4.0,2.0,2.0
2059,2.0,2.0,0.72435343,1.0,13.0,4.0
2060,3.0,3.0,0.10026312,8.0,2.0,9.0
2061,7.0,0.0,0.2019391,4.0,4.0,2.0
2062,2.0,1.0,0.54722893,3.0,1.0,4.0
2063,2.0,2.0,0.31120622,6.0,5.0,3.0
2064,2.0,3.0,0.4855957,3.0,7.0,3.0
2065,2.0,2.0,0.52199185,5.0,9.0,1.0
2066,4.0,1.0,0.3998705,6.0,4.0,0.0
2067,3.0,1.0,0.061793804,2.0,4.0,3.0
2068,0.0,0.0,0.8084389,3.0,1.0,3.0
2069,1.0,1.0,0.35875154,5.0,4.0,2.0
2070,0.0,1.0,0.5561824,3.0,0.0,4.0
2071,1.0,1.0,0.21972811,4.0,2.0,5.0
2072,4.0,1.0,0.57239807,6.0,3.0,6.0
2073,7.0,3.0,0.62595415,6.0,1.0,4.0
2074,1.0,1.0,0.9272722,4.0,1.0,5.0
2075,1.0,0.0,1.5497208e-05,7.0,0.0,4.0
2076,4.0,1.0,0.8423207,4.0,0.0,3.0
2077,5.0,1.0,0.95248854,7.0,1.0,5.0
2078,1.0,0.0,0.9271767,7.0,2.0,9.0
2079,5.0,3.0,0.55066335,3.0,5.0,6.0
2080,2.0,0.0,0.90692186,4.0,5.0,3.0
2081,3.0,3.0,0.7734878,3.0,8.0,6.0
