,y_hat
11849,False
14208,False
10756,False
13909,False
16817,False
14981,False
18448,False
18170,False
19041,False
17012,False
10266,False
14002,False
18434,False
16649,False
15739,False
19832,False
10360,False
12063,False
14780,False
14495,False
18490,False
17693,False
12776,False
17481,False
16454,False
13502,False
10624,False
10199,False
16706,False
16775,False
14957,False
14956,False
14111,False
16253,False
13614,False
18202,False
13865,False
11768,False
19073,False
15202,False
18753,False
16425,False
13263,False
17104,False
15687,False
12613,False
10783,False
19563,False
17092,False
11749,False
18845,False
15257,False
14211,False
14289,False
18330,False
18120,False
17851,False
11892,False
19716,False
13558,False
10982,False
19335,False
16552,False
19972,False
18058,False
17658,False
15977,False
10850,False
17565,False
18361,False
10305,False
11789,False
12269,False
15303,False
11181,False
17065,False
10131,False
19507,False
13285,False
12775,False
13658,False
18300,False
16117,False
16661,False
10024,False
18842,False
13765,False
18885,False
16776,False
19565,False
19248,False
16132,False
16618,False
12438,False
15578,False
14667,False
17435,False
17989,False
17464,False
17249,False
17314,False
18987,False
15697,False
17442,False
10795,False
10472,False
16152,False
19887,False
14671,False
16563,False
10212,False
15911,False
12693,False
17345,False
14505,False
16950,False
15933,False
11727,False
10156,False
19219,False
16479,False
16726,False
11012,False
11080,False
11843,False
12454,False
10412,False
16198,False
11624,False
17785,False
10606,False
11018,False
15887,False
18733,False
16965,False
16973,False
16301,False
13791,False
15481,False
11238,False
12046,False
19497,False
18807,False
11657,False
13141,False
14940,False
12044,False
11404,False
16160,False
18714,False
14578,False
14041,False
12972,False
11611,False
19022,False
17509,False
17177,False
13851,False
13683,False
16469,False
14090,False
11905,False
10663,False
19531,False
10052,False
17748,False
10393,False
15460,False
19065,False
16602,False
16812,False
15008,False
16008,False
19655,False
18992,False
10609,False
19616,False
15028,False
15199,False
13452,False
15325,False
10287,False
19134,False
10651,False
10362,False
15982,False
14105,False
11177,False
13405,False
16174,False
19019,False
13817,False
12403,False
17508,False
13334,False
15198,False
11494,False
12687,False
10223,False
13628,False
