,h_post,h_post_individualized
11849,0.94,
14208,0.98,
10756,0.54,
13909,0.84,
16817,0.86,
14981,0.92,
18448,0.94,
18170,0.78,
19041,0.94,
17012,0.9,
10266,0.6,
14002,0.9,
18434,0.9,
16649,0.78,
15739,0.84,
19832,0.92,
10360,0.86,
12063,0.98,
14780,0.8,
14495,0.92,
18490,0.88,
17693,0.88,
12776,0.9,
17481,0.88,
16454,0.86,
13502,0.9,
10624,0.94,
10199,0.9,
16706,1.0,
16775,0.88,
14957,0.88,
14956,0.92,
14111,0.96,
16253,0.8,
13614,0.78,
18202,0.88,
13865,0.74,
11768,0.98,
19073,0.98,
15202,0.92,
18753,0.9,
16425,0.9,
13263,0.82,
17104,0.98,
15687,0.92,
12613,0.76,
10783,1.0,
19563,0.72,
17092,1.0,
11749,0.86,
18845,0.9,
15257,0.98,
14211,0.96,
14289,0.88,
18330,0.82,
18120,0.94,
17851,0.96,
11892,0.72,
19716,0.86,
13558,0.86,
10982,0.88,
19335,0.88,
16552,0.78,
19972,0.8,
18058,0.94,
17658,0.86,
15977,0.76,
10850,0.76,
17565,0.98,
18361,0.9,
10305,0.94,
11789,0.9,
12269,0.78,
15303,0.84,
11181,0.64,
17065,0.74,
10131,0.9,
19507,0.92,
13285,0.88,
12775,0.84,
13658,0.88,
18300,0.86,
16117,0.9,
16661,0.88,
10024,0.74,
18842,0.86,
13765,0.62,
18885,0.9,
16776,0.86,
19565,0.78,
19248,0.86,
16132,0.94,
16618,0.92,
12438,0.9,
15578,0.88,
14667,0.86,
17435,0.88,
17989,0.74,
17464,0.88,
17249,0.98,
17314,0.9,
18987,0.82,
15697,0.86,
17442,0.92,
10795,0.9,
10472,0.84,
16152,0.72,
19887,0.94,
14671,0.78,
16563,0.86,
10212,0.58,
15911,0.62,
12693,0.66,
17345,0.8,
14505,0.5,
16950,0.96,
15933,0.9,
11727,0.72,
10156,0.96,
19219,0.9,
16479,0.84,
16726,0.88,
11012,0.92,
11080,0.9,
11843,0.7,
12454,0.76,
10412,0.9,
16198,0.56,
11624,0.88,
17785,0.94,
10606,0.8,
11018,0.96,
15887,0.86,
18733,0.92,
16965,0.86,
16973,0.84,
16301,0.78,
13791,0.66,
15481,0.92,
11238,0.82,
12046,0.88,
19497,0.94,
18807,0.86,
11657,0.78,
13141,0.8,
14940,0.9,
12044,1.0,
11404,0.82,
16160,0.74,
18714,1.0,
14578,0.84,
14041,0.96,
12972,0.9,
11611,0.86,
19022,0.72,
17509,0.98,
17177,0.9,
13851,0.88,
13683,0.86,
16469,0.82,
14090,0.9,
11905,0.8,
10663,0.92,
19531,0.88,
10052,1.0,
17748,0.92,
10393,0.96,
15460,0.74,
19065,0.86,
16602,0.9,
16812,0.88,
15008,0.94,
16008,0.76,
19655,0.92,
18992,0.9,
10609,0.8,
19616,0.86,
15028,0.88,
15199,0.64,
13452,0.96,
15325,0.74,
10287,0.88,
19134,0.94,
10651,0.9,
10362,0.78,
15982,0.88,
14105,0.86,
11177,0.78,
13405,0.88,
16174,0.78,
19019,0.86,
13817,0.9,
12403,0.92,
17508,0.84,
13334,0.9,
15198,0.96,
11494,0.86,
12687,0.92,
10223,0.86,
13628,0.9,
