,y_hat
3416,False
3237,False
2709,False
2083,False
3268,False
3344,False
2813,False
2784,False
3442,False
3782,False
2500,False
3522,False
3563,False
3750,False
2338,False
3513,False
3827,False
3549,False
3152,False
3806,False
3551,False
2475,False
3694,False
2324,False
2844,False
3728,False
2188,False
2979,False
3732,False
3906,False
3006,False
3672,False
2637,False
2889,False
2802,False
3681,False
2630,False
3431,False
2279,False
3488,False
3635,False
3575,False
2945,False
2872,False
2156,False
2374,False
2689,False
2413,False
3900,False
3888,False
3109,False
3421,False
3914,False
3628,False
2996,False
3240,False
2798,False
3387,False
2536,False
2326,False
2136,False
2886,False
3800,False
2192,False
3632,False
2184,False
2866,False
2292,False
2558,False
2336,False
3338,False
3221,False
3262,False
3258,False
2694,False
3232,False
2379,False
2046,False
3795,False
2105,False
2528,False
3982,False
2906,False
3898,False
3016,False
2959,False
3272,False
3339,False
3279,False
2288,False
2446,False
2346,False
3051,False
3346,False
3574,False
2131,False
3134,False
2237,False
3209,False
3568,False
3754,False
2547,False
3463,False
3330,False
2284,False
2659,False
2009,False
3261,False
3555,False
3853,False
3000,False
2274,False
3160,False
2333,False
3049,False
3317,False
3705,False
3464,False
3479,False
3527,False
3984,False
3107,False
2285,False
3405,False
3251,False
2599,False
3313,False
2520,False
2579,False
3248,False
2941,False
2109,False
3651,False
3457,False
3814,False
2857,False
2148,False
3547,False
3945,False
3468,False
2175,False
2595,False
3552,False
2679,False
2473,False
3618,False
3958,False
3349,False
2450,False
3964,False
2852,False
2539,False
2684,False
3149,False
3246,False
2890,False
3843,False
2226,False
2063,False
3110,False
3476,False
2747,False
2121,False
3273,False
2487,False
2598,False
3050,False
3408,False
2821,False
2106,False
2328,False
3206,False
2505,False
3893,False
3439,False
3235,False
3146,False
3683,False
3647,False
2695,False
3185,False
3417,False
3771,False
2570,False
2862,False
2885,False
3933,False
2730,False
3198,False
3456,False
3250,False
2792,False
3841,False
2115,False
3480,False
3959,False
3474,False
3828,False
2726,False
3983,False
