,senior-level_skill
3588,0.0
3067,0.0
2389,0.0
2187,0.0
3532,0.0
3839,0.0
3332,0.0
2997,0.0
2902,0.0
3641,0.0
2731,0.0
2737,0.0
3323,0.0
2070,0.0
2872,0.0
2680,0.0
2487,0.0
3913,0.0
2760,0.0
3283,0.0
3564,0.0
2420,0.0
2928,0.0
2979,0.0
3458,0.0
2779,0.0
2761,0.0
3445,0.0
3093,0.0
3391,0.0
2716,0.0
2182,0.0
3110,0.0
3206,0.0
3907,0.0
2245,0.0
3516,0.0
3708,0.0
2681,0.0
2935,0.0
3912,0.0
3279,0.0
2428,0.0
3156,0.0
3990,0.0
2388,0.0
3472,0.0
2912,0.0
2150,0.0
3868,0.0
3861,0.0
2316,0.0
3844,0.0
2684,0.0
3097,0.0
3165,0.0
3227,0.0
3809,0.0
3613,0.0
2765,0.0
2117,0.0
2351,0.0
2483,0.0
2287,0.0
3111,0.0
2898,0.0
2566,0.0
2742,0.0
3310,0.0
2281,0.0
2645,0.0
3318,0.0
3248,0.0
3871,0.0
2124,0.0
3748,0.0
2249,0.0
3525,0.0
3388,0.0
3918,0.0
2011,0.0
2286,0.0
3533,0.0
2693,0.0
2944,0.0
2366,0.0
3728,0.0
2552,0.0
3807,0.0
2015,0.0
3225,0.0
3910,0.0
2719,0.0
3567,0.0
2569,0.0
2547,0.0
3636,0.0
2950,0.0
2432,0.0
2460,0.0
2991,0.0
3841,0.0
3774,0.0
2959,0.0
3268,0.0
3717,0.0
3254,0.0
2848,0.0
2257,0.0
2535,0.0
3257,0.0
2258,0.0
2074,0.0
3988,0.0
3713,0.0
2516,0.0
3521,0.0
2749,0.0
3420,0.0
2018,0.0
2785,0.0
3540,0.0
2061,0.0
3456,0.0
2252,0.0
2734,0.0
3943,0.0
2891,0.0
3664,0.0
2403,0.0
3040,0.0
2102,0.0
2172,0.0
2837,0.0
3343,0.0
2353,0.0
3587,0.0
3467,0.0
2498,0.0
3361,0.0
3561,0.0
2821,0.0
3683,0.0
2917,0.0
3737,0.0
3090,0.0
3537,0.0
2409,0.0
3198,0.0
3145,0.0
2163,0.0
3286,0.0
2093,0.0
3390,0.0
3185,0.0
3498,0.0
3773,0.0
2343,0.0
3858,0.0
2576,0.0
2005,0.0
2911,0.0
3890,0.0
2595,0.0
3905,0.0
2133,0.0
3289,0.0
2924,0.0
3239,0.0
3291,0.0
3894,0.0
2577,0.0
2089,0.0
2986,0.0
2262,0.0
2009,0.0
2345,0.0
2573,0.0
2717,0.0
3030,0.0
2045,0.0
3012,0.0
3499,0.0
3625,0.0
2504,0.0
2973,0.0
3418,0.0
3360,0.0
2814,0.0
2079,0.0
3345,0.0
2277,0.0
2958,0.0
2376,0.0
3842,0.0
2488,0.0
2709,0.0
2029,0.0
2957,0.0
3607,0.0
