,years_experience,degree,nr_commits,nr_languages,nr_stars
3487,1.0,0.0,12.0,1.0,2.0
2447,3.0,0.0,32.0,3.0,6.0
2018,3.0,0.0,34.0,2.0,1.0
3544,2.0,0.0,23.0,1.0,2.0
2470,1.0,0.0,13.0,12.0,10.0
2880,2.0,0.0,26.0,6.0,6.0
2475,2.0,0.0,24.0,3.0,6.0
2432,1.0,2.0,11.0,1.0,2.0
2834,0.0,0.0,3.0,3.0,4.0
3268,0.0,2.0,5.0,0.0,1.0
2383,3.0,0.0,35.0,2.0,10.0
2725,3.0,0.0,32.0,8.0,3.0
2993,1.0,0.0,13.0,6.0,3.0
3527,3.0,0.0,31.0,0.0,3.0
2115,2.0,0.0,23.0,7.0,6.0
2317,2.0,1.0,24.0,1.0,4.0
2879,0.0,2.0,5.0,1.0,0.0
3817,0.0,1.0,8.0,2.0,3.0
2936,1.0,1.0,14.0,5.0,1.0
3730,0.0,1.0,5.0,3.0,5.0
3277,0.0,1.0,5.0,5.0,3.0
3219,2.0,0.0,22.0,3.0,2.0
2305,3.0,0.0,33.0,0.0,3.0
2793,3.0,0.0,31.0,8.0,7.0
2980,3.0,0.0,43.0,2.0,10.0
2008,0.0,0.0,3.0,0.0,3.0
3933,3.0,0.0,40.0,1.0,0.0
3886,2.0,0.0,26.0,4.0,5.0
2082,2.0,0.0,23.0,3.0,4.0
2550,0.0,0.0,3.0,4.0,10.0
2877,2.0,0.0,27.0,2.0,2.0
2244,1.0,1.0,15.0,1.0,3.0
3694,2.0,0.0,27.0,2.0,7.0
2869,1.0,0.0,13.0,0.0,1.0
3652,2.0,0.0,27.0,5.0,4.0
3109,3.0,0.0,36.0,1.0,19.0
3584,2.0,1.0,27.0,2.0,6.0
3496,0.0,1.0,5.0,0.0,2.0
2438,3.0,0.0,32.0,1.0,4.0
2759,1.0,0.0,11.0,6.0,3.0
2999,4.0,0.0,46.0,5.0,6.0
3808,3.0,0.0,39.0,1.0,2.0
2294,1.0,2.0,17.0,5.0,4.0
2410,3.0,0.0,33.0,5.0,4.0
2925,3.0,0.0,34.0,6.0,7.0
3995,2.0,0.0,22.0,2.0,2.0
2311,1.0,1.0,11.0,3.0,6.0
2578,2.0,0.0,25.0,1.0,5.0
3513,2.0,0.0,21.0,4.0,3.0
2900,0.0,0.0,8.0,16.0,0.0
3084,1.0,2.0,13.0,3.0,5.0
2814,1.0,0.0,13.0,0.0,1.0
2514,2.0,0.0,25.0,5.0,6.0
3638,1.0,0.0,11.0,4.0,3.0
2748,1.0,1.0,18.0,4.0,6.0
2875,1.0,0.0,15.0,8.0,1.0
3821,1.0,0.0,12.0,1.0,11.0
2873,0.0,0.0,3.0,6.0,7.0
2537,2.0,0.0,23.0,5.0,11.0
3875,2.0,0.0,21.0,1.0,2.0
3559,2.0,0.0,26.0,3.0,4.0
3170,3.0,0.0,37.0,1.0,2.0
2380,1.0,0.0,13.0,1.0,6.0
2807,2.0,1.0,21.0,10.0,4.0
3023,1.0,0.0,15.0,4.0,2.0
2103,2.0,0.0,25.0,3.0,3.0
2399,1.0,1.0,13.0,6.0,1.0
2751,3.0,0.0,34.0,5.0,4.0
2290,0.0,1.0,6.0,3.0,0.0
2606,0.0,2.0,4.0,8.0,2.0
2424,1.0,1.0,13.0,5.0,1.0
2160,2.0,0.0,28.0,6.0,0.0
2790,2.0,0.0,25.0,6.0,1.0
2030,0.0,1.0,2.0,1.0,5.0
3712,2.0,1.0,27.0,12.0,3.0
2254,1.0,1.0,17.0,6.0,1.0
2362,2.0,1.0,31.0,0.0,9.0
2988,2.0,0.0,21.0,3.0,4.0
3840,0.0,2.0,2.0,2.0,7.0
2171,1.0,1.0,16.0,4.0,4.0
2014,0.0,2.0,2.0,5.0,4.0
