,senior-level_skill
3487,0.0
2447,0.0
2018,0.0
3544,0.0
2470,0.0
2880,0.0
2475,0.0
2432,0.0
2834,0.0
3268,0.0
2383,0.0
2725,0.0
2993,0.0
3527,0.0
2115,0.0
2317,0.0
2879,0.0
3817,0.0
2936,0.0
3730,0.0
3277,0.0
3219,0.0
2305,0.0
2793,0.0
2980,0.0
2008,0.0
3933,0.0
3886,0.0
2082,0.0
2550,0.0
2877,0.0
2244,0.0
3694,0.0
2869,0.0
3652,0.0
3109,0.0
3584,0.0
3496,0.0
2438,0.0
2759,0.0
2999,0.0
3808,0.0
2294,0.0
2410,0.0
2925,0.0
3995,0.0
2311,0.0
2578,0.0
3513,0.0
2900,0.0
3084,0.0
2814,0.0
2514,0.0
3638,0.0
2748,0.0
2875,0.0
3821,0.0
2873,0.0
2537,0.0
3875,0.0
3559,0.0
3170,0.0
2380,0.0
2807,0.0
3023,0.0
2103,0.0
2399,0.0
2751,0.0
2290,0.0
2606,0.0
2424,0.0
2160,0.0
2790,0.0
2030,0.0
3712,0.0
2254,0.0
2362,0.0
2988,0.0
3840,0.0
2171,0.0
2014,0.0
3083,0.0
3056,0.0
2885,0.0
2507,0.0
3187,0.0
3675,0.0
2994,0.0
3370,0.0
3252,0.0
2813,0.0
3553,0.0
3654,0.0
3194,0.0
2259,0.0
2555,0.0
2899,1.0
2322,0.0
3207,0.0
2611,0.0
3969,0.0
2652,0.0
2910,0.0
3358,0.0
3962,0.0
2100,0.0
3129,0.0
2636,0.0
3982,0.0
3800,0.0
2558,0.0
3492,0.0
3238,0.0
2349,0.0
2461,0.0
3714,0.0
2764,0.0
2049,0.0
2334,0.0
3312,0.0
3631,0.0
2053,0.0
2094,0.0
3754,0.0
2328,0.0
3429,0.0
2684,0.0
2565,0.0
3355,0.0
2263,0.0
2264,0.0
3037,0.0
3945,0.0
2091,0.0
3147,0.0
3741,0.0
2052,0.0
2785,0.0
3473,0.0
3961,0.0
3330,0.0
2473,0.0
3665,0.0
2440,0.0
2265,0.0
2236,0.0
3512,0.0
2219,0.0
2417,0.0
2173,0.0
2300,0.0
3690,0.0
3142,0.0
3466,0.0
3604,0.0
3156,0.0
3955,0.0
2500,0.0
2613,0.0
3012,0.0
3419,0.0
3283,0.0
3096,0.0
2089,0.0
3733,0.0
2831,0.0
2624,0.0
3058,0.0
3285,0.0
2196,0.0
3253,0.0
2351,0.0
2615,0.0
3528,0.0
2770,0.0
3848,0.0
3431,0.0
2747,0.0
2967,0.0
3476,0.0
2772,0.0
2110,0.0
2247,0.0
2761,0.0
2368,0.0
3169,0.0
2350,0.0
3851,0.0
2130,0.0
2405,0.0
3976,0.0
2753,0.0
2979,0.0
3414,0.0
2079,0.0
3634,0.0
3608,0.0
2700,0.0
3376,0.0
2626,0.0
