,years_experience,degree,nr_commits,nr_languages,nr_stars
3455,2.0,0.0,25.0,9.0,6.0
3118,1.0,0.0,13.0,7.0,2.0
2642,2.0,0.0,22.0,1.0,2.0
3850,1.0,1.0,14.0,2.0,1.0
2486,2.0,0.0,26.0,0.0,3.0
3294,0.0,2.0,8.0,6.0,3.0
2141,1.0,0.0,14.0,4.0,1.0
2514,1.0,0.0,19.0,10.0,7.0
3048,1.0,2.0,18.0,5.0,4.0
2127,2.0,0.0,23.0,6.0,5.0
2968,2.0,0.0,21.0,1.0,1.0
2840,3.0,0.0,32.0,13.0,7.0
3416,2.0,1.0,22.0,5.0,5.0
2715,1.0,0.0,17.0,4.0,5.0
2825,2.0,0.0,25.0,1.0,5.0
2226,2.0,0.0,26.0,4.0,8.0
2221,0.0,0.0,1.0,0.0,6.0
3365,2.0,0.0,23.0,4.0,1.0
3796,1.0,2.0,14.0,1.0,1.0
2956,3.0,0.0,33.0,0.0,5.0
2839,1.0,0.0,15.0,14.0,10.0
2618,1.0,0.0,12.0,3.0,4.0
3036,1.0,1.0,12.0,1.0,5.0
3898,1.0,0.0,14.0,9.0,1.0
3245,0.0,2.0,5.0,1.0,5.0
3017,1.0,0.0,15.0,1.0,3.0
3322,0.0,0.0,7.0,4.0,3.0
2603,2.0,0.0,25.0,0.0,8.0
2026,1.0,2.0,12.0,5.0,6.0
3037,2.0,0.0,24.0,3.0,4.0
2647,3.0,0.0,35.0,1.0,2.0
3014,0.0,1.0,3.0,3.0,3.0
3974,1.0,1.0,14.0,0.0,4.0
3635,0.0,2.0,2.0,9.0,4.0
3159,1.0,0.0,13.0,2.0,5.0
3621,2.0,1.0,23.0,0.0,8.0
3996,1.0,0.0,11.0,10.0,7.0
2310,3.0,0.0,33.0,9.0,6.0
3353,3.0,0.0,34.0,2.0,3.0
3537,0.0,2.0,3.0,3.0,0.0
3314,0.0,2.0,4.0,3.0,8.0
2491,2.0,0.0,29.0,1.0,5.0
2716,2.0,0.0,26.0,3.0,8.0
3241,1.0,1.0,14.0,5.0,2.0
2019,1.0,2.0,14.0,8.0,5.0
2323,2.0,0.0,25.0,3.0,1.0
2300,2.0,1.0,25.0,7.0,6.0
3988,1.0,1.0,17.0,5.0,7.0
2478,0.0,2.0,5.0,2.0,0.0
3263,1.0,2.0,18.0,5.0,5.0
3011,1.0,0.0,19.0,3.0,7.0
2314,2.0,0.0,23.0,3.0,2.0
2413,1.0,2.0,15.0,1.0,2.0
3747,0.0,0.0,3.0,3.0,9.0
2068,3.0,0.0,31.0,1.0,1.0
3183,1.0,0.0,14.0,1.0,4.0
