,y
2090,0.0
3449,0.0
2759,0.0
2311,0.0
3232,1.0
2000,0.0
2753,0.0
3608,0.0
2765,0.0
3280,1.0
2794,1.0
3193,0.0
3790,0.0
2411,0.0
3549,0.0
2655,0.0
2739,0.0
3828,0.0
2305,0.0
2501,1.0
3162,0.0
3071,0.0
2471,0.0
3643,0.0
2101,1.0
3733,0.0
3219,1.0
3897,0.0
3014,1.0
2736,0.0
2609,0.0
3826,0.0
2535,0.0
2274,0.0
2882,1.0
2368,0.0
2642,0.0
3249,0.0
3636,0.0
3199,0.0
2800,0.0
2113,1.0
2936,0.0
2514,0.0
3780,0.0
3509,0.0
3747,0.0
3188,0.0
3715,0.0
3792,0.0
2923,0.0
2040,0.0
3340,0.0
3794,0.0
3421,0.0
2963,0.0
3146,0.0
3932,0.0
3505,0.0
2061,0.0
3481,0.0
2876,0.0
3605,0.0
2901,0.0
2769,0.0
2354,0.0
3738,0.0
2651,0.0
2641,1.0
2543,0.0
3726,0.0
2959,0.0
3157,0.0
2483,0.0
2031,0.0
3502,0.0
3451,0.0
2890,0.0
2372,1.0
2230,0.0
3570,1.0
3571,0.0
2868,0.0
3656,0.0
3423,0.0
2927,0.0
2966,0.0
2008,0.0
2238,0.0
3247,0.0
3154,0.0
3293,0.0
3858,0.0
3494,0.0
2233,0.0
2948,0.0
3568,1.0
2314,0.0
2231,1.0
2575,0.0
2440,0.0
2756,0.0
2144,1.0
3592,0.0
2490,0.0
3266,1.0
2187,0.0
3115,0.0
3098,0.0
2506,0.0
3696,1.0
3618,0.0
3688,0.0
2649,0.0
2792,0.0
2511,0.0
2859,0.0
2493,0.0
3532,0.0
2327,0.0
3456,1.0
2510,0.0
3011,0.0
2326,0.0
2302,0.0
3701,0.0
2244,0.0
3038,1.0
2605,0.0
3944,0.0
2565,0.0
3901,1.0
3342,0.0
3580,1.0
2918,0.0
2947,0.0
2058,0.0
3224,1.0
2698,0.0
2321,0.0
3984,0.0
3389,0.0
2317,0.0
2382,1.0
3521,0.0
3706,0.0
3985,0.0
2528,0.0
2043,1.0
2074,1.0
2412,0.0
2530,0.0
2457,0.0
2126,0.0
3589,0.0
2656,0.0
2400,0.0
2903,0.0
3981,0.0
3050,0.0
2179,0.0
2584,0.0
2665,0.0
3048,1.0
3849,0.0
2638,1.0
3341,0.0
3499,1.0
2719,0.0
2502,1.0
3768,0.0
3884,0.0
3431,0.0
3657,0.0
3867,0.0
3707,0.0
3200,0.0
2957,0.0
3918,1.0
2495,0.0
2898,0.0
3560,0.0
3776,0.0
3434,1.0
3498,0.0
3126,0.0
2886,0.0
3782,0.0
3553,0.0
2407,0.0
2027,0.0
2258,1.0
2626,0.0
3818,0.0
3574,0.0
3722,0.0
2850,0.0
3754,0.0
3444,0.0
2103,0.0
