,years_experience,degree,nr_commits,nr_languages,nr_stars
2083,2.0,0.0,1859.0,6.0,2.0
3901,2.0,0.0,1858.0,5.0,3.0
3676,0.0,1.0,1859.0,2.0,3.0
2824,2.0,0.0,1856.0,5.0,6.0
2596,3.0,0.0,854.0,1.0,10.0
2005,1.0,0.0,1858.0,9.0,5.0
2342,0.0,2.0,852.0,2.0,5.0
3933,1.0,2.0,850.0,12.0,10.0
3677,0.0,0.0,1855.0,5.0,4.0
2244,1.0,0.0,1859.0,4.0,6.0
2527,2.0,0.0,1858.0,1.0,3.0
3157,1.0,1.0,1857.0,6.0,6.0
2895,2.0,0.0,1861.0,2.0,4.0
2894,2.0,0.0,1861.0,4.0,3.0
2816,1.0,1.0,847.0,6.0,10.0
3758,3.0,0.0,851.0,2.0,10.0
2705,0.0,1.0,1858.0,6.0,7.0
3194,2.0,0.0,1858.0,1.0,4.0
2295,3.0,0.0,1864.0,9.0,10.0
2149,1.0,1.0,1866.0,1.0,2.0
3411,3.0,0.0,855.0,0.0,10.0
2312,0.0,0.0,1854.0,0.0,1.0
3847,1.0,0.0,1855.0,5.0,5.0
2951,0.0,0.0,1856.0,9.0,0.0
2787,1.0,2.0,845.0,4.0,1.0
2337,1.0,2.0,845.0,1.0,6.0
3513,0.0,2.0,849.0,10.0,4.0
2804,0.0,0.0,1856.0,6.0,5.0
3147,1.0,1.0,1860.0,1.0,2.0
3879,3.0,0.0,1862.0,6.0,10.0
2735,2.0,0.0,1857.0,0.0,3.0
2536,1.0,0.0,1859.0,17.0,2.0
3748,2.0,0.0,1852.0,3.0,6.0
3247,2.0,0.0,1859.0,5.0,4.0
2245,2.0,0.0,1857.0,8.0,0.0
3243,4.0,0.0,1866.0,0.0,10.0
3771,1.0,1.0,1857.0,4.0,5.0
2464,3.0,0.0,1861.0,3.0,10.0
3355,0.0,2.0,1858.0,7.0,6.0
2899,2.0,0.0,1857.0,0.0,1.0
2203,1.0,2.0,850.0,4.0,2.0
3763,1.0,0.0,1860.0,10.0,5.0
3624,4.0,0.0,1854.0,1.0,10.0
3006,2.0,0.0,1857.0,4.0,4.0
3473,1.0,1.0,1856.0,11.0,7.0
2374,1.0,0.0,1858.0,3.0,1.0
2039,4.0,0.0,2868.0,2.0,9.0
3697,0.0,3.0,846.0,2.0,1.0
2128,1.0,1.0,1856.0,3.0,3.0
2890,2.0,0.0,1858.0,4.0,2.0
2008,0.0,1.0,1864.0,6.0,2.0
3797,2.0,0.0,1858.0,6.0,3.0
2546,1.0,0.0,1855.0,7.0,7.0
2799,2.0,0.0,1857.0,3.0,5.0
3970,1.0,2.0,851.0,1.0,6.0
3098,0.0,1.0,1862.0,5.0,0.0
3731,2.0,0.0,1861.0,6.0,7.0
2796,1.0,1.0,1860.0,5.0,0.0
3369,2.0,0.0,1854.0,2.0,7.0
3384,0.0,0.0,848.0,7.0,10.0
3861,1.0,0.0,1862.0,7.0,2.0
2682,2.0,1.0,1862.0,3.0,8.0
2611,3.0,0.0,844.0,2.0,10.0
3553,0.0,2.0,846.0,2.0,3.0
3654,3.0,0.0,853.0,5.0,10.0
3276,2.0,0.0,1855.0,6.0,3.0
3824,3.0,0.0,845.0,3.0,10.0
2976,1.0,0.0,1857.0,2.0,7.0
3475,2.0,0.0,1861.0,11.0,0.0
3617,2.0,1.0,1858.0,6.0,2.0
3308,3.0,0.0,849.0,4.0,10.0
3204,1.0,0.0,1859.0,4.0,3.0
3521,1.0,0.0,1862.0,1.0,6.0
2659,1.0,1.0,1865.0,3.0,6.0
2927,2.0,0.0,1849.0,8.0,3.0
3523,3.0,0.0,1860.0,7.0,10.0
2165,0.0,2.0,851.0,3.0,4.0
3278,2.0,1.0,1859.0,7.0,2.0
2185,1.0,2.0,856.0,1.0,2.0
2448,1.0,0.0,853.0,0.0,11.0
3256,2.0,0.0,1854.0,2.0,4.0
2140,2.0,0.0,1857.0,1.0,1.0
2465,2.0,0.0,849.0,4.0,10.0
2366,3.0,0.0,1861.0,3.0,10.0
2642,0.0,2.0,848.0,5.0,1.0
2405,1.0,0.0,1859.0,8.0,2.0
2378,2.0,0.0,1858.0,4.0,1.0
2571,2.0,0.0,1860.0,8.0,1.0
3687,1.0,0.0,1860.0,7.0,4.0
2831,2.0,0.0,1856.0,6.0,5.0
2150,1.0,1.0,1861.0,4.0,0.0
2929,0.0,0.0,1861.0,1.0,3.0
3992,2.0,0.0,1865.0,1.0,2.0
3322,1.0,0.0,1859.0,3.0,2.0
2338,1.0,0.0,1857.0,1.0,2.0
2387,3.0,0.0,1860.0,2.0,10.0
3302,2.0,0.0,1856.0,3.0,2.0
3200,1.0,2.0,847.0,1.0,2.0
2990,3.0,0.0,1860.0,2.0,10.0
2088,2.0,0.0,1858.0,1.0,0.0
3410,4.0,0.0,1875.0,4.0,10.0
2584,0.0,2.0,851.0,2.0,2.0
3610,0.0,1.0,1857.0,6.0,4.0
2205,0.0,2.0,844.0,5.0,3.0
2225,0.0,2.0,850.0,9.0,2.0
2802,0.0,0.0,1864.0,4.0,1.0
2011,1.0,2.0,847.0,2.0,3.0
3977,2.0,0.0,1860.0,13.0,7.0
3766,0.0,0.0,1855.0,7.0,4.0
3577,2.0,0.0,1856.0,3.0,3.0
2509,1.0,0.0,842.0,3.0,10.0
3817,2.0,1.0,848.0,3.0,10.0
2570,4.0,0.0,1858.0,0.0,10.0
2007,3.0,0.0,850.0,2.0,10.0
2959,1.0,1.0,1857.0,5.0,2.0
3318,1.0,0.0,1861.0,8.0,7.0
3580,0.0,1.0,1859.0,2.0,7.0
3990,3.0,0.0,1862.0,3.0,10.0
2989,3.0,0.0,1857.0,2.0,10.0
3395,0.0,2.0,847.0,1.0,7.0
2235,1.0,0.0,847.0,2.0,12.0
3698,2.0,0.0,1862.0,8.0,7.0
2952,3.0,0.0,1852.0,3.0,10.0
2543,0.0,1.0,1856.0,3.0,4.0
3437,1.0,2.0,845.0,1.0,2.0
3639,1.0,1.0,1860.0,6.0,4.0
3976,3.0,0.0,852.0,10.0,10.0
3759,2.0,0.0,1861.0,8.0,2.0
3649,3.0,0.0,856.0,10.0,10.0
2841,1.0,1.0,850.0,11.0,10.0
2764,0.0,2.0,847.0,5.0,3.0
3674,1.0,2.0,846.0,5.0,3.0
3571,1.0,0.0,1858.0,4.0,0.0
2939,3.0,0.0,1853.0,2.0,10.0
3920,2.0,0.0,1854.0,0.0,2.0
2096,0.0,2.0,849.0,2.0,0.0
2292,2.0,0.0,1857.0,3.0,1.0
3019,2.0,0.0,1855.0,8.0,1.0
3984,3.0,0.0,848.0,7.0,10.0
3888,3.0,0.0,1859.0,8.0,10.0
3994,2.0,0.0,1859.0,0.0,1.0
2022,0.0,0.0,1861.0,1.0,2.0
3816,1.0,0.0,1855.0,2.0,0.0
3665,3.0,0.0,845.0,2.0,10.0
3312,2.0,1.0,1863.0,0.0,3.0
3733,0.0,1.0,1854.0,8.0,2.0
2490,3.0,0.0,848.0,7.0,10.0
2855,1.0,2.0,841.0,2.0,4.0
2189,2.0,0.0,1865.0,5.0,2.0
3326,1.0,1.0,841.0,3.0,10.0
3190,3.0,0.0,854.0,1.0,10.0
3693,0.0,2.0,853.0,11.0,3.0
2156,2.0,0.0,1860.0,0.0,3.0
3712,0.0,1.0,1859.0,4.0,1.0
3569,3.0,0.0,846.0,5.0,10.0
2002,2.0,0.0,1855.0,4.0,4.0
2846,1.0,1.0,1858.0,8.0,4.0
2791,2.0,0.0,1860.0,1.0,6.0
2749,0.0,0.0,1856.0,3.0,3.0
2747,0.0,2.0,849.0,10.0,2.0
3960,1.0,0.0,1859.0,5.0,0.0
2530,0.0,0.0,1857.0,3.0,4.0
3750,3.0,0.0,850.0,0.0,10.0
2261,1.0,0.0,1855.0,4.0,7.0
3381,0.0,0.0,1860.0,8.0,6.0
3235,1.0,1.0,1859.0,3.0,4.0
2809,3.0,0.0,847.0,3.0,10.0
3573,2.0,1.0,1858.0,2.0,3.0
2120,3.0,0.0,851.0,2.0,10.0
2207,2.0,1.0,1858.0,9.0,3.0
2260,1.0,0.0,1863.0,0.0,5.0
2707,1.0,2.0,855.0,13.0,5.0
3001,0.0,2.0,847.0,4.0,1.0
2780,2.0,0.0,1858.0,3.0,5.0
3611,1.0,0.0,1859.0,1.0,3.0
3644,1.0,1.0,1865.0,2.0,3.0
3670,1.0,0.0,846.0,2.0,10.0
2372,3.0,0.0,851.0,1.0,10.0
2385,2.0,0.0,1858.0,2.0,6.0
3451,0.0,0.0,1858.0,6.0,3.0
2258,2.0,1.0,1860.0,8.0,2.0
3767,2.0,1.0,1860.0,2.0,4.0
3051,0.0,0.0,847.0,4.0,10.0
3131,2.0,0.0,1859.0,1.0,6.0
2603,2.0,0.0,1855.0,2.0,2.0
2178,2.0,0.0,1858.0,5.0,4.0
2800,1.0,0.0,2867.0,2.0,7.0
2549,3.0,0.0,1859.0,0.0,10.0
2014,2.0,0.0,1853.0,1.0,3.0
2842,2.0,0.0,1856.0,5.0,2.0
2369,1.0,1.0,1857.0,4.0,2.0
2545,1.0,0.0,1860.0,6.0,6.0
2903,3.0,1.0,1857.0,2.0,10.0
2037,2.0,1.0,1854.0,9.0,1.0
3076,1.0,0.0,1858.0,0.0,0.0
2471,0.0,1.0,1859.0,7.0,6.0
3760,1.0,2.0,843.0,4.0,1.0
2407,1.0,2.0,847.0,7.0,4.0
3303,2.0,0.0,1860.0,3.0,1.0
3023,1.0,1.0,1857.0,6.0,2.0
