,years_experience,degree,nr_commits,nr_languages,nr_stars
2083,2.0,0.0,27.0,6.0,2.0
3901,2.0,0.0,26.0,5.0,3.0
3676,0.0,1.0,4.0,2.0,3.0
2824,2.0,0.0,24.0,5.0,6.0
2596,3.0,0.0,33.0,1.0,1.0
2005,1.0,0.0,14.0,9.0,5.0
2342,0.0,2.0,1.0,2.0,5.0
3933,1.0,2.0,14.0,12.0,10.0
3677,0.0,0.0,3.0,5.0,4.0
2244,1.0,0.0,17.0,4.0,6.0
2527,2.0,0.0,24.0,1.0,3.0
3157,1.0,1.0,17.0,6.0,6.0
2895,2.0,0.0,27.0,2.0,4.0
2894,2.0,0.0,23.0,4.0,3.0
2816,1.0,1.0,17.0,6.0,9.0
3758,3.0,0.0,34.0,2.0,5.0
2705,0.0,1.0,5.0,6.0,7.0
3194,2.0,0.0,25.0,1.0,4.0
2295,3.0,0.0,32.0,9.0,2.0
2149,1.0,1.0,14.0,1.0,2.0
3411,3.0,0.0,32.0,0.0,3.0
2312,0.0,0.0,5.0,0.0,1.0
3847,1.0,0.0,14.0,5.0,5.0
2951,0.0,0.0,4.0,9.0,0.0
2787,1.0,2.0,19.0,4.0,1.0
2337,1.0,2.0,18.0,1.0,6.0
3513,0.0,2.0,1.0,10.0,4.0
2804,0.0,0.0,4.0,6.0,5.0
3147,1.0,1.0,12.0,1.0,2.0
3879,3.0,0.0,33.0,6.0,3.0
2735,2.0,0.0,24.0,0.0,3.0
2536,1.0,0.0,14.0,17.0,2.0
3748,2.0,0.0,24.0,3.0,6.0
3247,2.0,0.0,25.0,5.0,4.0
2245,2.0,0.0,22.0,8.0,0.0
3243,4.0,0.0,45.0,0.0,2.0
3771,1.0,1.0,13.0,4.0,5.0
2464,3.0,0.0,32.0,3.0,2.0
3355,0.0,2.0,3.0,7.0,6.0
2899,2.0,0.0,26.0,0.0,1.0
2203,1.0,2.0,13.0,4.0,2.0
3763,1.0,0.0,12.0,10.0,5.0
3624,4.0,0.0,41.0,1.0,1.0
3006,2.0,0.0,22.0,4.0,4.0
3473,1.0,1.0,16.0,11.0,7.0
2374,1.0,0.0,13.0,3.0,1.0
2039,4.0,0.0,43.0,2.0,1.0
3697,0.0,3.0,2.0,2.0,1.0
2128,1.0,1.0,13.0,3.0,3.0
2890,2.0,0.0,27.0,4.0,2.0
2008,0.0,1.0,6.0,6.0,2.0
3797,2.0,0.0,24.0,6.0,3.0
2546,1.0,0.0,13.0,7.0,7.0
2799,2.0,0.0,25.0,3.0,5.0
3970,1.0,2.0,16.0,1.0,6.0
3098,0.0,1.0,3.0,5.0,0.0
3731,2.0,0.0,24.0,6.0,7.0
2796,1.0,1.0,11.0,5.0,0.0
3369,2.0,0.0,28.0,2.0,7.0
3384,0.0,0.0,5.0,7.0,9.0
3861,1.0,0.0,15.0,7.0,2.0
2682,2.0,1.0,23.0,3.0,8.0
2611,3.0,0.0,33.0,2.0,3.0
3553,0.0,2.0,5.0,2.0,3.0
