,years_experience,degree,nr_commits,nr_languages,nr_stars
2567,3.0,1.0,3033.0,15.0,11.0
3938,2.0,2.0,2022.0,3.0,23.0
3315,1.0,3.0,1011.0,5.0,20.0
3051,2.0,2.0,2022.0,4.0,17.0
3696,3.0,1.0,3033.0,4.0,10.0
3118,3.0,1.0,3033.0,4.0,14.0
3218,0.0,3.0,6.0,6.0,18.0
2544,2.0,2.0,2023.0,2.0,12.0
2347,3.0,1.0,3035.0,2.0,12.0
2790,3.0,1.0,3033.0,3.0,17.0
3617,2.0,2.0,2020.0,7.0,12.0
2496,3.0,1.0,3031.0,5.0,11.0
3276,3.0,1.0,3034.0,7.0,14.0
3403,1.0,3.0,1013.0,5.0,12.0
2983,3.0,1.0,3032.0,1.0,14.0
3073,1.0,3.0,1012.0,7.0,12.0
3268,1.0,3.0,1014.0,1.0,10.0
2687,0.0,3.0,2.0,3.0,18.0
3884,3.0,1.0,3032.0,9.0,15.0
3040,0.0,3.0,3.0,2.0,20.0
2033,3.0,1.0,3033.0,2.0,17.0
2982,3.0,1.0,3032.0,1.0,12.0
3721,3.0,1.0,3032.0,2.0,11.0
2869,2.0,2.0,2026.0,4.0,14.0
2377,1.0,3.0,1018.0,3.0,11.0
2194,0.0,3.0,8.0,3.0,1.0
3390,0.0,3.0,2.0,22.0,12.0
3438,3.0,1.0,3033.0,4.0,15.0
3581,0.0,3.0,3.0,5.0,16.0
2312,3.0,1.0,3033.0,1.0,12.0
2558,3.0,1.0,33.0,2.0,1.0
3744,1.0,3.0,12.0,0.0,1.0
3561,4.0,0.0,4044.0,2.0,13.0
3258,1.0,3.0,1014.0,5.0,11.0
2133,4.0,0.0,4042.0,2.0,21.0
3515,4.0,1.0,4046.0,1.0,15.0
3417,4.0,0.0,4042.0,6.0,12.0
3973,1.0,3.0,1011.0,5.0,15.0
3802,0.0,3.0,4.0,2.0,14.0
2352,3.0,1.0,3034.0,2.0,13.0
2849,1.0,3.0,1014.0,1.0,10.0
3517,3.0,1.0,3034.0,1.0,14.0
3274,1.0,3.0,1015.0,5.0,15.0
3246,3.0,1.0,3033.0,6.0,16.0
2092,2.0,2.0,2026.0,1.0,12.0
2756,1.0,3.0,1013.0,2.0,16.0
2828,3.0,1.0,3033.0,7.0,16.0
3191,0.0,3.0,5.0,12.0,13.0
2034,1.0,3.0,1012.0,3.0,11.0
2590,3.0,1.0,3035.0,2.0,18.0
2972,2.0,2.0,2025.0,7.0,12.0
2150,0.0,3.0,4.0,1.0,16.0
3039,1.0,3.0,1017.0,5.0,12.0
2806,0.0,3.0,0.0,1.0,17.0
2935,3.0,1.0,3031.0,1.0,11.0
2274,3.0,1.0,3033.0,1.0,12.0
2745,0.0,3.0,3.0,10.0,15.0
2228,2.0,3.0,2023.0,4.0,14.0
3296,0.0,3.0,5.0,3.0,13.0
3365,1.0,3.0,1018.0,11.0,13.0
2722,3.0,1.0,3033.0,13.0,16.0
3253,3.0,1.0,3034.0,5.0,10.0
3692,0.0,3.0,6.0,2.0,10.0
