,years_experience,degree,nr_commits,nr_languages,nr_stars
2567,1.0,0.0,13.0,14.0,1.0
3938,2.0,1.0,22.0,2.0,13.0
3315,1.0,0.0,11.0,4.0,10.0
3051,2.0,0.0,22.0,3.0,7.0
3696,2.0,1.0,23.0,3.0,0.0
3118,3.0,0.0,33.0,3.0,4.0
3218,0.0,2.0,6.0,5.0,8.0
2544,2.0,0.0,23.0,1.0,2.0
2347,3.0,0.0,35.0,1.0,2.0
2790,3.0,0.0,33.0,2.0,7.0
3617,2.0,1.0,20.0,6.0,2.0
2496,2.0,0.0,21.0,4.0,1.0
3276,2.0,0.0,24.0,6.0,4.0
3403,1.0,2.0,13.0,4.0,2.0
2983,2.0,0.0,22.0,0.0,4.0
3073,1.0,1.0,12.0,6.0,2.0
3268,1.0,0.0,14.0,0.0,0.0
2687,0.0,2.0,2.0,2.0,8.0
3884,2.0,0.0,22.0,8.0,5.0
3040,0.0,2.0,3.0,1.0,10.0
2033,3.0,0.0,33.0,1.0,7.0
2982,3.0,0.0,32.0,0.0,2.0
3721,2.0,0.0,22.0,1.0,1.0
2869,2.0,0.0,26.0,3.0,4.0
2377,1.0,1.0,18.0,2.0,1.0
2194,0.0,0.0,8.0,3.0,1.0
3390,0.0,0.0,2.0,21.0,2.0
3438,2.0,0.0,23.0,3.0,5.0
3581,0.0,2.0,3.0,4.0,6.0
2312,3.0,0.0,33.0,0.0,2.0
2558,2.0,1.0,23.0,2.0,1.0
3744,0.0,3.0,2.0,0.0,1.0
3561,2.0,0.0,24.0,1.0,3.0
3258,1.0,2.0,14.0,4.0,1.0
2133,3.0,0.0,32.0,1.0,11.0
3515,4.0,0.0,46.0,0.0,5.0
3417,2.0,0.0,22.0,5.0,2.0
3973,1.0,0.0,11.0,4.0,5.0
3802,0.0,0.0,4.0,1.0,4.0
2352,3.0,0.0,34.0,1.0,3.0
2849,1.0,0.0,14.0,0.0,0.0
3517,3.0,0.0,34.0,0.0,4.0
3274,1.0,2.0,15.0,4.0,5.0
3246,2.0,0.0,23.0,5.0,6.0
2092,2.0,0.0,26.0,0.0,2.0
2756,1.0,1.0,13.0,1.0,6.0
2828,2.0,0.0,23.0,6.0,6.0
3191,0.0,2.0,5.0,11.0,3.0
2034,1.0,2.0,12.0,2.0,1.0
2590,3.0,0.0,35.0,1.0,8.0
2972,1.0,2.0,15.0,6.0,2.0
2150,0.0,1.0,4.0,0.0,6.0
3039,1.0,2.0,17.0,4.0,2.0
2806,0.0,1.0,0.0,0.0,7.0
2935,3.0,0.0,31.0,0.0,1.0
2274,1.0,0.0,13.0,0.0,2.0
2745,0.0,2.0,3.0,9.0,5.0
2228,2.0,2.0,23.0,3.0,4.0
3296,0.0,2.0,5.0,2.0,3.0
3365,1.0,0.0,18.0,10.0,3.0
2722,2.0,1.0,23.0,12.0,6.0
3253,3.0,0.0,34.0,4.0,0.0
3692,0.0,0.0,6.0,1.0,0.0
3335,0.0,2.0,4.0,4.0,1.0
3761,3.0,0.0,36.0,2.0,9.0
3452,2.0,1.0,24.0,6.0,1.0
3531,2.0,0.0,24.0,4.0,7.0
3262,3.0,0.0,43.0,1.0,5.0
2521,1.0,0.0,12.0,3.0,5.0
3079,3.0,0.0,34.0,1.0,3.0
3211,0.0,0.0,8.0,5.0,3.0
2366,2.0,0.0,27.0,3.0,5.0
2120,2.0,0.0,26.0,5.0,1.0
3095,1.0,1.0,12.0,6.0,6.0
2207,1.0,1.0,12.0,3.0,8.0
2956,2.0,0.0,22.0,10.0,8.0
3370,0.0,0.0,5.0,1.0,2.0
2997,2.0,0.0,23.0,3.0,3.0
2543,2.0,0.0,21.0,1.0,8.0
3052,1.0,0.0,11.0,2.0,2.0
3575,3.0,0.0,32.0,1.0,2.0
2926,1.0,2.0,12.0,0.0,6.0
2594,1.0,2.0,11.0,6.0,6.0
3324,0.0,0.0,0.0,12.0,5.0
3291,1.0,0.0,17.0,3.0,12.0
2419,3.0,0.0,35.0,3.0,6.0
2949,3.0,0.0,33.0,16.0,3.0
2698,2.0,0.0,22.0,5.0,4.0
2298,2.0,0.0,31.0,2.0,5.0
3641,1.0,0.0,17.0,2.0,10.0
2464,2.0,0.0,20.0,0.0,4.0
3405,0.0,2.0,0.0,10.0,3.0
3580,1.0,0.0,18.0,3.0,4.0
3746,1.0,0.0,15.0,0.0,6.0
3542,3.0,0.0,32.0,1.0,1.0
2928,0.0,0.0,4.0,0.0,4.0
3339,1.0,0.0,13.0,13.0,14.0
2920,3.0,0.0,33.0,7.0,6.0
3476,1.0,2.0,15.0,7.0,4.0
2727,0.0,2.0,4.0,5.0,5.0
3216,0.0,0.0,4.0,14.0,4.0
2470,1.0,2.0,15.0,3.0,1.0
2414,1.0,0.0,12.0,7.0,5.0
2971,2.0,0.0,27.0,10.0,2.0
3584,1.0,0.0,10.0,2.0,2.0
2865,3.0,0.0,36.0,0.0,4.0
2819,3.0,0.0,34.0,3.0,4.0
2333,0.0,2.0,5.0,2.0,7.0
2060,1.0,0.0,14.0,0.0,6.0
3877,5.0,0.0,52.0,2.0,5.0
2730,2.0,0.0,25.0,1.0,5.0
2858,3.0,0.0,37.0,5.0,4.0
2073,2.0,0.0,25.0,1.0,3.0
2075,2.0,0.0,22.0,4.0,4.0
3007,2.0,0.0,24.0,5.0,5.0
3102,0.0,2.0,7.0,4.0,5.0
2148,3.0,0.0,38.0,0.0,3.0
2816,1.0,0.0,12.0,11.0,4.0
3649,0.0,0.0,4.0,1.0,4.0
3756,1.0,0.0,17.0,0.0,8.0
2880,1.0,1.0,15.0,1.0,2.0
2662,2.0,0.0,24.0,1.0,2.0
3449,1.0,2.0,12.0,1.0,0.0
2121,1.0,0.0,14.0,5.0,11.0
2881,3.0,0.0,31.0,2.0,3.0
2776,0.0,0.0,5.0,0.0,4.0
3827,3.0,0.0,37.0,1.0,2.0
3818,0.0,1.0,4.0,0.0,6.0
2817,3.0,1.0,33.0,1.0,3.0
3025,0.0,2.0,5.0,3.0,5.0
2307,3.0,0.0,31.0,2.0,5.0
3331,1.0,0.0,12.0,8.0,7.0
2360,1.0,1.0,12.0,4.0,6.0
2900,2.0,0.0,25.0,2.0,3.0
2734,2.0,1.0,26.0,1.0,4.0
3389,3.0,0.0,33.0,8.0,9.0
3680,3.0,0.0,33.0,1.0,0.0
3330,1.0,0.0,11.0,7.0,3.0
3401,1.0,0.0,16.0,2.0,4.0
2650,1.0,1.0,14.0,2.0,1.0
3468,3.0,0.0,32.0,3.0,5.0
2461,1.0,2.0,15.0,4.0,3.0
3791,0.0,0.0,2.0,4.0,14.0
2089,2.0,0.0,29.0,4.0,6.0
2540,2.0,0.0,22.0,2.0,3.0
3108,0.0,0.0,1.0,6.0,5.0
3503,0.0,0.0,9.0,3.0,5.0
2802,1.0,0.0,12.0,4.0,4.0
3029,0.0,1.0,3.0,1.0,8.0
3612,2.0,0.0,24.0,11.0,2.0
2587,0.0,0.0,5.0,3.0,5.0
2501,0.0,0.0,4.0,6.0,2.0
3595,0.0,1.0,2.0,6.0,7.0
2538,0.0,1.0,8.0,1.0,7.0
2707,0.0,1.0,4.0,3.0,0.0
3723,2.0,0.0,24.0,2.0,2.0
2119,0.0,2.0,3.0,1.0,2.0
2941,0.0,2.0,2.0,2.0,2.0
3928,3.0,0.0,32.0,3.0,5.0
3042,3.0,0.0,35.0,1.0,4.0
2904,1.0,2.0,11.0,3.0,4.0
3672,0.0,0.0,3.0,5.0,1.0
2367,0.0,2.0,4.0,0.0,2.0
3141,2.0,0.0,29.0,1.0,3.0
2390,3.0,0.0,34.0,1.0,2.0
3321,1.0,0.0,13.0,1.0,5.0
3278,1.0,0.0,12.0,0.0,5.0
2572,1.0,1.0,13.0,7.0,5.0
3026,3.0,0.0,33.0,5.0,0.0
3650,2.0,0.0,29.0,3.0,7.0
3272,1.0,0.0,13.0,12.0,1.0
2602,2.0,0.0,21.0,5.0,4.0
3554,1.0,1.0,16.0,4.0,5.0
2747,2.0,0.0,24.0,10.0,4.0
2135,0.0,2.0,2.0,3.0,3.0
3913,0.0,2.0,4.0,1.0,3.0
2653,1.0,0.0,15.0,3.0,4.0
3057,2.0,0.0,26.0,4.0,5.0
3932,0.0,0.0,4.0,3.0,0.0
3910,3.0,0.0,38.0,4.0,2.0
3002,0.0,2.0,4.0,4.0,1.0
2076,1.0,0.0,13.0,3.0,5.0
3423,0.0,1.0,10.0,1.0,0.0
3066,3.0,0.0,33.0,0.0,3.0
2085,4.0,0.0,43.0,11.0,3.0
2514,2.0,0.0,24.0,7.0,0.0
3881,1.0,0.0,16.0,3.0,0.0
2742,2.0,0.0,28.0,9.0,9.0
2808,3.0,0.0,32.0,0.0,3.0
3924,3.0,0.0,33.0,3.0,9.0
2488,2.0,0.0,25.0,4.0,8.0
3949,0.0,1.0,6.0,9.0,6.0
2708,2.0,0.0,22.0,8.0,3.0
3786,2.0,0.0,23.0,4.0,1.0
2985,2.0,0.0,22.0,7.0,2.0
2175,2.0,0.0,23.0,7.0,5.0
3462,1.0,2.0,14.0,2.0,5.0
2455,1.0,0.0,15.0,1.0,5.0
2230,0.0,0.0,1.0,5.0,8.0
2728,1.0,1.0,11.0,6.0,3.0
