,y_hat
3955,False
2031,False
2385,False
3571,False
3249,False
2831,False
3414,False
2847,False
2809,False
2691,False
2940,False
3423,False
3721,False
3886,False
2263,False
2859,False
3011,False
2374,False
2506,False
2547,False
2274,False
2334,False
2828,False
2235,False
2666,False
3369,False
2618,False
2150,False
2368,False
3386,False
3261,False
2291,False
3590,False
3915,False
3495,False
2833,False
2295,False
3784,False
2950,False
2404,False
2651,False
3667,False
3742,False
2624,False
2486,False
3833,False
2362,False
2203,False
3297,False
3152,False
3818,False
2507,False
3809,False
3179,False
3230,False
3770,False
3589,False
3804,False
3129,False
3623,False
2732,False
3371,False
3004,False
2587,False
3038,False
2975,False
3972,False
2266,False
2137,False
2679,False
2255,False
3836,False
3257,False
2767,False
2324,False
2746,False
2909,False
3841,False
3992,False
3091,False
2395,False
2013,False
2210,False
3889,False
3255,False
2241,False
2483,False
3316,False
2272,False
2793,False
2682,False
2702,False
3685,False
2199,False
3169,False
2111,False
3107,False
2930,False
3993,False
3978,False
3737,False
3178,False
3211,False
3442,False
3272,False
3929,False
3951,False
3591,False
3407,False
3425,False
2633,False
2713,False
2451,False
3827,False
3556,False
2953,False
3647,False
2487,False
3060,False
2801,False
2049,False
2224,False
2892,False
3607,False
3055,False
2707,False
3798,False
2048,False
3307,False
3511,False
2886,False
3370,False
2104,False
3572,False
2764,False
2925,False
2803,False
2846,False
2851,False
3648,False
3303,False
2565,False
2087,False
2779,False
3449,False
3064,False
2573,False
2799,False
3054,False
3118,False
3086,False
2085,False
2341,False
3631,False
2236,False
2149,False
2165,False
2278,False
3029,False
3298,False
2298,False
2518,False
3574,False
3888,False
3806,False
3918,False
2989,False
3874,False
3952,False
3041,False
3220,False
3655,False
3774,False
3431,False
3581,False
2775,False
2686,False
3290,False
2312,False
3545,False
2558,False
2318,False
2131,False
3821,False
3398,False
3506,False
2839,False
3943,False
3626,False
3635,False
2852,False
3634,False
3125,False
3597,False
3587,False
3216,False
2422,False
2475,False
3578,False
2177,False
