,years_experience,degree,nr_commits,nr_languages,nr_stars
3955,2.0,0.0,24.0,3.0,6.0
2031,2.0,0.0,26.0,7.0,2.0
2385,3.0,0.0,36.0,9.0,6.0
3571,3.0,0.0,32.0,2.0,3.0
3249,1.0,1.0,11.0,7.0,9.0
2831,1.0,0.0,13.0,11.0,4.0
3414,0.0,0.0,4.0,0.0,1.0
2847,2.0,0.0,23.0,1.0,0.0
2809,0.0,0.0,5.0,19.0,5.0
2691,0.0,0.0,3.0,1.0,5.0
2940,1.0,0.0,17.0,2.0,5.0
3423,1.0,0.0,15.0,7.0,4.0
3721,1.0,0.0,15.0,8.0,6.0
3886,3.0,0.0,31.0,6.0,5.0
2263,1.0,1.0,15.0,0.0,5.0
2859,0.0,2.0,2.0,1.0,10.0
3011,2.0,0.0,23.0,0.0,2.0
2374,2.0,0.0,23.0,17.0,2.0
2506,2.0,0.0,25.0,3.0,4.0
2547,0.0,2.0,8.0,1.0,8.0
2274,1.0,1.0,15.0,9.0,3.0
2334,1.0,0.0,12.0,0.0,7.0
2828,2.0,0.0,26.0,5.0,5.0
2235,1.0,1.0,14.0,2.0,4.0
2666,0.0,1.0,8.0,4.0,6.0
3369,2.0,0.0,25.0,3.0,4.0
2618,2.0,0.0,22.0,2.0,7.0
2150,0.0,0.0,1.0,3.0,4.0
2368,0.0,2.0,3.0,2.0,9.0
3386,3.0,0.0,35.0,4.0,8.0
3261,0.0,1.0,4.0,0.0,3.0
2291,1.0,0.0,11.0,1.0,6.0
3590,0.0,1.0,1.0,5.0,2.0
3915,3.0,0.0,36.0,9.0,1.0
3495,3.0,0.0,33.0,7.0,1.0
2833,2.0,1.0,23.0,4.0,5.0
2295,1.0,1.0,13.0,1.0,0.0
3784,1.0,1.0,14.0,2.0,7.0
2950,1.0,1.0,15.0,3.0,3.0
2404,0.0,1.0,6.0,3.0,5.0
2651,1.0,0.0,12.0,1.0,2.0
3667,0.0,1.0,3.0,2.0,1.0
3742,0.0,2.0,1.0,8.0,3.0
2624,3.0,0.0,34.0,14.0,0.0
2486,3.0,0.0,35.0,1.0,6.0
3833,2.0,0.0,23.0,1.0,6.0
2362,2.0,0.0,30.0,3.0,3.0
2203,2.0,1.0,23.0,5.0,1.0
3297,2.0,1.0,27.0,1.0,1.0
3152,2.0,0.0,25.0,6.0,1.0
3818,2.0,1.0,29.0,4.0,7.0
2507,2.0,0.0,25.0,3.0,3.0
3809,1.0,1.0,14.0,2.0,6.0
3179,1.0,0.0,14.0,6.0,8.0
3230,1.0,0.0,17.0,5.0,4.0
3770,1.0,1.0,14.0,2.0,4.0
3589,2.0,0.0,28.0,6.0,10.0
3804,0.0,2.0,2.0,16.0,3.0
3129,3.0,0.0,34.0,3.0,4.0
3623,2.0,0.0,25.0,3.0,6.0
2732,1.0,0.0,13.0,4.0,6.0
3371,0.0,0.0,4.0,1.0,4.0
3004,1.0,0.0,12.0,4.0,0.0
2587,1.0,0.0,14.0,5.0,3.0
3038,1.0,0.0,16.0,5.0,1.0
2975,3.0,0.0,34.0,10.0,6.0
3972,2.0,0.0,27.0,2.0,3.0
2266,0.0,0.0,7.0,9.0,0.0
2137,1.0,1.0,12.0,11.0,7.0
2679,3.0,0.0,37.0,0.0,2.0
2255,1.0,0.0,11.0,0.0,1.0
3836,2.0,0.0,25.0,5.0,1.0
3257,3.0,0.0,34.0,4.0,5.0
2767,3.0,0.0,34.0,3.0,2.0
2324,0.0,1.0,7.0,6.0,10.0
2746,0.0,0.0,1.0,3.0,2.0
2909,1.0,0.0,10.0,15.0,3.0
3841,4.0,0.0,41.0,3.0,4.0
3992,3.0,0.0,32.0,4.0,2.0
3091,1.0,0.0,10.0,3.0,4.0
2395,2.0,0.0,23.0,2.0,5.0
2013,3.0,0.0,34.0,6.0,2.0
2210,1.0,1.0,16.0,2.0,6.0
3889,0.0,0.0,3.0,3.0,2.0
3255,1.0,0.0,13.0,6.0,3.0
2241,1.0,1.0,15.0,3.0,0.0
2483,2.0,1.0,25.0,5.0,6.0
3316,0.0,1.0,6.0,1.0,3.0
2272,1.0,0.0,14.0,3.0,4.0
2793,3.0,0.0,35.0,11.0,6.0
2682,1.0,0.0,16.0,7.0,1.0
2702,3.0,0.0,31.0,1.0,5.0
3685,1.0,0.0,15.0,3.0,5.0
2199,0.0,0.0,3.0,3.0,3.0
3169,1.0,0.0,13.0,1.0,8.0
2111,0.0,1.0,2.0,3.0,5.0
3107,4.0,0.0,42.0,2.0,5.0
2930,1.0,0.0,16.0,2.0,8.0
3993,4.0,0.0,45.0,6.0,6.0
3978,1.0,1.0,12.0,8.0,3.0
3737,1.0,0.0,13.0,0.0,7.0
3178,2.0,0.0,24.0,1.0,2.0
3211,2.0,0.0,23.0,4.0,2.0
3442,2.0,0.0,23.0,8.0,4.0
3272,2.0,0.0,24.0,5.0,0.0
3929,2.0,1.0,25.0,1.0,3.0
3951,3.0,0.0,37.0,7.0,3.0
3591,2.0,0.0,26.0,6.0,2.0
3407,1.0,0.0,14.0,0.0,5.0
3425,3.0,0.0,38.0,2.0,4.0
2633,1.0,0.0,17.0,1.0,5.0
2713,1.0,0.0,15.0,1.0,5.0
2451,2.0,0.0,24.0,8.0,3.0
3827,3.0,0.0,33.0,10.0,4.0
3556,0.0,2.0,5.0,7.0,2.0
2953,2.0,0.0,25.0,18.0,4.0
3647,1.0,1.0,11.0,13.0,1.0
2487,1.0,0.0,17.0,0.0,0.0
3060,3.0,0.0,32.0,8.0,5.0
2801,0.0,1.0,5.0,0.0,8.0
2049,2.0,0.0,27.0,3.0,2.0
2224,2.0,0.0,23.0,2.0,4.0
2892,2.0,0.0,24.0,7.0,10.0
3607,3.0,0.0,35.0,2.0,5.0
3055,3.0,0.0,34.0,11.0,11.0
2707,2.0,0.0,21.0,4.0,3.0
3798,3.0,0.0,30.0,4.0,10.0
2048,3.0,0.0,34.0,2.0,1.0
3307,1.0,1.0,16.0,9.0,3.0
3511,1.0,0.0,13.0,11.0,4.0
2886,0.0,2.0,2.0,4.0,2.0
3370,2.0,0.0,21.0,2.0,1.0
2104,1.0,2.0,12.0,3.0,3.0
3572,1.0,1.0,17.0,5.0,4.0
2764,1.0,1.0,13.0,3.0,0.0
2925,1.0,0.0,17.0,7.0,3.0
2803,1.0,1.0,15.0,4.0,7.0
2846,2.0,0.0,25.0,10.0,14.0
2851,1.0,2.0,14.0,0.0,9.0
3648,3.0,0.0,35.0,8.0,4.0
3303,3.0,0.0,33.0,10.0,3.0
2565,0.0,0.0,2.0,4.0,4.0
2087,0.0,0.0,2.0,1.0,2.0
2779,2.0,1.0,23.0,3.0,2.0
3449,1.0,0.0,20.0,1.0,7.0
3064,0.0,1.0,9.0,1.0,5.0
2573,0.0,1.0,3.0,5.0,4.0
2799,2.0,0.0,24.0,0.0,12.0
3054,1.0,1.0,10.0,4.0,2.0
3118,2.0,0.0,27.0,3.0,3.0
3086,0.0,1.0,3.0,11.0,4.0
2085,3.0,0.0,34.0,3.0,1.0
2341,0.0,2.0,6.0,4.0,5.0
3631,2.0,0.0,23.0,4.0,4.0
2236,1.0,1.0,11.0,12.0,4.0
2149,3.0,0.0,38.0,2.0,2.0
2165,2.0,0.0,25.0,1.0,5.0
2278,1.0,2.0,12.0,4.0,1.0
3029,1.0,0.0,12.0,8.0,4.0
3298,2.0,0.0,24.0,1.0,1.0
2298,2.0,0.0,21.0,1.0,4.0
2518,0.0,2.0,1.0,1.0,8.0
3574,1.0,0.0,16.0,7.0,4.0
3888,1.0,0.0,17.0,5.0,5.0
3806,3.0,0.0,37.0,12.0,5.0
3918,2.0,1.0,22.0,1.0,3.0
2989,4.0,0.0,43.0,0.0,1.0
3874,6.0,0.0,65.0,6.0,1.0
3952,3.0,0.0,36.0,0.0,0.0
3041,1.0,0.0,13.0,2.0,5.0
3220,2.0,0.0,23.0,2.0,7.0
3655,1.0,2.0,12.0,6.0,8.0
3774,3.0,0.0,36.0,7.0,0.0
3431,1.0,1.0,14.0,2.0,0.0
3581,3.0,0.0,31.0,0.0,1.0
2775,1.0,1.0,17.0,2.0,0.0
2686,3.0,0.0,32.0,13.0,3.0
3290,4.0,0.0,42.0,4.0,5.0
2312,2.0,0.0,27.0,8.0,5.0
3545,3.0,0.0,33.0,0.0,5.0
2558,0.0,0.0,4.0,10.0,3.0
2318,1.0,0.0,13.0,2.0,7.0
2131,3.0,0.0,34.0,5.0,4.0
3821,1.0,0.0,13.0,1.0,1.0
3398,0.0,2.0,2.0,3.0,6.0
3506,2.0,1.0,21.0,3.0,1.0
2839,1.0,1.0,15.0,6.0,2.0
3943,2.0,0.0,25.0,2.0,2.0
3626,0.0,2.0,5.0,1.0,4.0
3635,2.0,0.0,23.0,3.0,4.0
2852,2.0,0.0,26.0,3.0,9.0
3634,3.0,0.0,39.0,11.0,10.0
3125,3.0,0.0,33.0,1.0,5.0
3597,1.0,2.0,12.0,4.0,4.0
3587,0.0,0.0,6.0,4.0,5.0
3216,1.0,0.0,18.0,3.0,3.0
2422,1.0,1.0,16.0,1.0,3.0
2475,3.0,0.0,30.0,1.0,0.0
3578,3.0,0.0,38.0,6.0,8.0
2177,4.0,0.0,42.0,1.0,8.0
