,years_experience,degree,nr_commits,nr_languages,nr_stars
3955,2.0,2.0,2024.0,4.0,16.0
2031,3.0,1.0,36.0,7.0,2.0
2385,3.0,1.0,3036.0,10.0,16.0
3571,3.0,1.0,3032.0,3.0,13.0
3249,1.0,3.0,1011.0,8.0,19.0
2831,3.0,1.0,3033.0,12.0,14.0
3414,1.0,3.0,1014.0,1.0,11.0
2847,3.0,1.0,3033.0,2.0,10.0
2809,1.0,3.0,1015.0,20.0,15.0
2691,1.0,3.0,1013.0,2.0,15.0
2940,1.0,3.0,1017.0,3.0,15.0
3423,1.0,3.0,1015.0,8.0,14.0
3721,3.0,1.0,3035.0,9.0,16.0
3886,3.0,1.0,3031.0,7.0,15.0
2263,1.0,3.0,1015.0,1.0,15.0
2859,1.0,3.0,1012.0,2.0,20.0
3011,2.0,2.0,2023.0,1.0,12.0
2374,2.0,2.0,2023.0,18.0,12.0
2506,2.0,2.0,2025.0,4.0,14.0
2547,0.0,3.0,8.0,2.0,18.0
2274,1.0,3.0,1015.0,10.0,13.0
2334,3.0,1.0,3032.0,1.0,17.0
2828,3.0,1.0,3036.0,6.0,15.0
2235,3.0,1.0,34.0,2.0,4.0
2666,1.0,3.0,1018.0,5.0,16.0
3369,3.0,1.0,3035.0,4.0,14.0
2618,2.0,2.0,2022.0,3.0,17.0
2150,1.0,3.0,1011.0,4.0,14.0
2368,1.0,3.0,1013.0,3.0,19.0
3386,3.0,1.0,3035.0,5.0,18.0
3261,2.0,2.0,2024.0,1.0,13.0
2291,1.0,3.0,1011.0,2.0,16.0
3590,1.0,3.0,1011.0,6.0,12.0
3915,3.0,1.0,3036.0,10.0,11.0
3495,3.0,1.0,3033.0,8.0,11.0
2833,3.0,1.0,3033.0,5.0,15.0
2295,3.0,1.0,3033.0,2.0,10.0
3784,2.0,2.0,2024.0,3.0,17.0
2950,1.0,3.0,1015.0,4.0,13.0
2404,3.0,1.0,3036.0,4.0,15.0
2651,3.0,1.0,3032.0,2.0,12.0
3667,3.0,1.0,33.0,2.0,1.0
3742,1.0,3.0,1011.0,9.0,13.0
2624,3.0,1.0,3034.0,15.0,10.0
2486,3.0,1.0,3035.0,2.0,16.0
3833,2.0,2.0,2023.0,2.0,16.0
2362,3.0,1.0,3040.0,4.0,13.0
2203,3.0,1.0,3033.0,6.0,11.0
3297,3.0,1.0,3037.0,2.0,11.0
3152,3.0,1.0,3035.0,7.0,11.0
3818,3.0,1.0,3039.0,5.0,17.0
2507,3.0,1.0,3035.0,4.0,13.0
3809,1.0,3.0,1014.0,3.0,16.0
3179,1.0,3.0,1014.0,7.0,18.0
3230,1.0,3.0,1017.0,6.0,14.0
3770,1.0,3.0,1014.0,3.0,14.0
3589,3.0,1.0,3038.0,7.0,20.0
3804,1.0,3.0,1012.0,17.0,13.0
3129,3.0,1.0,3034.0,4.0,14.0
3623,2.0,2.0,2025.0,4.0,16.0
2732,1.0,3.0,1013.0,5.0,16.0
3371,1.0,3.0,1014.0,2.0,14.0
3004,1.0,3.0,1012.0,5.0,10.0
2587,3.0,1.0,3034.0,6.0,13.0
3038,1.0,3.0,1016.0,6.0,11.0
2975,3.0,1.0,3034.0,11.0,16.0
3972,2.0,2.0,2027.0,3.0,13.0
2266,3.0,1.0,3037.0,10.0,10.0
2137,1.0,3.0,1012.0,12.0,17.0
2679,3.0,1.0,3037.0,1.0,12.0
