,senior-level_skill
3955,1.0
2031,0.0
2385,1.0
3571,1.0
3249,1.0
2831,1.0
3414,1.0
2847,1.0
2809,1.0
2691,1.0
2940,1.0
3423,1.0
3721,1.0
3886,1.0
2263,1.0
2859,1.0
3011,1.0
2374,1.0
2506,1.0
2547,1.0
2274,1.0
2334,1.0
2828,1.0
2235,0.0
2666,1.0
3369,1.0
2618,1.0
2150,1.0
2368,1.0
3386,1.0
3261,1.0
2291,1.0
3590,1.0
3915,1.0
3495,1.0
2833,1.0
2295,1.0
3784,1.0
2950,1.0
2404,1.0
2651,1.0
3667,0.0
3742,1.0
2624,1.0
2486,1.0
3833,1.0
2362,1.0
2203,1.0
3297,1.0
3152,1.0
3818,1.0
2507,1.0
3809,1.0
3179,1.0
3230,1.0
3770,1.0
3589,1.0
3804,1.0
3129,1.0
3623,1.0
2732,1.0
3371,1.0
3004,1.0
2587,1.0
3038,1.0
2975,1.0
3972,1.0
2266,1.0
2137,1.0
2679,1.0
2255,1.0
3836,1.0
3257,1.0
2767,1.0
2324,1.0
2746,1.0
2909,1.0
3841,1.0
3992,1.0
3091,1.0
2395,1.0
2013,1.0
2210,1.0
3889,1.0
3255,1.0
2241,1.0
2483,0.0
3316,1.0
2272,1.0
2793,1.0
2682,1.0
2702,1.0
3685,1.0
2199,1.0
3169,1.0
2111,1.0
3107,1.0
2930,1.0
3993,1.0
3978,1.0
3737,1.0
3178,0.0
3211,1.0
3442,1.0
3272,1.0
3929,1.0
3951,1.0
3591,1.0
3407,1.0
3425,1.0
2633,1.0
2713,1.0
2451,1.0
3827,1.0
3556,1.0
2953,1.0
3647,1.0
2487,1.0
3060,1.0
2801,1.0
2049,1.0
2224,1.0
2892,1.0
3607,1.0
3055,1.0
2707,1.0
3798,1.0
2048,1.0
3307,1.0
3511,1.0
2886,1.0
3370,1.0
2104,1.0
3572,1.0
2764,1.0
2925,1.0
2803,1.0
2846,1.0
2851,0.0
3648,1.0
3303,1.0
2565,1.0
2087,1.0
2779,1.0
3449,1.0
3064,1.0
2573,1.0
2799,1.0
3054,1.0
3118,1.0
3086,1.0
2085,1.0
2341,1.0
3631,1.0
2236,1.0
2149,1.0
2165,0.0
2278,1.0
3029,1.0
3298,1.0
2298,1.0
2518,1.0
3574,1.0
3888,1.0
3806,1.0
3918,1.0
2989,1.0
3874,1.0
3952,1.0
3041,1.0
3220,1.0
3655,1.0
3774,1.0
3431,1.0
3581,1.0
2775,1.0
2686,1.0
3290,1.0
2312,1.0
3545,1.0
2558,1.0
2318,1.0
2131,1.0
3821,1.0
3398,1.0
3506,1.0
2839,1.0
3943,1.0
3626,1.0
3635,1.0
2852,1.0
3634,1.0
3125,1.0
3597,1.0
3587,1.0
3216,1.0
2422,1.0
2475,1.0
3578,1.0
2177,1.0
