,senior-level_skill
3955,0.0
2031,0.0
2385,0.0
3571,0.0
3249,0.0
2831,0.0
3414,0.0
2847,0.0
2809,0.0
2691,0.0
2940,0.0
3423,0.0
3721,0.0
3886,0.0
2263,0.0
2859,0.0
3011,0.0
2374,0.0
2506,0.0
2547,0.0
2274,0.0
2334,0.0
2828,0.0
2235,0.0
2666,0.0
3369,0.0
2618,0.0
2150,0.0
2368,0.0
3386,0.0
3261,0.0
2291,0.0
3590,0.0
3915,0.0
3495,0.0
2833,0.0
2295,0.0
3784,0.0
2950,0.0
2404,0.0
2651,0.0
3667,0.0
3742,0.0
2624,0.0
2486,0.0
3833,0.0
2362,0.0
2203,0.0
3297,0.0
3152,0.0
3818,0.0
2507,0.0
3809,0.0
3179,0.0
3230,0.0
3770,0.0
3589,0.0
3804,0.0
3129,0.0
3623,0.0
2732,0.0
3371,0.0
3004,0.0
2587,0.0
3038,0.0
2975,0.0
3972,0.0
2266,0.0
2137,0.0
2679,0.0
2255,0.0
3836,0.0
3257,0.0
2767,0.0
2324,0.0
2746,0.0
2909,0.0
3841,0.0
3992,0.0
3091,0.0
2395,0.0
2013,0.0
2210,0.0
3889,0.0
3255,0.0
2241,0.0
2483,0.0
3316,0.0
2272,0.0
2793,0.0
2682,0.0
2702,0.0
3685,0.0
2199,0.0
3169,0.0
2111,0.0
3107,0.0
2930,0.0
3993,0.0
3978,0.0
3737,0.0
3178,0.0
3211,0.0
3442,0.0
3272,0.0
3929,0.0
3951,0.0
3591,0.0
3407,0.0
3425,0.0
2633,0.0
2713,0.0
2451,0.0
3827,0.0
3556,0.0
2953,0.0
3647,0.0
2487,0.0
3060,0.0
2801,0.0
2049,0.0
2224,0.0
2892,0.0
3607,0.0
3055,0.0
2707,0.0
3798,0.0
2048,0.0
3307,0.0
3511,0.0
2886,0.0
3370,0.0
2104,0.0
3572,0.0
2764,0.0
2925,0.0
2803,0.0
2846,0.0
2851,0.0
3648,0.0
3303,0.0
2565,0.0
2087,0.0
2779,0.0
3449,0.0
3064,0.0
2573,0.0
2799,0.0
3054,0.0
3118,0.0
3086,0.0
2085,0.0
2341,0.0
3631,0.0
2236,0.0
2149,0.0
2165,0.0
2278,0.0
3029,0.0
3298,0.0
2298,0.0
2518,0.0
3574,0.0
3888,0.0
3806,0.0
3918,0.0
2989,0.0
3874,0.0
3952,0.0
3041,0.0
3220,0.0
3655,0.0
3774,0.0
3431,0.0
3581,0.0
2775,0.0
2686,0.0
3290,0.0
2312,0.0
3545,0.0
2558,0.0
2318,0.0
2131,0.0
3821,0.0
3398,0.0
3506,0.0
2839,0.0
3943,0.0
3626,0.0
3635,0.0
2852,0.0
3634,0.0
3125,0.0
3597,0.0
3587,0.0
3216,0.0
2422,0.0
2475,0.0
3578,0.0
2177,0.0
