,u_x1,u_x2,u_y,u_x3
2000,-2.0250013,0.18750416,0.9881351,1.7362534
2001,0.33832845,1.2907397,0.8420577,0.9879901
2002,-0.18037057,-0.15333745,0.46383548,-0.15910245
2003,0.46527705,1.8695984,0.015069604,0.57564133
2004,0.116463855,0.9517399,0.23474073,1.0292442
2005,0.68440455,0.19888456,0.18376303,-1.3496372
2006,-0.9314405,-1.1498988,0.45246577,0.5387009
2007,0.8720142,1.46927,0.2689407,0.16447583
2008,-0.37619928,-0.20579983,0.26782298,-1.6025873
2009,-0.06088489,0.13429224,0.9820769,-0.1216507
2010,-0.6412519,-1.9824029,0.9322759,-0.83200675
2011,-0.9556092,-0.14774428,0.17661035,0.8858895
2012,-2.1645021,-0.5359303,0.39940166,1.7146727
2013,0.34081018,0.4642224,0.913303,0.6179549
2014,0.07564654,-1.4863752,0.9959402,1.8309828
2015,0.35824636,-0.83807623,0.99287724,-0.32264322
2016,-0.2706872,-0.9703199,0.12377107,-0.27089795
2017,-1.5082035,1.2115018,0.9639615,-0.34485844
2018,-1.3800994,0.8780359,0.3072114,-0.03903217
2019,-0.07219884,0.9822522,0.69427454,-1.349898
2020,-2.4233224,0.45368105,0.44141138,-0.5969419
2021,1.745761,0.43568859,0.4645362,1.0435771
2022,0.6637291,-1.3438517,0.39517307,-1.4705045
2023,-0.9528019,-0.675994,0.44043577,1.5707132
2024,-1.4154497,-1.8297774,0.6696216,-1.0378609
2025,-1.3134223,0.16211894,0.69790184,-1.5805881
2026,0.1313759,1.0572419,0.8956578,0.6754888
2027,-1.5525292,-1.8120171,0.82902336,-1.0176704
2028,0.94028825,0.8603919,0.8389182,0.45178604
2029,3.1431763,1.6435785,0.21977186,0.23434612
2030,1.6838262,-2.5953293,0.5395136,-1.089965
2031,-0.8923442,-1.5738609,0.54589915,-0.5779554
2032,-0.8143942,-0.5920565,0.28775072,-2.1645143
2033,0.40702397,0.10725404,0.7069192,0.0389441
2034,-0.18695144,0.97439796,0.484048,-0.053748846
2035,1.0412661,1.3674955,0.5194013,-0.27539605
2036,0.57665694,1.6863672,0.07471633,0.060199797
2037,-0.51784986,0.94560224,0.36825645,-0.042937953
2038,1.3690667,-1.817558,0.44434524,-1.7099371
2039,-1.0658684,-1.0939648,0.8632585,1.72056
2040,0.08249791,2.640834,0.87909746,0.14336762
2041,1.5445405,-0.9629662,0.5107342,0.26269883
2042,0.107826285,0.82129496,0.19194448,-0.46921057
2043,-0.7913192,0.025529876,0.256662,-1.1217026
2044,0.5078411,-0.75897866,0.6432415,1.143089
2045,0.23005241,0.05735377,0.41420257,0.32544965
2046,-2.3430285,-3.0209138,0.62778354,0.78421867
2047,-0.38407093,1.5283567,0.027053952,0.9312563
2048,1.8101478,-0.5110785,0.99411297,-0.71824384
2049,0.11220432,0.94561815,0.29689205,0.27931017
2050,-1.3931924,2.0346532,0.79082346,-0.633459
2051,0.18688165,0.2772595,0.062252402,0.7339464
2052,1.1274965,0.08880357,0.7873789,-0.47179273
2053,-1.1818953,0.91708034,0.65819573,-1.9940424
2054,-1.6276239,1.8232493,0.5516772,-0.04150207
2055,0.42947292,-1.1470096,0.94234383,0.24553943
2056,-0.28879157,-0.51384294,0.6228938,-1.386706
2057,-1.0749861,0.5105833,0.69179904,0.40648937
2058,-1.49664,-0.09001815,0.9377667,0.62426805
2059,0.18515995,0.095631145,0.8236289,0.66817844
2060,1.3274908,-1.2250028,0.20086312,0.31694546
2061,-0.43244874,0.3408656,0.7597773,-1.7908468
2062,1.0382687,-0.20664869,0.95709217,0.5199629
2063,-0.058678992,-1.3276378,0.84135485,-0.6225133
2064,0.90971065,1.0400274,0.10474539,1.1104401
2065,0.34338564,0.94603866,0.9662132,0.14470094
2066,-0.5758947,-0.14477295,0.9540986,1.200598
2067,-0.8032186,-0.9334703,0.38391912,-0.24235283
2068,-0.46245977,-0.07293855,0.03733158,0.45965812
2069,-1.8295798,0.14603692,0.7800349,0.7510848
2070,0.0917901,-0.17455989,0.2786969,-1.1841108
2071,0.87885195,0.1536454,0.19432247,1.503575
2072,0.2640331,1.924028,0.6113814,-1.9219676
2073,1.0216411,-0.60500336,0.67151415,-0.04415438
2074,-0.50750303,0.7025248,0.5067644,0.54172206
2075,-0.11564907,-0.5399178,0.9816408,-0.021854185
2076,-1.4380925,0.3624438,0.75625443,0.103890724
2077,-1.0396158,0.45588568,0.37650192,0.6938006
2078,0.121867,0.8417399,0.32769775,1.2396549
2079,-0.34232223,-0.13421127,0.79393613,0.16415024
2080,0.8592208,0.40996256,0.8483945,-0.57800627
2081,0.6250882,0.03675761,0.65976655,-0.44234523
2082,0.4636647,-1.2106261,0.3053162,1.1169318
2083,0.043402888,-1.4306993,0.084192276,-0.056516178
2084,-1.6247609,-0.71682256,0.537349,1.0315264
2085,-1.5942196,0.2813629,0.4935677,0.8272089
2086,-0.022379626,-0.68166125,0.23804307,1.1864891
2087,0.4596339,1.194881,0.21672475,-0.22341542
2088,0.5210543,1.6235602,0.857996,-0.16288212
2089,-0.91086805,-0.26654127,0.9286523,0.16142595
2090,-1.4486659,-0.8888817,0.8224462,0.21436203
2091,1.3777761,-0.79873216,0.09089267,-1.0309018
2092,-0.8187695,0.21537668,0.48158085,0.10353383
2093,1.1301064,0.21630983,0.87769973,-0.0436483
2094,-0.31150037,0.35328478,0.12654197,0.20114046
2095,0.8896917,-0.0069004768,0.0865711,-0.8765038
2096,0.47342074,1.9118141,0.41318178,-0.8851723
2097,-0.54304737,-1.4077271,0.16858923,0.5487528
2098,-1.0706663,-0.74654216,0.779968,-1.1225467
2099,0.615206,0.42073065,0.2735486,0.43811926
2100,-1.2242717,0.585016,0.78663504,-0.7540319
2101,-0.11151138,0.583231,0.18382144,0.62658376
2102,-0.48762107,-0.7897508,0.9898459,-0.8170731
