ix,goal_cost,intv_cost
2465,1.0,1.7
3199,1.0,1.3
3180,1.0,1.9
3336,1.0,5.4
3625,1.0,1.8
3341,1.0,1.4
3243,1.0,0.1
2829,1.0,1.0
3548,1.0,0.5
2302,1.0,3.7
2480,1.0,0.2
2408,1.0,0.6
3042,1.0,5.1
3058,1.0,2.9
3158,1.0,2.2
2980,1.0,0.5
3057,1.0,0.3
3078,1.0,1.7
3339,1.0,5.199999999999999
3668,1.0,2.5
3316,1.0,1.3
3657,1.0,0.6
2315,1.0,0.2
2210,1.0,4.1
2246,1.0,0.1
2818,1.0,3.7
3421,1.0,2.2
3856,1.0,3.9
2056,1.0,2.9
2550,1.0,2.2
2524,1.0,5.699999999999999
2348,1.0,5.2
3653,1.0,3.3000000000000003
2884,1.0,1.2
3420,1.0,3.3
3307,1.0,5.3
3781,1.0,1.7
2009,1.0,0.3
3903,1.0,2.2
3116,1.0,2.4
2188,1.0,5.2
2135,1.0,2.5
3014,1.0,1.8
2924,1.0,0.1
2484,1.0,5.7
2770,1.0,1.9
3125,1.0,0.6
3761,1.0,4.3999999999999995
3559,1.0,4.8999999999999995
2758,1.0,1.9
3377,1.0,3.1
3734,1.0,0.2
2427,1.0,2.9
2209,1.0,3.6
3167,1.0,2.3000000000000003
2584,1.0,0.2
2523,1.0,0.1
3536,1.0,0.1
3265,1.0,2.0
2823,1.0,0.4
2273,1.0,0.6
2826,1.0,3.8
3065,1.0,2.9
3325,1.0,2.3
2534,1.0,0.9
3617,1.0,0.2
3053,1.0,0.9
3695,1.0,2.1
3783,1.0,3.2
2918,1.0,1.7
3551,1.0,0.6
2234,1.0,2.1
3398,1.0,3.7
3865,1.0,2.1
2271,1.0,1.9000000000000001
3543,1.0,0.1
3904,1.0,1.6
3922,1.0,1.9
3747,1.0,1.6
3342,1.0,3.5
3776,1.0,0.5
3577,1.0,0.1
2709,1.0,1.6
2675,1.0,3.4
3805,1.0,3.6
2120,1.0,1.3
2326,1.0,1.3
2650,1.0,2.9
3001,1.0,0.2
3251,1.0,0.8
2444,1.0,2.8
2762,1.0,0.1
2658,1.0,2.7
3500,1.0,2.7
2995,1.0,0.8
2567,1.0,3.2
2226,1.0,0.7
2835,1.0,0.3
3627,1.0,3.4
2312,1.0,4.3
3351,1.0,2.3
3018,1.0,1.9
3093,1.0,2.3
2898,1.0,2.5
2794,1.0,0.8
3040,1.0,1.9
3618,1.0,0.7
3887,1.0,0.7
3207,1.0,3.0
2217,1.0,2.4
2057,1.0,1.7
3825,1.0,2.7
2132,1.0,4.5
3745,1.0,1.9
2517,1.0,1.0
3384,1.0,1.6
3707,1.0,2.2
2779,1.0,1.9
2012,1.0,3.6
2743,1.0,3.8000000000000003
3878,1.0,0.6
3806,1.0,5.6
2661,1.0,5.0
3589,1.0,5.0
2478,1.0,1.6
2457,1.0,0.4
3532,1.0,1.1
2481,1.0,0.2
2618,1.0,1.8
2165,1.0,2.3
3970,1.0,0.7
3124,1.0,1.3
3533,1.0,0.2
2389,1.0,0.6
2055,1.0,0.5
3479,1.0,0.6
2821,1.0,0.2
3940,1.0,3.0
3230,1.0,3.2
3300,1.0,1.0
2323,1.0,3.0
3425,1.0,0.5
2698,1.0,0.5
3728,1.0,3.4
2544,1.0,0.5
3443,1.0,0.5
3095,1.0,1.7
3703,1.0,2.0
3431,1.0,1.7
3046,1.0,1.4
3981,1.0,2.3000000000000003
3985,1.0,0.1
3438,1.0,4.8
2910,1.0,1.6
2702,1.0,2.9
3818,1.0,0.1
2738,1.0,0.7
3891,1.0,5.1
2126,1.0,2.0
3229,1.0,1.2999999999999998
3987,1.0,0.3
3128,1.0,4.3
3114,1.0,0.6
2886,1.0,1.7
3379,1.0,1.3
2802,1.0,0.7999999999999999
3907,1.0,3.1
2006,1.0,2.8
2569,1.0,0.2
3774,1.0,1.6
3499,1.0,3.0
3750,1.0,0.3
2231,1.0,1.0
3225,1.0,4.3
2635,1.0,6.1
2393,1.0,1.5
2494,1.0,4.6
2705,1.0,0.2
3851,1.0,0.9
2409,1.0,0.1
3630,1.0,1.9
3495,1.0,0.9
3192,1.0,1.5
2156,1.0,0.7
3919,1.0,3.2
2076,1.0,2.8
3380,1.0,2.7
3962,1.0,4.2
3924,1.0,1.9
2894,1.0,2.5
2807,1.0,0.1
2109,1.0,0.3
3541,1.0,5.7
3518,1.0,5.1
3461,1.0,1.4000000000000001
2376,1.0,3.9
3620,1.0,3.0
3689,1.0,3.0
2070,1.0,0.7
2089,1.0,2.3
