,y
2465,1.0
3199,0.0
3180,0.0
3336,0.0
3625,0.0
3341,1.0
3243,0.0
2829,0.0
3548,0.0
2302,0.0
2480,1.0
2408,0.0
3042,0.0
3058,0.0
3158,0.0
2980,0.0
3057,1.0
3078,1.0
3339,0.0
3668,0.0
3316,0.0
3657,0.0
2315,1.0
2210,0.0
2246,0.0
2818,0.0
3421,0.0
3856,0.0
2056,0.0
2550,1.0
2524,0.0
2348,0.0
3653,0.0
2884,0.0
3420,0.0
3307,0.0
3781,1.0
2009,0.0
3903,0.0
3116,0.0
2188,0.0
2135,1.0
3014,1.0
2924,0.0
2484,0.0
2770,0.0
3125,1.0
3761,0.0
3559,0.0
2758,0.0
3377,0.0
3734,0.0
2427,0.0
2209,0.0
3167,0.0
2584,1.0
2523,0.0
3536,0.0
3265,0.0
2823,0.0
2273,0.0
2826,0.0
3065,0.0
3325,0.0
2534,0.0
3617,0.0
3053,0.0
3695,0.0
3783,0.0
2918,1.0
3551,0.0
2234,0.0
3398,0.0
3865,0.0
2271,0.0
3543,0.0
3904,1.0
3922,0.0
3747,0.0
3342,0.0
3776,0.0
3577,0.0
2709,0.0
2675,0.0
3805,0.0
2120,0.0
2326,1.0
2650,0.0
3001,0.0
3251,0.0
2444,0.0
2762,0.0
2658,1.0
3500,0.0
2995,0.0
2567,0.0
2226,1.0
2835,1.0
3627,0.0
2312,0.0
3351,0.0
3018,0.0
3093,0.0
2898,0.0
2794,1.0
3040,0.0
3618,0.0
3887,0.0
3207,0.0
2217,0.0
2057,0.0
3825,0.0
2132,0.0
3745,0.0
2517,1.0
3384,0.0
3707,0.0
2779,0.0
2012,0.0
2743,0.0
3878,0.0
3806,0.0
2661,0.0
3589,0.0
2478,0.0
2457,0.0
3532,0.0
2481,0.0
2618,0.0
2165,0.0
3970,0.0
3124,1.0
3533,0.0
2389,0.0
2055,0.0
3479,1.0
2821,0.0
3940,0.0
3230,0.0
3300,0.0
2323,0.0
3425,0.0
2698,0.0
3728,0.0
2544,1.0
3443,0.0
3095,0.0
3703,0.0
3431,0.0
3046,0.0
3981,1.0
3985,1.0
3438,0.0
2910,0.0
2702,0.0
3818,1.0
2738,0.0
3891,0.0
2126,0.0
3229,0.0
3987,0.0
3128,0.0
3114,0.0
2886,0.0
3379,0.0
2802,0.0
3907,0.0
2006,0.0
2569,0.0
3774,0.0
3499,0.0
3750,0.0
2231,0.0
3225,0.0
2635,0.0
2393,0.0
2494,0.0
2705,0.0
3851,1.0
2409,0.0
3630,0.0
3495,0.0
3192,0.0
2156,0.0
3919,0.0
2076,0.0
3380,0.0
3962,0.0
3924,0.0
2894,0.0
2807,0.0
2109,1.0
3541,0.0
3518,0.0
3461,0.0
2376,0.0
3620,0.0
3689,0.0
2070,1.0
2089,0.0
