,x1,x2
2352,2.2,2.6
2276,2.5,0.0
3060,2.2,-0.0
3821,2.4,-0.0
3922,2.7,0.0
3450,2.3,0.0
3607,0.4,2.6
3644,2.5,0.0
2456,2.7,-0.0
3117,0.5,3.6
2720,2.4,-0.0
3126,2.8,-0.0
3655,1.4,-0.0
3929,0.9,4.7
2223,-0.0,1.5
3783,2.5,3.3
2849,1.8,2.5
2336,2.5,0.0
3049,0.9,3.1
2942,2.8,3.2
3797,2.2,0.0
2156,1.8,-0.0
3439,0.1,3.1
2500,2.6,-0.0
2727,1.8,1.6
2591,2.8,-0.0
3874,1.5,-0.0
3937,1.4,-0.0
3347,0.5,0.0
2845,2.2,-0.0
2462,1.9,3.0
2354,0.4,-0.0
3681,1.2,0.0
3861,2.9,3.1
2430,1.6,0.5
2022,1.9,0.0
3879,1.3,-0.0
3846,2.6,2.9
2292,2.2,0.0
2853,2.4,1.3
3146,2.2,0.0
3212,2.5,0.0
3307,3.0,-0.0
3442,1.6,-0.0
2189,2.5,-0.0
3158,3.1,0.0
2452,2.1,1.6
2245,0.2,2.1
3194,2.0,-0.0
3845,-0.0,2.2
3872,1.5,0.8
3319,1.4,-0.0
2977,1.2,2.8
3759,0.9,3.3
3999,1.8,-0.0
2232,2.6,-0.0
2861,1.3,1.8
3733,1.5,0.0
3239,1.9,-0.0
3021,0.8,0.0
2879,2.0,2.2
2359,0.5,1.0
3051,2.1,0.0
2764,2.3,3.3
2358,3.5,3.6
3552,2.5,-0.0
2133,3.2,0.0
2280,3.5,-0.0
3978,1.3,1.6
2510,1.9,-0.0
2583,2.1,0.0
3295,3.6,-0.0
2388,1.5,-0.0
3608,0.6,0.0
3822,1.9,-0.0
2036,0.7,3.9
2987,2.4,0.0
2072,4.2,4.9
2894,1.6,1.3
3586,1.3,0.6
3551,0.1,1.8
2160,1.1,0.0
2448,1.0,0.0
3306,2.7,0.0
2682,1.2,0.0
3582,1.2,0.0
3073,1.1,0.0
3804,1.3,-0.0
3318,2.4,0.0
3854,1.5,0.0
3807,1.1,0.5
2986,0.4,2.3
2463,1.1,-0.0
2205,3.0,3.2
2188,1.4,0.0
2191,1.3,-0.0
3322,2.8,-0.0
3329,2.9,-0.0
2679,1.6,-0.0
2797,1.0,0.0
3111,1.6,2.0
2357,2.5,-0.0
3330,1.6,3.5
2281,3.1,1.4
3931,3.0,4.1
3841,1.0,-0.0
3323,0.4,2.1
2664,1.4,3.0
2000,1.1,-0.0
2868,1.7,0.0
3155,2.4,0.0
2422,0.9,0.0
2712,1.8,3.4
3102,0.4,-0.0
3473,1.3,-0.0
3243,1.8,0.0
2365,2.9,0.0
2958,0.6,-0.0
2609,0.7,2.3
2079,1.4,0.3
2011,2.1,1.9
2875,1.3,1.9
2776,1.5,0.9
2305,1.8,-0.0
2057,1.4,1.5
3565,0.7,1.4
2142,3.0,3.0
2024,0.5,1.4
3264,0.9,-0.0
3135,1.0,5.0
3882,2.2,4.2
2069,2.3,-0.0
2048,2.4,-0.0
3528,0.0,4.7
2638,1.3,-0.0
2600,0.8,-0.0
2494,0.9,0.0
2605,1.5,-0.0
2064,1.7,0.0
2113,1.4,4.7
2829,1.5,0.0
3708,0.6,0.0
2961,2.8,-0.0
2364,0.2,5.3
2927,2.0,2.1
2681,3.7,4.2
2527,2.4,-0.0
3614,1.8,-0.0
2844,2.3,3.3
2796,2.2,0.0
3903,0.4,3.2
2331,0.5,2.7
2660,2.2,-0.0
2076,2.4,1.8
2804,1.6,-0.0
3800,1.7,-0.0
2590,2.9,0.0
2131,1.5,2.0
3766,2.5,-0.0
2029,1.4,0.0
3026,2.8,0.0
2255,2.5,1.8
2705,2.1,0.0
2741,1.5,0.0
2920,1.4,-0.0
2981,1.8,2.5
3104,2.3,-0.0
3324,0.3,4.3
3714,1.7,5.1
2421,1.0,1.4
3949,0.7,0.6
3399,2.5,3.8
2632,1.1,1.1
3729,2.0,0.0
2644,2.1,2.2
2183,1.5,3.5
2694,1.5,2.0
2752,2.2,2.6
3171,1.8,2.9
3293,2.8,3.7
2199,2.2,-0.0
2366,0.6,0.0
3434,0.9,1.5
2167,1.5,0.0
3221,1.3,0.8
3570,3.2,-0.0
3647,3.7,0.0
3955,1.8,3.7
2616,2.1,-0.0
3054,1.1,3.0
2551,2.1,-0.0
2685,2.7,0.0
2009,1.3,-0.0
3009,3.1,-0.0
3261,1.4,3.3
3765,1.5,2.2
2835,1.4,-0.0
2537,1.7,-0.0
3429,1.0,4.3
2242,0.3,4.7
