,y_hat
16696,False
17656,False
19498,False
10898,False
12123,False
15825,False
17097,False
16268,False
14195,False
14220,False
19126,False
14008,False
11939,False
19951,False
16080,False
10457,False
12768,False
11630,False
16660,False
15756,False
14039,False
14802,False
19694,False
11464,False
18701,False
15779,False
18083,False
11146,False
10013,False
17474,False
13214,False
11969,False
18373,False
15416,False
15932,False
12471,False
16918,False
11912,False
19192,False
14370,False
10025,False
11510,False
13429,False
19986,False
16403,False
19610,False
13203,False
16793,False
16807,False
11990,False
14572,False
11692,False
14351,False
16902,False
17383,False
17993,False
19233,False
18511,False
16675,False
15402,False
12411,False
18839,False
13939,False
14747,False
10200,False
16979,False
19053,False
16224,False
17851,False
11269,False
17823,False
14108,False
11770,False
17543,False
13169,False
17307,False
17582,False
17628,False
17688,False
12402,False
12818,False
14984,False
13989,False
15273,False
11697,False
11875,False
19927,False
18243,False
15540,False
17390,False
16368,False
13212,False
14811,False
11286,False
18947,False
12705,False
10592,False
17251,False
16781,False
18475,False
14822,False
15615,False
13789,False
18853,False
18050,False
14685,False
18201,False
13116,False
19732,False
16922,False
19335,False
12343,False
16651,False
12002,False
12265,False
16756,False
17968,False
11931,False
10419,False
12295,False
12481,False
13860,False
15027,False
18638,False
16802,False
13616,False
14379,False
13663,False
13738,False
15817,False
11086,False
13638,False
19599,False
13711,False
14002,False
19712,False
10293,False
15128,False
18959,False
13243,False
12297,False
18586,False
16138,False
14826,False
14405,False
18748,False
13138,False
13008,False
12454,False
10144,False
11295,False
18832,False
16713,False
18164,False
13456,False
19812,False
16851,False
14596,False
16422,False
16950,False
13269,False
13498,False
19259,False
11408,False
14334,False
11321,False
15840,False
10469,False
12257,False
12273,False
17024,False
12853,False
10483,False
11312,False
12654,False
19203,False
19622,False
16960,False
18242,False
13370,False
15319,False
18678,False
17044,False
19923,False
13745,False
19416,False
15144,False
12445,False
15997,False
18074,False
14385,False
12363,False
12261,False
15420,False
10539,False
10625,False
14200,False
19518,False
14182,False
19003,False
