,years_experience,degree,nr_commits,nr_languages,nr_stars
2727,3.0,0.0,32.0,8.0,2.0
2349,2.0,0.0,23.0,0.0,0.0
2294,1.0,2.0,17.0,5.0,4.0
3599,3.0,0.0,31.0,5.0,6.0
3366,2.0,0.0,24.0,5.0,7.0
3108,2.0,0.0,22.0,6.0,8.0
2565,3.0,0.0,35.0,5.0,2.0
2962,3.0,0.0,35.0,4.0,2.0
3551,1.0,0.0,21.0,11.0,6.0
3810,1.0,2.0,17.0,0.0,1.0
3159,2.0,0.0,26.0,2.0,0.0
3619,0.0,2.0,3.0,2.0,3.0
3604,2.0,0.0,23.0,1.0,2.0
2709,3.0,0.0,35.0,2.0,3.0
2663,0.0,1.0,8.0,15.0,7.0
3103,1.0,0.0,14.0,2.0,5.0
2636,2.0,0.0,23.0,1.0,0.0
2295,3.0,0.0,32.0,0.0,4.0
2356,2.0,1.0,22.0,5.0,4.0
2053,2.0,0.0,23.0,6.0,4.0
2729,1.0,0.0,11.0,2.0,1.0
2091,0.0,2.0,2.0,1.0,5.0
2895,2.0,1.0,23.0,4.0,3.0
3643,1.0,0.0,14.0,1.0,2.0
2994,3.0,0.0,35.0,2.0,8.0
2696,3.0,0.0,32.0,6.0,10.0
2776,3.0,0.0,33.0,1.0,4.0
2444,2.0,2.0,27.0,1.0,3.0
2624,1.0,0.0,16.0,4.0,1.0
2368,0.0,0.0,1.0,2.0,2.0
2843,1.0,0.0,16.0,2.0,2.0
3880,1.0,0.0,13.0,0.0,3.0
2442,2.0,0.0,22.0,2.0,2.0
3205,0.0,1.0,2.0,1.0,3.0
3283,1.0,0.0,14.0,12.0,8.0
3355,1.0,0.0,14.0,5.0,6.0
3219,2.0,0.0,22.0,3.0,2.0
2438,3.0,0.0,32.0,1.0,4.0
2392,1.0,0.0,16.0,2.0,10.0
2364,0.0,2.0,8.0,1.0,1.0
3066,0.0,1.0,6.0,5.0,5.0
3340,1.0,0.0,19.0,5.0,10.0
2446,1.0,1.0,18.0,1.0,0.0
3276,1.0,0.0,11.0,3.0,3.0
2282,1.0,1.0,10.0,6.0,3.0
2350,1.0,1.0,18.0,3.0,2.0
2822,3.0,0.0,36.0,6.0,4.0
3824,1.0,0.0,14.0,7.0,3.0
2999,4.0,0.0,46.0,5.0,6.0
2876,0.0,2.0,2.0,3.0,4.0
2362,2.0,1.0,31.0,0.0,9.0
3770,1.0,0.0,16.0,3.0,0.0
3584,2.0,1.0,27.0,2.0,6.0
2325,1.0,0.0,18.0,4.0,5.0
2787,0.0,1.0,1.0,3.0,4.0
2547,0.0,0.0,3.0,2.0,7.0
3253,2.0,1.0,21.0,4.0,2.0
2322,2.0,0.0,23.0,5.0,0.0
3207,1.0,0.0,12.0,10.0,3.0
2011,3.0,0.0,33.0,1.0,0.0
3455,3.0,0.0,32.0,13.0,3.0
2008,0.0,0.0,3.0,0.0,3.0
2440,2.0,0.0,26.0,9.0,9.0
3751,1.0,2.0,12.0,2.0,6.0
2621,1.0,0.0,12.0,3.0,1.0
3891,3.0,0.0,37.0,1.0,4.0
2369,3.0,0.0,38.0,4.0,8.0
2323,2.0,0.0,24.0,4.0,6.0
3492,1.0,0.0,17.0,10.0,4.0
