,senior-level_skill
2504,0.0
2252,0.0
2381,0.0
3450,0.0
2718,0.0
3215,0.0
2917,0.0
2078,0.0
2839,0.0
3340,0.0
3181,0.0
2061,0.0
2682,0.0
3796,0.0
3988,0.0
2308,0.0
3254,0.0
3019,0.0
3851,0.0
3741,0.0
2312,0.0
3743,0.0
2729,0.0
3123,0.0
3585,0.0
3798,0.0
2082,0.0
2550,0.0
2877,0.0
3919,0.0
3036,0.0
2428,0.0
2894,0.0
2204,0.0
3258,0.0
3547,0.0
3883,0.0
2484,0.0
3998,0.0
2640,0.0
2929,0.0
3624,0.0
3931,0.0
3814,0.0
3497,0.0
3271,0.0
3562,0.0
2841,0.0
3454,0.0
2567,0.0
3017,0.0
2431,0.0
2197,0.0
2566,0.0
3708,0.0
3972,0.0
3055,0.0
2011,0.0
3612,0.0
2528,0.0
2256,0.0
2521,0.0
3965,0.0
2532,0.0
2585,0.0
3773,0.0
2561,0.0
3890,0.0
3861,0.0
2684,0.0
3666,0.0
3148,0.0
3622,0.0
3307,0.0
3189,0.0
2229,0.0
2069,0.0
2818,0.0
3188,0.0
2891,0.0
2163,0.0
3503,0.0
2873,0.0
3028,0.0
3525,0.0
3214,0.0
2453,0.0
3179,0.0
3504,0.0
3050,0.0
3923,0.0
2935,0.0
3598,0.0
3837,0.0
2170,0.0
2777,0.0
3240,0.0
3930,0.0
2002,0.0
2048,0.0
3438,0.0
2181,0.0
3341,0.0
3614,0.0
2186,0.0
2787,0.0
2638,0.0
3139,0.0
2320,0.0
2292,0.0
3306,0.0
2901,0.0
3205,0.0
3765,0.0
2749,0.0
3538,0.0
2908,0.0
2624,0.0
3512,0.0
3647,0.0
2506,0.0
3843,0.0
3020,0.0
2679,0.0
3863,0.0
3327,0.0
3688,0.0
3551,0.0
3143,0.0
3300,0.0
3178,0.0
2391,0.0
3024,0.0
3137,0.0
2005,0.0
2059,0.0
2545,0.0
3901,0.0
2339,0.0
3362,0.0
3140,0.0
2196,0.0
2249,0.0
3190,0.0
2832,0.0
3617,0.0
2603,0.0
3975,0.0
2942,0.0
3449,0.0
2773,0.0
3575,0.0
3233,0.0
3859,0.0
2948,0.0
2571,0.0
2018,0.0
2421,0.0
3401,0.0
3722,0.0
2800,0.0
2714,0.0
2754,0.0
2343,0.0
2176,0.0
3906,0.0
2051,0.0
2118,0.0
3725,0.0
3634,0.0
2903,0.0
2045,0.0
3236,0.0
2209,0.0
3426,0.0
3014,0.0
3934,0.0
2063,0.0
2098,0.0
2943,0.0
2657,0.0
3938,0.0
3269,0.0
2973,0.0
3425,0.0
3878,0.0
2038,0.0
3126,0.0
3530,0.0
2744,0.0
3383,0.0
2541,0.0
2627,0.0
3921,0.0
3783,0.0
2854,0.0
3336,0.0
3129,0.0
2680,0.0
2147,0.0
