,years_experience,degree,nr_commits,nr_languages,nr_stars
0,2.0,2.0,2025.0,7.0,14.0
1,3.0,0.0,35.0,6.0,5.0
2,2.0,0.0,21.0,1.0,4.0
3,4.0,0.0,4043.0,5.0,10.0
4,5.0,1.0,5051.0,10.0,14.0
5,7.0,2.0,7074.0,2.0,15.0
6,1.0,0.0,13.0,2.0,3.0
7,4.0,0.0,4046.0,4.0,13.0
8,1.0,0.0,12.0,6.0,6.0
9,2.0,0.0,21.0,4.0,2.0
10,3.0,0.0,34.0,1.0,1.0
11,6.0,1.0,6067.0,6.0,12.0
12,2.0,2.0,2025.0,6.0,24.0
13,4.0,0.0,4046.0,8.0,14.0
14,6.0,0.0,6064.0,4.0,12.0
15,5.0,0.0,5055.0,5.0,15.0
16,5.0,0.0,5053.0,5.0,12.0
17,4.0,0.0,4040.0,3.0,13.0
18,3.0,0.0,34.0,3.0,1.0
19,6.0,1.0,6065.0,5.0,14.0
20,3.0,2.0,3033.0,2.0,10.0
21,2.0,2.0,2023.0,15.0,16.0
22,5.0,2.0,5054.0,6.0,14.0
23,5.0,0.0,5051.0,5.0,19.0
24,2.0,0.0,24.0,4.0,1.0
25,2.0,0.0,2021.0,9.0,13.0
26,5.0,2.0,5054.0,11.0,14.0
27,3.0,1.0,3035.0,4.0,12.0
28,5.0,1.0,5058.0,8.0,14.0
29,4.0,3.0,4042.0,5.0,15.0
30,5.0,3.0,5055.0,4.0,11.0
31,1.0,1.0,12.0,4.0,5.0
32,1.0,0.0,16.0,5.0,0.0
33,1.0,2.0,15.0,1.0,1.0
34,2.0,1.0,24.0,4.0,5.0
35,2.0,0.0,21.0,1.0,6.0
36,1.0,0.0,13.0,4.0,6.0
37,6.0,3.0,6065.0,1.0,10.0
38,3.0,0.0,32.0,0.0,3.0
39,2.0,0.0,23.0,0.0,9.0
40,0.0,2.0,4.0,0.0,2.0
41,8.0,1.0,8084.0,7.0,11.0
42,2.0,0.0,29.0,5.0,4.0
43,7.0,0.0,7071.0,3.0,17.0
44,3.0,2.0,3032.0,5.0,14.0
45,5.0,0.0,5058.0,6.0,13.0
46,4.0,0.0,4049.0,5.0,12.0
47,2.0,1.0,2022.0,3.0,15.0
48,4.0,0.0,4044.0,1.0,11.0
49,0.0,3.0,8.0,2.0,5.0
50,7.0,0.0,7076.0,1.0,17.0
51,3.0,2.0,3032.0,2.0,15.0
52,1.0,1.0,12.0,1.0,4.0
53,1.0,2.0,1017.0,2.0,11.0
54,1.0,2.0,1012.0,9.0,14.0
55,1.0,2.0,17.0,0.0,7.0
56,1.0,2.0,11.0,3.0,1.0
57,6.0,0.0,6064.0,8.0,13.0
58,3.0,0.0,30.0,1.0,7.0
59,2.0,0.0,24.0,5.0,4.0
60,2.0,0.0,22.0,0.0,1.0
61,0.0,3.0,5.0,6.0,11.0
62,4.0,2.0,4043.0,10.0,13.0
63,1.0,3.0,1013.0,3.0,16.0
64,5.0,1.0,5056.0,5.0,17.0
65,2.0,2.0,2025.0,4.0,11.0
66,3.0,2.0,3036.0,4.0,12.0
67,3.0,0.0,34.0,3.0,0.0
68,5.0,1.0,5054.0,4.0,14.0
69,3.0,0.0,31.0,14.0,4.0
70,3.0,0.0,38.0,6.0,2.0
71,2.0,0.0,25.0,1.0,10.0
72,0.0,3.0,2.0,7.0,18.0
73,5.0,0.0,5055.0,3.0,14.0
74,0.0,0.0,4.0,5.0,5.0
75,5.0,1.0,5054.0,3.0,16.0
