,years_experience,degree,nr_commits,nr_languages,nr_stars
3852,4.0,0.0,2875.0,4.0,3.0
2214,1.0,1.0,848.0,10.0,7.0
2899,3.0,0.0,1853.0,7.0,2.0
3629,1.0,1.0,849.0,7.0,5.0
2518,1.0,0.0,848.0,1.0,2.0
3433,1.0,1.0,850.0,2.0,6.0
2070,2.0,1.0,850.0,9.0,3.0
3042,1.0,2.0,851.0,11.0,3.0
3267,2.0,0.0,850.0,5.0,1.0
2439,2.0,1.0,1858.0,5.0,3.0
2389,0.0,1.0,847.0,2.0,2.0
2689,2.0,0.0,847.0,7.0,7.0
3186,2.0,0.0,849.0,2.0,3.0
2441,3.0,0.0,1855.0,3.0,5.0
2431,1.0,0.0,853.0,6.0,2.0
2815,0.0,1.0,850.0,1.0,6.0
3979,1.0,1.0,845.0,4.0,0.0
2691,1.0,2.0,850.0,1.0,2.0
3407,3.0,0.0,1860.0,0.0,1.0
2608,1.0,0.0,852.0,4.0,2.0
3145,0.0,2.0,852.0,11.0,6.0
3101,2.0,1.0,848.0,3.0,6.0
2118,3.0,0.0,1861.0,4.0,1.0
3630,1.0,2.0,846.0,2.0,4.0
2647,0.0,1.0,855.0,1.0,5.0
3247,0.0,1.0,849.0,0.0,2.0
3987,1.0,0.0,846.0,11.0,1.0
3823,0.0,0.0,853.0,11.0,2.0
3454,1.0,0.0,848.0,4.0,2.0
3033,3.0,0.0,1857.0,2.0,5.0
3487,1.0,0.0,847.0,1.0,5.0
3406,3.0,0.0,1866.0,4.0,4.0
2887,0.0,0.0,850.0,4.0,2.0
2127,1.0,0.0,850.0,9.0,5.0
2938,3.0,0.0,1860.0,0.0,5.0
2445,2.0,0.0,850.0,5.0,1.0
2288,3.0,0.0,1860.0,9.0,2.0
2292,4.0,0.0,1860.0,1.0,2.0
3398,1.0,1.0,842.0,3.0,2.0
2592,0.0,2.0,845.0,1.0,5.0
3760,0.0,0.0,847.0,5.0,4.0
2352,0.0,0.0,848.0,2.0,2.0
3359,3.0,0.0,1854.0,3.0,1.0
3738,2.0,0.0,856.0,0.0,1.0
2144,2.0,0.0,845.0,2.0,2.0
3547,2.0,0.0,850.0,1.0,7.0
3805,2.0,1.0,1854.0,3.0,7.0
2514,2.0,0.0,846.0,0.0,4.0
3959,1.0,1.0,847.0,7.0,4.0
3392,1.0,0.0,849.0,2.0,4.0
2221,1.0,0.0,851.0,3.0,4.0
3249,0.0,0.0,848.0,7.0,2.0
3161,1.0,1.0,850.0,1.0,2.0
2173,2.0,0.0,1855.0,1.0,0.0
2452,1.0,0.0,847.0,6.0,6.0
3218,1.0,2.0,844.0,4.0,4.0
2350,1.0,0.0,854.0,3.0,3.0
2404,2.0,0.0,1859.0,3.0,1.0
3890,1.0,1.0,847.0,1.0,9.0
3437,0.0,2.0,848.0,0.0,9.0
3960,1.0,0.0,844.0,2.0,2.0
3962,1.0,1.0,848.0,3.0,10.0
2552,2.0,0.0,851.0,3.0,6.0
2985,2.0,0.0,845.0,3.0,1.0
3908,0.0,0.0,847.0,9.0,6.0
2782,0.0,2.0,846.0,7.0,5.0
2526,1.0,0.0,846.0,5.0,3.0
3332,0.0,0.0,853.0,0.0,0.0
3106,3.0,0.0,1860.0,2.0,4.0
3355,0.0,1.0,850.0,1.0,5.0
2565,3.0,0.0,1860.0,4.0,5.0
2760,2.0,0.0,849.0,4.0,2.0
3694,1.0,0.0,842.0,6.0,3.0
2332,1.0,0.0,840.0,2.0,1.0
3868,3.0,0.0,1861.0,1.0,0.0
2247,2.0,0.0,847.0,5.0,3.0
3013,2.0,0.0,844.0,2.0,4.0
2958,2.0,0.0,850.0,3.0,7.0
3871,0.0,2.0,848.0,3.0,4.0
2409,2.0,0.0,852.0,2.0,4.0
3179,0.0,1.0,848.0,6.0,3.0
2971,0.0,1.0,848.0,0.0,4.0
2467,1.0,0.0,842.0,5.0,4.0
2437,1.0,0.0,847.0,3.0,1.0
2241,0.0,1.0,848.0,3.0,8.0
3568,3.0,0.0,1861.0,2.0,7.0
2743,3.0,0.0,1856.0,0.0,3.0
2371,3.0,1.0,846.0,5.0,1.0
3980,2.0,1.0,849.0,1.0,4.0
3008,0.0,0.0,849.0,9.0,4.0
2940,1.0,0.0,852.0,2.0,2.0
3204,1.0,0.0,846.0,4.0,3.0
3927,3.0,0.0,1861.0,15.0,6.0
3920,1.0,2.0,854.0,4.0,9.0
3821,0.0,3.0,847.0,2.0,10.0
3041,2.0,0.0,1858.0,2.0,4.0
2362,1.0,0.0,843.0,3.0,5.0
2101,2.0,1.0,848.0,5.0,1.0
3801,2.0,0.0,855.0,1.0,2.0
2677,1.0,0.0,851.0,0.0,6.0
2839,3.0,0.0,1858.0,6.0,4.0
3289,3.0,0.0,1858.0,2.0,7.0
2544,1.0,1.0,847.0,1.0,2.0
3899,1.0,0.0,847.0,3.0,4.0
2046,0.0,0.0,847.0,0.0,1.0
2977,2.0,0.0,846.0,1.0,2.0
2317,2.0,0.0,847.0,12.0,0.0
3989,1.0,2.0,843.0,3.0,3.0
2615,3.0,0.0,1862.0,0.0,3.0
3887,1.0,1.0,846.0,4.0,2.0
2736,3.0,0.0,1859.0,2.0,5.0
3789,1.0,0.0,850.0,5.0,1.0
2710,1.0,0.0,842.0,2.0,4.0
3870,1.0,0.0,850.0,4.0,1.0
2837,1.0,0.0,850.0,5.0,2.0
2948,0.0,0.0,853.0,13.0,7.0
2893,0.0,0.0,849.0,4.0,2.0
2917,2.0,0.0,844.0,8.0,5.0
2637,3.0,0.0,1854.0,7.0,5.0
3674,2.0,0.0,1862.0,6.0,6.0
3231,2.0,0.0,851.0,2.0,4.0
3324,1.0,1.0,849.0,10.0,2.0
3115,2.0,0.0,846.0,3.0,0.0
3900,1.0,0.0,845.0,2.0,4.0
3281,3.0,0.0,1853.0,1.0,6.0
2338,1.0,0.0,849.0,2.0,0.0
3964,1.0,1.0,851.0,3.0,4.0
2528,2.0,0.0,858.0,9.0,6.0
3108,1.0,0.0,847.0,0.0,3.0
2380,3.0,0.0,1861.0,4.0,4.0
3956,3.0,0.0,1860.0,1.0,1.0
2220,2.0,0.0,847.0,11.0,5.0
2764,4.0,0.0,1859.0,3.0,3.0
3254,2.0,1.0,851.0,1.0,0.0
2656,1.0,0.0,851.0,3.0,12.0
2280,3.0,0.0,1864.0,1.0,3.0
2808,4.0,0.0,1860.0,8.0,6.0
3616,0.0,3.0,854.0,2.0,0.0
3337,0.0,1.0,852.0,1.0,7.0
2730,1.0,0.0,844.0,0.0,2.0
3292,2.0,0.0,852.0,6.0,3.0
2036,3.0,0.0,1860.0,11.0,1.0
2175,2.0,0.0,849.0,11.0,0.0
2306,1.0,0.0,845.0,4.0,2.0
2733,2.0,0.0,850.0,2.0,8.0
3941,0.0,0.0,850.0,8.0,6.0
3038,3.0,0.0,1860.0,5.0,4.0
3022,1.0,1.0,848.0,3.0,2.0
3971,2.0,0.0,850.0,2.0,2.0
3550,3.0,0.0,1858.0,6.0,3.0
2256,0.0,2.0,851.0,4.0,3.0
3000,1.0,0.0,855.0,1.0,3.0
2171,1.0,0.0,847.0,5.0,11.0
2632,0.0,1.0,847.0,5.0,5.0
2113,2.0,0.0,855.0,3.0,5.0
2273,3.0,0.0,1858.0,6.0,3.0
2702,2.0,1.0,847.0,1.0,2.0
2030,3.0,0.0,1859.0,4.0,4.0
2759,3.0,0.0,1864.0,3.0,7.0
3953,1.0,2.0,857.0,3.0,6.0
2109,3.0,0.0,2867.0,0.0,2.0
2119,1.0,0.0,850.0,11.0,5.0
2913,2.0,1.0,850.0,5.0,6.0
2541,2.0,0.0,855.0,1.0,3.0
2082,2.0,0.0,847.0,3.0,7.0
2155,2.0,0.0,852.0,1.0,4.0
3849,0.0,0.0,851.0,5.0,0.0
2121,3.0,0.0,1856.0,2.0,6.0
2085,1.0,0.0,846.0,3.0,1.0
3288,1.0,1.0,844.0,3.0,1.0
3485,2.0,0.0,850.0,1.0,5.0
2001,1.0,0.0,849.0,3.0,2.0
3657,1.0,0.0,857.0,15.0,7.0
2191,0.0,0.0,848.0,7.0,4.0
3932,0.0,2.0,844.0,5.0,1.0
3582,1.0,1.0,843.0,2.0,3.0
2925,2.0,1.0,851.0,7.0,7.0
3491,0.0,0.0,849.0,2.0,1.0
2918,2.0,0.0,847.0,1.0,2.0
3141,1.0,2.0,846.0,1.0,3.0
2142,2.0,0.0,848.0,5.0,1.0
3995,0.0,1.0,849.0,4.0,7.0
3318,2.0,0.0,849.0,2.0,0.0
3784,2.0,1.0,846.0,2.0,5.0
3665,4.0,0.0,1862.0,8.0,3.0
3173,2.0,0.0,848.0,4.0,2.0
3595,1.0,0.0,845.0,2.0,1.0
2065,2.0,0.0,853.0,0.0,3.0
2500,1.0,1.0,852.0,0.0,5.0
2539,4.0,0.0,1856.0,0.0,2.0
2086,1.0,0.0,851.0,4.0,1.0
2386,4.0,0.0,2868.0,6.0,4.0
2814,2.0,0.0,858.0,7.0,2.0
2072,1.0,0.0,848.0,0.0,10.0
2939,3.0,0.0,1858.0,1.0,5.0
3911,3.0,0.0,2869.0,3.0,1.0
2531,1.0,0.0,848.0,3.0,6.0
3081,0.0,2.0,849.0,5.0,4.0
2983,0.0,1.0,850.0,2.0,3.0
2844,2.0,0.0,847.0,2.0,4.0
