,y_hat
3852,False
2214,False
2899,False
3629,False
2518,False
3433,False
2070,False
3042,False
3267,False
2439,False
2389,False
2689,False
3186,False
2441,False
2431,False
2815,False
3979,False
2691,False
3407,False
2608,False
3145,False
3101,False
2118,False
3630,False
2647,False
3247,False
3987,False
3823,False
3454,False
3033,False
3487,False
3406,False
2887,False
2127,False
2938,False
2445,False
2288,False
2292,False
3398,False
2592,False
3760,False
2352,False
3359,False
3738,False
2144,False
3547,False
3805,False
2514,False
3959,False
3392,False
2221,False
3249,False
3161,False
2173,False
2452,False
3218,False
2350,False
2404,False
3890,False
3437,False
3960,False
3962,False
2552,False
2985,False
3908,False
2782,False
2526,False
3332,False
3106,False
3355,False
2565,False
2760,False
3694,False
2332,False
3868,False
2247,False
3013,False
2958,False
3871,False
2409,False
3179,False
2971,False
2467,False
2437,False
2241,False
3568,False
2743,False
2371,False
3980,False
3008,False
2940,False
3204,False
3927,False
3920,False
3821,False
3041,False
2362,False
2101,False
3801,False
2677,False
2839,False
3289,False
2544,False
3899,False
2046,False
2977,False
2317,False
3989,False
2615,False
3887,False
2736,False
3789,False
2710,False
3870,False
2837,False
2948,False
2893,False
2917,False
2637,False
3674,False
3231,False
3324,False
3115,False
3900,False
3281,False
2338,False
3964,False
2528,False
3108,False
2380,False
3956,False
2220,False
2764,False
3254,False
2656,False
2280,False
2808,False
3616,False
3337,False
2730,False
3292,False
2036,False
2175,False
2306,False
2733,False
3941,False
3038,False
3022,False
3971,False
3550,False
2256,False
3000,False
2171,False
2632,False
2113,False
2273,False
2702,False
2030,False
2759,False
3953,False
2109,False
2119,False
2913,False
2541,False
2082,False
2155,False
3849,False
2121,False
2085,False
3288,False
3485,False
2001,False
3657,False
2191,False
3932,False
3582,False
2925,False
3491,False
2918,False
3141,False
2142,False
3995,False
3318,False
3784,False
3665,False
3173,False
3595,False
2065,False
2500,False
2539,False
2086,False
2386,False
2814,False
2072,False
2939,False
3911,False
2531,False
3081,False
2983,False
2844,False
