,years_experience,degree,nr_commits,nr_languages,nr_stars
2101,1.0,2.0,19.0,3.5,4.0
2088,0.0,0.0,6.0,0.5,6.0
3558,1.0,0.0,13.0,1.5,1.0
3497,1.0,2.0,14.0,6.5,0.0
3052,2.0,0.0,22.0,2.5,3.0
3232,2.0,0.0,23.0,6.5,6.0
2770,3.0,0.0,33.0,3.5,11.0
3463,3.0,0.0,35.0,1.5,3.0
3110,3.0,0.0,35.0,4.5,1.0
3140,1.0,0.0,16.0,4.5,0.0
3182,2.0,0.0,21.0,0.5,6.0
2410,1.0,0.0,13.0,0.5,4.0
3238,1.0,0.0,17.0,4.5,5.0
2339,3.0,1.0,36.0,3.5,4.0
2897,0.0,1.0,8.0,0.5,6.0
3515,0.0,0.0,3.0,3.5,10.0
2002,3.0,0.0,35.0,3.5,5.0
2689,1.0,0.0,14.0,4.5,3.0
3929,1.0,0.0,11.0,2.5,5.0
3308,2.0,0.0,24.0,3.5,8.0
3464,3.0,1.0,36.0,3.5,8.0
2263,2.0,0.0,26.0,2.5,0.0
2392,2.0,0.0,25.0,3.5,2.0
2173,0.0,0.0,6.0,0.5,3.0
2996,2.0,0.0,25.0,0.5,4.0
2189,1.0,1.0,14.0,17.5,5.0
3908,1.0,0.0,17.0,5.5,7.0
2552,2.0,0.0,22.0,5.5,7.0
3968,1.0,1.0,14.0,1.5,7.0
2990,0.0,0.0,6.0,7.5,2.0
3659,3.0,0.0,31.0,7.5,3.0
2735,1.0,0.0,16.0,3.5,1.0
2480,1.0,1.0,11.0,6.5,3.0
3462,0.0,2.0,3.0,4.5,9.0
3764,2.0,0.0,26.0,4.5,4.0
3955,1.0,0.0,15.0,2.5,1.0
2861,1.0,1.0,16.0,2.5,0.0
3383,0.0,0.0,3.0,3.5,2.0
3248,2.0,0.0,22.0,2.5,2.0
2733,0.0,2.0,3.0,14.5,6.0
2085,1.0,0.0,19.0,1.5,7.0
2026,2.0,0.0,26.0,0.5,1.0
3705,2.0,1.0,26.0,0.5,2.0
2565,2.0,0.0,24.0,0.5,3.0
2322,1.0,0.0,14.0,1.5,0.0
3972,0.0,0.0,4.0,4.5,6.0
2486,3.0,0.0,35.0,7.5,6.0
2288,1.0,0.0,10.0,1.5,3.0
3065,1.0,0.0,11.0,3.5,1.0
3195,2.0,0.0,21.0,5.5,3.0
3100,0.0,1.0,8.0,3.5,0.0
3419,3.0,0.0,32.0,2.5,1.0
3874,1.0,0.0,14.0,11.5,2.0
3814,2.0,0.0,26.0,9.5,3.0
2676,1.0,1.0,16.0,4.5,2.0
3992,1.0,0.0,15.0,3.5,4.0
2006,0.0,3.0,3.0,4.5,2.0
3962,3.0,1.0,35.0,10.5,2.0
3363,2.0,0.0,29.0,5.5,4.0
3612,0.0,1.0,3.0,7.5,5.0
3501,0.0,2.0,2.0,7.5,2.0
3177,1.0,1.0,13.0,6.5,2.0
3901,0.0,0.0,7.0,1.5,5.0
2501,1.0,1.0,17.0,2.5,2.0
2723,0.0,2.0,2.0,6.5,6.0
3296,1.0,0.0,13.0,3.5,2.0
2221,0.0,0.0,6.0,0.5,6.0
2281,0.0,1.0,3.0,5.5,2.0
3030,0.0,1.0,10.0,2.5,6.0
3924,2.0,0.0,26.0,3.5,2.0
2448,1.0,0.0,16.0,14.5,3.0
2882,2.0,0.0,27.0,7.5,4.0
2334,3.0,0.0,35.0,11.5,2.0
3714,2.0,0.0,24.0,2.5,6.0
3228,1.0,0.0,12.0,1.5,3.0
2462,0.0,0.0,6.0,1.5,1.0
3715,3.0,0.0,32.0,6.5,5.0
3409,0.0,0.0,2.0,2.5,0.0
3478,0.0,0.0,2.0,5.5,1.0
3964,1.0,0.0,12.0,1.5,4.0
3643,0.0,0.0,1.0,11.5,4.0
2211,3.0,0.0,31.0,0.5,16.0
3358,2.0,0.0,29.0,0.5,5.0
2556,1.0,2.0,10.0,8.5,1.0
2895,0.0,1.0,7.0,5.5,8.0
2113,0.0,2.0,4.0,2.5,4.0
2073,1.0,0.0,13.0,0.5,5.0
2242,0.0,1.0,2.0,0.5,5.0
3026,2.0,0.0,22.0,4.5,0.0
3276,1.0,0.0,12.0,3.5,11.0
3892,3.0,0.0,34.0,4.5,7.0
2074,1.0,0.0,11.0,7.5,2.0
2963,1.0,0.0,20.0,3.5,3.0
3203,1.0,2.0,15.0,0.5,4.0
3609,1.0,1.0,13.0,5.5,2.0
3040,1.0,0.0,13.0,2.5,3.0
3805,2.0,0.0,22.0,4.5,3.0
