,y
3529,0.0
3022,1.0
3647,1.0
3433,0.0
3798,1.0
3354,0.0
2383,1.0
3421,1.0
2928,0.0
3738,1.0
3605,1.0
3241,1.0
2692,1.0
3926,1.0
3568,1.0
3673,1.0
2930,1.0
3075,0.0
3488,1.0
3386,0.0
3908,0.0
3219,0.0
3426,0.0
2873,1.0
3206,1.0
2685,1.0
2274,1.0
2645,1.0
3007,0.0
3491,1.0
3800,0.0
3967,0.0
2473,1.0
3734,1.0
3811,1.0
2580,1.0
3931,1.0
3559,1.0
3009,0.0
3778,1.0
3570,1.0
3915,1.0
2688,1.0
2798,1.0
3848,1.0
3100,1.0
2035,1.0
3520,0.0
3849,0.0
3229,0.0
3181,1.0
3366,1.0
2297,0.0
3579,0.0
2901,1.0
2646,1.0
2916,1.0
2458,1.0
2679,1.0
2552,1.0
2122,1.0
2564,1.0
3508,1.0
3665,1.0
3916,1.0
2508,1.0
3604,0.0
2136,0.0
3634,1.0
3669,0.0
2467,1.0
2749,1.0
2193,0.0
3540,1.0
2460,1.0
3639,1.0
3293,1.0
2905,1.0
3312,1.0
2018,1.0
2846,1.0
2188,1.0
3991,1.0
2424,1.0
2500,1.0
2942,1.0
3914,1.0
3114,1.0
3500,1.0
2286,1.0
2892,1.0
2896,1.0
3080,1.0
3439,1.0
3037,1.0
2589,1.0
2066,1.0
3713,1.0
2165,1.0
3101,1.0
2456,1.0
3851,1.0
2034,1.0
2309,1.0
3545,1.0
3328,1.0
3356,1.0
2324,1.0
2568,1.0
3825,1.0
3760,0.0
2284,1.0
3952,0.0
2393,1.0
3677,1.0
3398,1.0
3748,0.0
2891,0.0
2334,1.0
3891,1.0
3232,0.0
3650,1.0
2877,1.0
3456,1.0
3243,0.0
2356,1.0
2303,1.0
3695,1.0
2624,1.0
3454,0.0
2844,0.0
2304,1.0
3256,0.0
3619,1.0
3147,1.0
3160,1.0
2189,1.0
2814,0.0
2984,1.0
2133,1.0
2167,1.0
2227,0.0
2870,1.0
2551,1.0
3624,1.0
3482,1.0
2536,1.0
2921,1.0
2420,1.0
2538,1.0
3896,1.0
2766,1.0
3465,1.0
3005,1.0
3064,1.0
2934,1.0
3769,1.0
2732,1.0
3868,1.0
3013,0.0
3158,1.0
3888,1.0
3214,1.0
3144,1.0
2621,1.0
3858,1.0
3513,1.0
3894,1.0
3026,1.0
2622,1.0
3233,1.0
2482,1.0
3427,1.0
2469,1.0
2441,0.0
2826,1.0
2748,1.0
2011,0.0
3597,0.0
2213,1.0
2390,1.0
2279,0.0
2086,0.0
2670,1.0
2109,1.0
2300,1.0
3417,1.0
3023,0.0
3747,1.0
3767,1.0
3941,1.0
3642,0.0
3071,0.0
3507,1.0
2821,0.0
3368,1.0
2203,0.0
2081,1.0
2723,1.0
3298,1.0
