,y_hat
13827,False
14734,False
18471,False
13619,False
14811,False
16957,False
12774,False
17533,False
17097,False
18609,False
11655,False
19004,False
12023,False
16327,False
18399,False
13753,False
15641,False
11534,False
15052,False
18773,False
13191,False
11793,False
16684,False
12031,False
12584,False
18299,False
11458,False
14052,False
10470,False
19013,False
16517,False
13847,False
10313,False
17702,False
17244,False
16800,False
10649,False
10263,False
14287,False
14673,False
13711,False
12613,False
15338,False
17864,False
19208,False
13626,False
19232,False
18826,False
15778,False
11298,False
17945,False
10539,False
11943,False
16511,False
17986,False
16357,False
15521,False
13400,False
11536,False
12619,False
16142,False
15397,False
11962,False
11307,False
17144,False
16322,False
16682,False
10490,False
14269,False
13168,False
11320,False
13482,False
13597,False
16024,False
13331,False
18931,False
19311,False
13794,False
19864,False
15965,False
12317,False
11152,False
11671,False
11915,False
17143,False
14651,False
12542,False
11857,False
12996,False
14475,False
11729,False
15130,False
16132,False
17077,False
10327,False
10285,False
17477,False
16464,False
14229,False
18066,False
13853,False
18110,False
11428,False
19884,False
16772,False
18857,False
12955,False
12665,False
12660,False
18511,False
14332,False
16404,False
11164,False
12886,False
13134,False
11486,False
12585,False
15867,False
13989,False
17745,False
13692,False
15772,False
16385,False
15047,False
18333,False
18901,False
18438,False
19015,False
11460,False
11891,False
13952,False
14191,False
14008,False
11623,False
13285,False
10525,False
18733,False
11808,False
17963,False
15630,False
10594,False
19955,False
16951,False
11288,False
15653,False
10026,False
11846,False
17649,False
12804,False
13967,False
19953,False
17385,False
17440,False
17497,False
17764,False
16379,False
14113,False
17181,False
17623,False
17299,False
15618,False
16665,False
14631,False
12070,False
19119,False
14331,False
16003,False
15160,False
13535,False
13014,False
14805,False
16494,False
16391,False
17751,False
16280,False
12017,False
15381,False
16556,False
19277,False
13533,False
19546,False
19705,False
14959,False
19930,False
14566,False
13462,False
11514,False
11083,False
18886,False
13062,False
17584,False
19156,False
18395,False
11008,False
11036,False
19667,False
12407,False
10291,False
18599,False
19608,False
