,u_x1,u_x2,u_x3,u_y
2000,0.5985915,0.3706502,0.03850766,0.093310714
2001,-0.8008042,1.1482632,0.087127365,0.20538461
2002,0.8615216,-0.767037,0.050812062,0.17521954
2003,0.6180899,-0.41353038,-0.19852616,0.097336054
2004,-0.9132301,0.0328943,0.0933442,0.45878696
2005,-0.4311672,-0.6906117,-0.20260517,0.038971305
2006,0.14364506,0.78884614,-0.1677082,0.8171414
2007,1.1734092,-0.30213365,-0.07177025,0.6585978
2008,1.3807073,0.09269997,-0.10717,0.68627465
2009,-0.59873146,1.2685872,-0.07528638,0.38543308
2010,0.6176302,-0.5455777,-0.1555533,0.4022832
2011,-1.3849224,-0.42674378,-0.062233448,0.360736
2012,0.35150006,0.712963,0.006426076,0.38102818
2013,-0.5434235,1.1523334,-0.13384475,0.8274281
2014,0.37311006,-0.878,0.06559471,0.8162607
2015,0.81673926,0.70325816,0.13659506,0.32445836
2016,0.30485448,1.037493,-0.09439283,0.66435933
2017,-0.40999165,-0.13050053,0.096728235,0.6519923
2018,-0.3833923,0.8848278,-0.05514541,0.54461324
2019,-1.9354861,-0.4229574,-0.12087182,0.61821103
2020,-0.8292007,-0.12835297,-0.07682743,0.57005394
2021,-0.15104848,-1.0121654,-0.15609042,0.8356409
2022,-1.6460605,1.8821064,0.04689886,0.3958367
2023,-1.1854203,-0.65891963,0.30244976,0.37458754
2024,-0.6246165,1.0609661,-0.06894861,0.32726395
2025,1.1117791,1.8997004,-0.00941608,0.56984437
2026,1.2063749,-0.8863406,0.20295954,0.56328356
2027,0.8160729,-0.8002685,0.093805574,0.5480925
2028,1.2846702,0.48731703,0.12718545,0.42575526
2029,-0.27368575,-0.4599951,-0.11601847,0.2939868
2030,1.3646338,0.55915433,0.015093106,0.62779975
2031,0.2558214,-0.93357736,-0.087728284,0.43417645
2032,2.9805644,-0.94013035,0.03323855,0.70694184
2033,0.06560437,0.7206826,0.023694037,0.13227868
2034,0.2731592,0.8066491,-0.044023167,0.29716063
2035,-0.5723498,2.089346,0.037432738,0.3931377
2036,-0.76156336,0.6463787,-0.15595268,0.04954779
2037,-0.3564109,0.15740636,0.11959219,0.7462758
2038,0.79139096,-0.5571537,0.009466611,0.30263066
2039,0.4360993,0.081736065,-0.04567818,0.35510433
2040,-1.1978225,-0.18307124,0.034357294,0.25868392
2041,-0.55386966,-2.0257542,-0.05094835,0.357589
2042,-0.6509998,0.25027025,0.015257361,0.5899501
2043,1.013721,-0.9098216,-0.07577959,0.5629362
2044,2.015416,0.87082213,0.087057896,0.6640177
2045,-1.6823658,1.5696809,-0.2540456,0.22333372
2046,0.68849516,-0.73423374,0.115332834,0.4234488
2047,0.3361659,0.9129035,0.1079179,0.021540165
2048,-3.05422,0.022290707,0.06868149,0.6817628
2049,0.52944785,0.0036333543,-0.09236957,0.85544264
2050,-1.2850261,-1.022388,-0.037628364,0.32721603
2051,-1.3270357,-0.059962556,0.006529413,0.304757
2052,-2.8510418,0.9401344,0.015008002,0.8334328
2053,-0.11011305,0.11054881,0.060307022,0.9011315
2054,-1.8516123,-0.19738205,-0.058004476,0.68651843
2055,0.47723123,0.776335,-0.21437903,0.24547613
2056,0.7387464,0.076722994,0.0736874,0.58276975
2057,-0.4895416,1.6269149,0.14813468,0.8323654
2058,-0.6343042,0.84979784,0.061107274,0.30595195
2059,-0.13891886,1.5093455,-0.10473702,0.39675128
2060,1.0975276,-1.2693812,-0.15537278,0.18265235
2061,0.58463067,-1.6133761,0.029131174,0.62080514
2062,-0.9877922,-0.30259877,0.007434095,0.03560579
2063,1.9621253,-0.83250445,-0.027933983,0.9083959
2064,-0.9560687,0.9585203,0.053712547,0.45137036
2065,-0.6626127,0.53673065,0.0367339,0.48080015
2066,0.59740955,1.8458108,0.07721284,0.31747127
2067,-1.1099533,0.41456613,0.019121774,0.3554492
2068,-0.48626125,0.05046088,0.0558344,0.41902816
2069,-0.87742907,-1.2735486,-0.053580996,0.90190387
2070,-2.2441385,-0.53896016,-0.094826415,0.6019975
2071,1.9541887,-0.96193296,0.18212655,0.9662969
2072,2.2725928,1.6115904,0.011766042,0.529883
