,y_hat
14319,False
12028,False
15954,False
11187,False
18254,False
19026,False
10331,False
11954,False
15683,False
12073,False
11276,False
17059,False
18186,False
14239,False
18597,False
15560,False
12568,False
12056,False
10047,False
18862,False
15090,False
10973,False
10767,False
14837,False
12400,False
10487,False
19659,False
13289,False
11031,False
11140,False
17939,False
12414,False
11652,False
13017,False
13108,False
16412,False
16085,False
13166,False
19906,False
19973,False
18845,False
11884,False
10996,False
13865,False
10713,False
17742,False
11616,False
18710,False
14373,False
10291,False
16430,False
13177,False
18603,False
16353,False
15784,False
19612,False
10032,False
12288,False
13064,False
19260,False
18571,False
16031,False
19649,False
11144,False
17552,False
18810,False
14597,False
12197,False
15234,False
15024,False
10021,False
18065,False
19619,False
19760,False
16626,False
13523,False
12704,False
13962,False
19149,False
15203,False
14595,False
17849,False
19170,False
16408,False
14644,False
19961,False
14842,False
16688,False
14111,False
15959,False
12214,False
19350,False
15669,False
15796,False
11343,False
19125,False
18140,False
11864,False
14611,False
11580,False
13419,False
17669,False
10303,False
14636,False
14790,False
16819,False
10080,False
19690,False
14147,False
19713,False
14970,False
13263,False
12904,False
19281,False
15536,False
15294,False
11679,False
14830,False
13000,False
18870,False
14365,False
11769,False
16959,False
12475,False
12441,False
14429,False
13229,False
19653,False
18432,False
15960,False
19502,False
16603,False
19179,False
14571,False
12138,False
12000,False
19695,False
11651,False
14827,False
15605,False
15051,False
12031,False
13747,False
15689,False
13862,False
14469,False
16198,False
16727,False
12395,False
14560,False
19308,False
17224,False
12038,False
17513,False
17597,False
18100,False
16269,False
10888,False
17164,False
10350,False
10245,False
18685,False
15089,False
19570,False
13828,False
15943,False
13429,False
14709,False
14446,False
14883,False
12617,False
12373,False
17648,False
16244,False
16321,False
19648,False
12084,False
13343,False
15674,False
11182,False
14179,False
13834,False
15220,False
16199,False
15144,False
16564,False
15382,False
12483,False
10977,False
15365,False
12958,False
18545,False
11357,False
11302,False
10947,False
18472,False
14281,False
19414,False
17217,False
12683,False
