,h_post,h_post_individualized
14319,0.03999999999999999,0.0
12028,1.0,1.0
15954,1.0,1.0
11187,1.0,1.0
18254,1.0,1.0
19026,1.0,1.0
10331,0.0,0.0
11954,1.0,1.0
15683,0.98,1.0
12073,1.0,1.0
11276,0.02,0.0
17059,1.0,1.0
18186,1.0,1.0
14239,1.0,1.0
18597,1.0,1.0
15560,1.0,1.0
12568,0.0,0.0
12056,0.10000000000000002,0.0
10047,1.0,1.0
18862,1.0,1.0
15090,0.02,0.0
10973,1.0,1.0
10767,1.0,1.0
14837,1.0,1.0
12400,1.0,1.0
10487,1.0,1.0
19659,0.0,0.0
13289,0.98,1.0
11031,1.0,1.0
11140,1.0,1.0
17939,1.0,1.0
12414,1.0,1.0
11652,1.0,1.0
13017,1.0,1.0
13108,0.98,1.0
16412,1.0,1.0
16085,0.02,0.0
13166,1.0,1.0
19906,1.0,1.0
19973,1.0,1.0
18845,0.03999999999999999,0.0
11884,1.0,1.0
10996,1.0,1.0
13865,1.0,1.0
10713,1.0,1.0
17742,0.02,0.0
11616,1.0,1.0
18710,1.0,1.0
14373,0.02,0.0
10291,0.0,0.0
16430,1.0,1.0
13177,1.0,1.0
18603,0.02,0.0
16353,0.0,0.0
15784,0.0,0.0
19612,1.0,1.0
10032,0.02,0.0
12288,1.0,1.0
13064,0.98,1.0
19260,1.0,1.0
18571,0.0,0.0
16031,1.0,1.0
19649,1.0,1.0
11144,0.98,1.0
17552,1.0,1.0
18810,1.0,1.0
14597,1.0,1.0
12197,0.03999999999999999,0.0
15234,0.02,0.0
15024,1.0,1.0
10021,0.0,0.0
18065,1.0,1.0
19619,1.0,1.0
19760,0.98,1.0
16626,1.0,1.0
13523,1.0,1.0
12704,0.98,1.0
13962,1.0,1.0
19149,1.0,1.0
15203,1.0,1.0
14595,1.0,1.0
17849,1.0,1.0
19170,1.0,1.0
16408,1.0,1.0
14644,1.0,1.0
19961,1.0,1.0
14842,1.0,1.0
16688,0.06,0.0
14111,1.0,1.0
15959,1.0,1.0
12214,0.02,0.0
19350,1.0,1.0
15669,0.0,0.0
15796,0.0,0.0
11343,1.0,1.0
19125,1.0,1.0
18140,0.98,1.0
11864,1.0,1.0
14611,1.0,1.0
11580,1.0,1.0
13419,0.02,0.0
17669,1.0,1.0
10303,1.0,1.0
14636,0.98,1.0
14790,1.0,1.0
16819,0.10000000000000002,0.0
10080,1.0,1.0
19690,1.0,1.0
14147,1.0,1.0
19713,1.0,1.0
14970,1.0,1.0
13263,1.0,1.0
12904,1.0,1.0
19281,1.0,1.0
15536,1.0,1.0
15294,1.0,1.0
11679,1.0,1.0
14830,1.0,1.0
13000,1.0,1.0
18870,0.96,1.0
14365,1.0,1.0
11769,1.0,1.0
16959,1.0,1.0
12475,0.03999999999999999,0.0
12441,1.0,1.0
14429,0.98,1.0
13229,1.0,1.0
19653,1.0,1.0
18432,1.0,1.0
15960,1.0,1.0
19502,1.0,1.0
16603,1.0,1.0
19179,1.0,1.0
14571,1.0,1.0
12138,1.0,1.0
12000,0.03999999999999999,0.0
19695,1.0,1.0
11651,0.98,1.0
14827,1.0,1.0
15605,0.02,0.0
15051,1.0,1.0
12031,0.06,0.0
13747,1.0,1.0
15689,1.0,1.0
13862,0.96,1.0
14469,1.0,1.0
16198,1.0,1.0
16727,0.02,0.0
12395,0.02,0.0
14560,1.0,1.0
19308,1.0,1.0
17224,1.0,1.0
12038,0.0,0.0
17513,1.0,1.0
17597,1.0,1.0
18100,1.0,1.0
16269,1.0,1.0
10888,1.0,1.0
17164,0.96,1.0
10350,1.0,1.0
10245,0.02,0.0
18685,1.0,1.0
15089,1.0,1.0
19570,0.0,0.0
13828,1.0,1.0
15943,1.0,1.0
13429,1.0,1.0
14709,0.96,1.0
14446,0.98,1.0
14883,1.0,1.0
12617,0.02,0.0
12373,1.0,1.0
17648,1.0,1.0
16244,0.98,1.0
16321,1.0,1.0
19648,1.0,1.0
12084,1.0,1.0
13343,1.0,1.0
15674,0.98,1.0
11182,1.0,1.0
14179,1.0,1.0
13834,1.0,1.0
15220,1.0,1.0
16199,1.0,1.0
15144,0.06,0.0
16564,1.0,1.0
15382,1.0,1.0
12483,1.0,1.0
10977,0.06,0.0
15365,0.02,0.0
12958,0.0,0.0
18545,0.02,0.0
11357,1.0,1.0
11302,0.07999999999999999,0.0
10947,1.0,1.0
18472,1.0,1.0
14281,1.0,1.0
19414,1.0,1.0
17217,0.96,1.0
12683,0.02,0.0
