,years_experience,degree,nr_commits,nr_languages,nr_stars
2637,2.0,0.0,1861.0,1.5,3.0
2541,1.0,1.0,848.0,5.5,5.0
3572,0.0,2.0,848.0,2.5,4.0
3368,0.0,1.0,845.0,2.5,3.0
2709,3.0,0.0,1861.0,9.5,8.0
2985,1.0,0.0,850.0,3.5,7.0
2734,1.0,0.0,855.0,6.5,2.0
2992,0.0,0.0,853.0,7.5,1.0
2718,0.0,2.0,857.0,1.5,0.0
2361,0.0,0.0,852.0,0.5,4.0
3396,2.0,1.0,848.0,6.5,7.0
2534,1.0,1.0,844.0,3.5,8.0
3966,4.0,0.0,2871.0,5.5,7.0
2557,0.0,0.0,849.0,0.5,1.0
2180,2.0,0.0,849.0,3.5,1.0
3642,4.0,0.0,2865.0,9.5,3.0
3229,0.0,2.0,850.0,1.5,6.0
2428,2.0,1.0,1857.0,8.5,3.0
2160,0.0,0.0,850.0,9.5,0.0
2468,2.0,0.0,847.0,2.5,5.0
3673,0.0,0.0,843.0,0.5,6.0
3258,0.0,2.0,858.0,21.5,4.0
3539,1.0,0.0,845.0,2.5,6.0
2694,1.0,1.0,846.0,2.5,7.0
2076,3.0,0.0,1864.0,11.5,1.0
3900,0.0,2.0,852.0,0.5,1.0
3300,2.0,1.0,850.0,21.5,7.0
3476,3.0,0.0,2862.0,0.5,7.0
3984,2.0,1.0,852.0,4.5,3.0
3859,1.0,0.0,848.0,3.5,1.0
2384,1.0,0.0,846.0,5.5,11.0
2258,0.0,2.0,846.0,4.5,6.0
2929,2.0,0.0,1853.0,3.5,5.0
2014,3.0,0.0,1857.0,9.5,1.0
3605,1.0,0.0,849.0,5.5,2.0
2449,0.0,2.0,5.0,6.5,11.0
2163,2.0,0.0,845.0,0.5,6.0
3728,1.0,0.0,851.0,0.5,3.0
2188,4.0,0.0,2867.0,10.5,2.0
2044,2.0,0.0,851.0,4.5,2.0
2243,3.0,0.0,1862.0,8.5,1.0
2939,0.0,0.0,850.0,0.5,5.0
2597,0.0,1.0,849.0,16.5,4.0
3829,3.0,0.0,1865.0,0.5,8.0
