,senior-level_skill
2637,0.0
2541,0.0
3572,0.0
3368,0.0
2709,0.0
2985,0.0
2734,0.0
2992,0.0
2718,0.0
2361,0.0
3396,0.0
2534,0.0
3966,0.0
2557,0.0
2180,0.0
3642,0.0
3229,0.0
2428,0.0
2160,0.0
2468,0.0
3673,0.0
3258,0.0
3539,0.0
2694,0.0
2076,0.0
3900,0.0
3300,0.0
3476,0.0
3984,0.0
3859,0.0
2384,0.0
2258,0.0
2929,0.0
2014,0.0
3605,0.0
2449,0.0
2163,0.0
3728,0.0
2188,0.0
2044,0.0
2243,0.0
2939,0.0
2597,0.0
3829,0.0
2733,0.0
2350,0.0
3055,0.0
3445,0.0
2045,0.0
3213,0.0
3522,0.0
2589,0.0
3306,0.0
2837,0.0
2695,0.0
2315,0.0
3506,0.0
3614,0.0
3367,0.0
2095,0.0
2110,0.0
2532,0.0
3366,0.0
3910,0.0
3540,0.0
2370,0.0
2273,0.0
3743,0.0
3444,0.0
2471,0.0
3784,0.0
2391,0.0
2842,0.0
3425,0.0
2981,0.0
3487,0.0
3220,0.0
2569,0.0
3543,0.0
2430,0.0
3433,0.0
2366,0.0
2935,0.0
2074,0.0
3438,0.0
3027,0.0
3236,0.0
3646,0.0
3096,0.0
3697,0.0
2168,0.0
3937,0.0
3774,0.0
2795,0.0
2768,0.0
3785,0.0
2056,0.0
3098,0.0
2008,0.0
2176,0.0
2930,0.0
2396,0.0
3412,0.0
2910,0.0
3923,0.0
3869,0.0
2777,0.0
2200,0.0
3080,0.0
2963,0.0
3010,0.0
2642,0.0
2540,0.0
3931,0.0
2368,0.0
3626,0.0
2466,0.0
3457,0.0
3025,0.0
2578,0.0
2060,0.0
2638,0.0
3744,0.0
2139,0.0
3980,0.0
2349,0.0
2495,0.0
3061,0.0
2128,0.0
3731,0.0
2451,0.0
2218,0.0
2001,0.0
2965,0.0
3909,0.0
3925,0.0
2899,0.0
2016,0.0
2164,0.0
2561,0.0
3374,0.0
3871,0.0
3738,0.0
2437,0.0
3763,0.0
3498,0.0
2998,0.0
2444,0.0
3751,0.0
2882,0.0
2563,0.0
2093,0.0
3050,0.0
3723,0.0
2492,0.0
3204,0.0
3867,0.0
3029,0.0
2216,0.0
2356,0.0
2924,0.0
3332,0.0
2162,0.0
3534,0.0
3714,0.0
3689,0.0
2235,0.0
2320,0.0
2874,0.0
2719,0.0
2052,0.0
2504,0.0
3462,0.0
3631,0.0
3711,0.0
2553,0.0
2206,0.0
2934,0.0
3125,0.0
2462,0.0
2329,0.0
2377,0.0
2666,0.0
2570,0.0
2886,0.0
2431,0.0
2872,0.0
3679,0.0
3124,0.0
2371,0.0
3648,0.0
3651,0.0
2701,0.0
2938,0.0
2084,0.0
2423,0.0
3588,0.0
3038,0.0
3819,0.0
3326,0.0
