,y_hat
2276,False
3647,False
2945,False
2655,False
2524,False
3084,False
2319,False
2677,False
3709,False
3170,False
2376,False
2431,False
2270,False
3840,False
2023,False
2823,False
2271,False
3823,False
3728,False
2106,False
2571,False
3808,False
2448,False
2834,False
2598,False
3234,False
2394,False
3621,False
3049,False
3264,False
2756,False
3768,False
3857,False
2391,False
2620,False
2737,False
3355,False
3758,False
3661,False
2948,False
3476,False
3753,False
3605,False
2247,False
3175,False
3972,False
3293,False
2636,False
3326,False
2181,False
2672,False
3658,False
2785,False
2059,False
2654,False
3379,False
3284,False
2367,False
3540,False
3066,False
3550,False
3835,False
3584,False
3210,False
3712,False
2860,False
3579,False
3134,False
2033,False
3093,False
2936,False
2446,False
2559,False
2595,False
3816,False
3800,False
2835,False
3773,False
3391,False
2986,False
3752,False
3569,False
3998,False
3888,False
2468,False
2443,False
3633,False
3214,False
2160,False
3100,False
2959,False
2711,False
3266,False
3434,False
2698,False
2131,False
3406,False
2436,False
2822,False
3741,False
3770,False
2534,False
3393,False
2274,False
2555,False
2383,False
3839,False
3195,False
2469,False
3042,False
2171,False
2326,False
2909,False
3492,False
2685,False
3668,False
3631,False
3372,False
2225,False
2629,False
2250,False
3104,False
3921,False
3689,False
2282,False
2807,False
3676,False
2283,False
3914,False
2401,False
3454,False
2076,False
2366,False
2937,False
2260,False
2902,False
3812,False
2987,False
2347,False
2944,False
3297,False
3649,False
3849,False
3321,False
3373,False
2104,False
3079,False
2150,False
2996,False
2772,False
2718,False
2873,False
3387,False
2816,False
3590,False
2657,False
3847,False
2988,False
2140,False
2501,False
3588,False
2055,False
2604,False
2449,False
3360,False
2252,False
2918,False
2868,False
2487,False
3657,False
3443,False
3852,False
2886,False
2844,False
3708,False
2692,False
2561,False
3547,False
2099,False
3259,False
3815,False
3229,False
2745,False
3792,False
3883,False
3650,False
2759,False
3295,False
2791,False
3098,False
2975,False
2138,False
2704,False
2874,False
3646,False
3898,False
3567,False
2864,False
2720,False
2943,False
