,u_x1,u_x2,u_y,u_x3
2000,-1.6569929,-0.2539658,0.0025581121,0.55626726
2001,0.9029525,0.32341343,0.21484923,-0.5537355
2002,1.2082837,-1.0112816,0.07683945,-0.20180264
2003,0.22844987,0.30453834,0.5338228,1.3739849
2004,0.66625816,0.3379026,0.03762698,0.15256062
2005,-0.381859,0.99628276,0.60211587,1.9483652
2006,1.252945,-1.683166,0.92419016,0.9113594
2007,-0.5558737,-0.600128,0.66098845,-0.5266267
2008,0.54794264,2.0681376,0.83245254,0.023976168
2009,-1.2966573,-1.7409039,0.069134235,-0.086497895
2010,-0.16569187,0.21616912,0.7993349,-0.9811798
2011,-1.7611666,0.06321069,0.27585232,-0.48823705
2012,-0.5355033,1.7771091,0.14846706,0.65311515
2013,-0.72371036,-0.3100036,0.74030375,0.5019424
2014,0.8081853,0.0037884396,0.5793946,0.6866497
2015,0.8125311,0.7576547,0.44329655,0.8900181
2016,-3.1308692,2.0797346,0.3077469,0.32025704
2017,0.5814201,0.9001229,0.94860804,1.9763644
2018,-0.15723376,0.2769462,0.06472087,1.1608078
2019,-0.53919894,-0.57142496,0.34287274,0.2122812
2020,-0.5634777,1.4297839,0.09648454,1.4166001
2021,-1.1063397,-0.4855803,0.8863697,-0.130295
2022,-0.38033274,0.23751047,0.021330714,1.3322827
2023,-0.31280738,-1.5665221,0.6522989,-0.9177619
2024,-0.6449184,0.4221094,0.76097155,-0.50176096
2025,2.191121,-0.90056586,0.23999429,-1.2907037
2026,0.6127317,-0.4492773,0.034371138,0.5711849
2027,0.106767185,-0.44025937,0.12614667,-0.3266038
2028,1.8902975,-0.19788696,0.610193,-0.4055485
2029,1.503537,-1.4121192,0.08978808,0.65681666
2030,-0.23035695,0.033985876,0.17994153,-0.71831614
2031,1.1055826,0.14463903,0.33266604,-0.02981396
2032,1.5436174,-0.9024119,0.9253973,0.63819855
2033,-0.41650614,-0.2856178,0.78872013,0.072462626
2034,0.14371449,-0.50245374,0.64547133,0.3182522
2035,0.93926823,0.2384849,0.95362985,1.0439103
