,y
2276,0.0
3647,0.0
2945,0.0
2655,0.0
2524,0.0
3084,0.0
2319,1.0
2677,0.0
3709,0.0
3170,0.0
2376,0.0
2431,0.0
2270,0.0
3840,0.0
2023,0.0
2823,0.0
2271,0.0
3823,0.0
3728,0.0
2106,0.0
2571,0.0
3808,0.0
2448,0.0
2834,0.0
2598,0.0
3234,0.0
2394,0.0
3621,0.0
3049,0.0
3264,0.0
2756,1.0
3768,0.0
3857,0.0
2391,0.0
2620,1.0
2737,0.0
3355,0.0
3758,0.0
3661,1.0
2948,0.0
3476,0.0
3753,0.0
3605,0.0
2247,1.0
3175,0.0
3972,0.0
3293,0.0
2636,0.0
3326,0.0
2181,0.0
2672,0.0
3658,0.0
2785,0.0
2059,0.0
2654,0.0
3379,0.0
3284,0.0
2367,1.0
3540,0.0
3066,0.0
3550,0.0
3835,0.0
3584,0.0
3210,0.0
3712,0.0
2860,0.0
3579,0.0
3134,1.0
2033,0.0
3093,0.0
2936,0.0
2446,0.0
2559,0.0
2595,0.0
3816,1.0
3800,0.0
2835,0.0
3773,0.0
3391,0.0
2986,0.0
3752,1.0
3569,0.0
3998,0.0
3888,0.0
2468,0.0
2443,0.0
3633,0.0
3214,0.0
2160,0.0
3100,0.0
2959,0.0
2711,0.0
3266,0.0
3434,0.0
2698,1.0
2131,0.0
3406,0.0
2436,0.0
2822,1.0
3741,0.0
3770,0.0
2534,0.0
3393,0.0
2274,0.0
2555,1.0
2383,0.0
3839,0.0
3195,0.0
2469,0.0
3042,0.0
2171,0.0
2326,0.0
2909,0.0
3492,1.0
2685,0.0
3668,0.0
3631,0.0
3372,0.0
2225,0.0
2629,0.0
2250,0.0
3104,0.0
3921,0.0
3689,0.0
2282,0.0
2807,0.0
3676,1.0
2283,0.0
3914,0.0
2401,1.0
3454,0.0
2076,0.0
2366,0.0
2937,0.0
2260,0.0
2902,0.0
3812,0.0
2987,0.0
2347,1.0
2944,0.0
3297,1.0
3649,0.0
3849,0.0
3321,0.0
3373,0.0
2104,1.0
3079,0.0
2150,0.0
2996,0.0
2772,0.0
2718,0.0
2873,0.0
3387,0.0
2816,0.0
3590,0.0
2657,1.0
3847,0.0
2988,0.0
2140,0.0
2501,0.0
3588,0.0
2055,1.0
2604,0.0
2449,0.0
3360,0.0
2252,0.0
2918,0.0
2868,1.0
2487,0.0
3657,0.0
3443,0.0
3852,0.0
2886,1.0
2844,0.0
3708,0.0
2692,0.0
2561,1.0
3547,0.0
2099,1.0
3259,0.0
3815,0.0
3229,0.0
2745,0.0
3792,0.0
3883,0.0
3650,0.0
2759,0.0
3295,0.0
2791,0.0
3098,0.0
2975,0.0
2138,0.0
2704,0.0
2874,0.0
3646,1.0
3898,0.0
3567,0.0
2864,0.0
2720,0.0
2943,0.0
