ix,goal_cost,intv_cost
19471,1.0,1.0
19558,1.0,0.9
16931,1.0,0.3
19111,1.0,0.7
18732,1.0,0.7
18382,1.0,0.5
17695,1.0,0.5
12039,1.0,0.3
10325,1.0,0.2
11631,1.0,0.4
12780,1.0,0.6
16082,1.0,0.1
18007,1.0,0.3
12743,1.0,0.1
14939,1.0,0.4
18742,1.0,0.7
19804,1.0,0.7
15111,1.0,0.3
18262,1.0,0.9
16277,1.0,0.1
13400,1.0,1.0
19167,1.0,0.3
11895,1.0,1.0
18899,1.0,0.4
13433,1.0,0.3
10311,1.0,0.6
14207,1.0,0.5
13208,1.0,0.9
18507,1.0,0.5
16757,1.0,0.6
14085,1.0,0.4
13681,1.0,1.0
17060,1.0,0.1
12754,1.0,0.7
16968,1.0,0.7
19389,1.0,0.1
13902,1.0,0.3
15138,1.0,0.7999999999999999
14676,1.0,0.9
17209,1.0,0.3
15710,1.0,0.3
10831,1.0,0.2
12398,1.0,0.3
16042,1.0,0.6
14168,1.0,0.4
15711,1.0,0.8
17534,1.0,0.7
15357,1.0,0.4
13611,1.0,0.2
13507,1.0,0.6
18644,1.0,0.7
13046,1.0,0.7999999999999999
17059,1.0,0.1
10654,1.0,0.6
17344,1.0,0.4
17488,1.0,0.1
17742,1.0,1.0
11218,1.0,0.7
13569,1.0,0.1
14324,1.0,0.7
19450,1.0,0.5
13618,1.0,0.5
11695,1.0,0.9
13644,1.0,0.8
13504,1.0,0.5
17538,1.0,0.1
19308,1.0,0.7
13035,1.0,0.6
15504,1.0,0.7
10518,1.0,0.4
18425,1.0,0.1
17075,1.0,1.1
16741,1.0,0.8
11098,1.0,0.4
16809,1.0,0.7999999999999999
12484,1.0,0.8
13773,1.0,0.9
17678,1.0,0.2
18019,1.0,0.1
12544,1.0,0.5
12330,1.0,0.7
13179,1.0,0.3
18157,1.0,0.4
18146,1.0,1.0
14607,1.0,1.0
11060,1.0,0.9
14323,1.0,1.0
11902,1.0,0.6
13783,1.0,1.0
17838,1.0,0.7
12933,1.0,0.7
18670,1.0,0.2
10206,1.0,0.8
19864,1.0,0.6
16454,1.0,0.6
19703,1.0,0.5
14222,1.0,0.3
11172,1.0,0.3
19549,1.0,0.9
16849,1.0,0.1
10560,1.0,0.4
15783,1.0,0.8
18236,1.0,0.7
16649,1.0,0.3
16067,1.0,0.9
15886,1.0,0.3
19942,1.0,0.7
12406,1.0,0.7
11364,1.0,1.0
19327,1.0,0.8
11739,1.0,0.2
11469,1.0,0.1
14387,1.0,0.5
18516,1.0,0.4
18589,1.0,0.1
10222,1.0,0.5
12475,1.0,0.2
13417,1.0,0.2
12159,1.0,0.2
13298,1.0,0.4
18848,1.0,0.4
11866,1.0,1.0
11800,1.0,0.5
15018,1.0,0.5
19147,1.0,0.1
11969,1.0,0.2
10238,1.0,1.0
13258,1.0,0.2
16894,1.0,0.6
13675,1.0,0.9
15159,1.0,1.0
18680,1.0,1.0
14601,1.0,0.9
11647,1.0,0.9
11789,1.0,0.3
12289,1.0,0.7
19377,1.0,0.1
17251,1.0,0.3
18577,1.0,0.2
16748,1.0,0.9
13319,1.0,0.6
13289,1.0,0.3
15502,0.751,1.0
11228,1.0,1.0
17682,1.0,0.6
10036,1.0,1.0
19734,1.0,0.4
10251,1.0,0.5
13490,1.0,0.3
15002,1.0,0.1
14666,1.0,0.3
19075,1.0,0.6
14278,1.0,0.8
18206,1.0,0.8
16645,1.0,0.6
17792,1.0,0.5
17610,1.0,0.2
13958,1.0,0.7
18563,1.0,1.0
10777,1.0,0.3
18064,1.0,0.9
16250,1.0,1.0
19820,1.0,0.8
16178,1.0,0.2
14245,1.0,0.6
15740,1.0,0.9
14303,1.0,0.3
18395,1.0,1.0
14477,1.0,0.8
13789,1.0,0.5
16904,1.0,0.2
17440,1.0,0.8
19999,1.0,0.6
11551,1.0,0.6
12041,1.0,0.5
17782,1.0,0.5
15420,1.0,0.9
11808,1.0,0.9
17532,1.0,1.0
11046,1.0,0.3
12194,1.0,0.4
13096,1.0,0.2
13538,1.0,0.5
10607,1.0,0.8
19546,1.0,0.3
17855,1.0,0.5
17575,1.0,0.5
19453,1.0,0.6
12597,1.0,0.4
12433,1.0,0.7
18735,1.0,0.3
13833,1.0,0.5
14841,1.0,0.7
11341,1.0,0.2
14850,1.0,0.2
19931,1.0,0.4
16127,1.0,0.8
16459,1.0,0.8
10133,1.0,0.9
13965,1.0,0.1
