,y_hat
2086,False
3176,False
3931,False
3757,False
2977,False
2534,False
3192,False
2278,False
2469,False
2589,False
3117,False
3149,False
2159,False
3427,False
3158,False
3597,False
2543,False
3052,False
3661,False
3668,False
3944,False
3064,False
3488,False
2902,False
2459,False
3854,False
2095,False
2434,False
2761,False
3445,False
3480,False
2187,False
2681,False
2693,False
3603,False
3054,False
2529,False
2088,False
3471,False
3448,False
2824,False
2072,False
3520,False
3674,False
3751,False
2633,False
2934,False
3209,False
3865,False
2456,False
3714,False
2717,False
2497,False
3589,False
2064,False
3033,False
2215,False
3711,False
3129,False
2371,False
3293,False
2127,False
3991,False
2454,False
2485,False
3449,False
2772,False
2363,False
2214,False
3143,False
3570,False
2131,False
2576,False
2992,False
3350,False
3288,False
3939,False
2175,False
2705,False
3579,False
3439,False
2225,False
3277,False
2895,False
3827,False
3290,False
3380,False
3518,False
3606,False
2482,False
3000,False
3472,False
2154,False
3798,False
2334,False
3539,False
3917,False
2691,False
3148,False
3948,False
2055,False
3499,False
2582,False
2248,False
2447,False
3885,False
3026,False
2765,False
2983,False
3316,False
2677,False
3400,False
2240,False
2524,False
3862,False
2795,False
2304,False
3318,False
3077,False
2152,False
3749,False
3723,False
2125,False
3227,False
2620,False
2891,False
3274,False
3147,False
3680,False
3557,False
3730,False
2925,False
3946,False
2784,False
3175,False
2011,False
2490,False
2614,False
2749,False
2849,False
3103,False
2023,False
2226,False
2156,False
2515,False
3741,False
3600,False
2203,False
3306,False
2676,False
2559,False
2943,False
3921,False
3415,False
3285,False
2521,False
2682,False
3800,False
3124,False
2967,False
2300,False
3328,False
2579,False
2581,False
3356,False
2830,False
2455,False
2868,False
3943,False
3914,False
3955,False
2560,False
3740,False
2562,False
3337,False
3672,False
2622,False
2645,False
2882,False
2506,False
3418,False
2193,False
2028,False
3972,False
2933,False
3923,False
2435,False
3473,False
2364,False
2896,False
3094,False
3283,False
2045,False
2230,False
3722,False
2463,False
2478,False
2053,False
3305,False
2648,False
