,years_experience,degree,nr_commits,nr_languages,nr_stars
2217,1.0,1.0,5.0,4.5,3.0
2456,2.0,1.0,6.0,9.5,4.0
3326,3.0,0.0,6.0,6.5,3.0
2005,3.0,0.0,3.0,3.5,9.0
3508,0.0,2.0,3.0,5.5,7.0
2300,1.0,2.0,4.0,2.5,0.0
3329,2.0,0.0,6.0,1.5,5.0
3921,0.0,2.0,4.0,1.5,3.0
3021,0.0,2.0,3.0,5.5,2.0
2392,2.0,1.0,8.0,3.5,4.0
3058,3.0,1.0,8.0,5.5,1.0
3148,3.0,0.0,3.0,3.5,1.0
3202,2.0,1.0,2.0,1.5,2.0
2941,0.0,1.0,5.0,5.5,4.0
2713,3.0,0.0,6.0,4.5,6.0
3942,3.0,0.0,2.0,2.5,6.0
3047,0.0,0.0,2.0,0.5,4.0
3277,2.0,0.0,7.0,2.5,8.0
2189,0.0,1.0,5.0,9.5,8.0
3762,3.0,0.0,3.0,0.5,2.0
3635,0.0,2.0,5.0,2.5,9.0
2540,1.0,1.0,5.0,2.5,0.0
3265,2.0,0.0,6.0,5.5,8.0
3319,1.0,0.0,6.0,2.5,4.0
3913,3.0,0.0,3.0,4.5,7.0
2642,2.0,0.0,6.0,7.5,1.0
2631,1.0,1.0,3.0,2.5,2.0
2533,1.0,1.0,4.0,0.5,6.0
3122,1.0,1.0,3.0,3.5,3.0
2504,1.0,0.0,10.0,7.5,0.0
2662,3.0,0.0,6.0,1.5,1.0
3212,1.0,0.0,2.0,3.5,1.0
2582,2.0,0.0,5.0,5.5,5.0
3488,0.0,1.0,4.0,9.5,3.0
2169,1.0,0.0,4.0,4.5,3.0
2190,0.0,0.0,10.0,9.5,3.0
2293,2.0,0.0,7.0,3.5,3.0
2911,1.0,0.0,5.0,1.5,4.0
3903,1.0,0.0,3.0,1.5,2.0
2417,1.0,0.0,6.0,2.5,1.0
3911,0.0,2.0,3.0,3.5,2.0
3138,1.0,0.0,6.0,5.5,3.0
3939,1.0,0.0,7.0,2.5,2.0
2290,1.0,1.0,3.0,2.5,6.0
2146,1.0,1.0,5.0,0.5,7.0
2098,2.0,0.0,2.0,5.5,5.0
2227,1.0,1.0,4.0,1.5,4.0
2054,3.0,0.0,9.0,4.5,0.0
3124,2.0,0.0,2.0,5.5,2.0
3704,2.0,0.0,3.0,4.5,6.0
3131,2.0,0.0,4.0,2.5,1.0
3360,1.0,0.0,5.0,3.5,0.0
3185,1.0,0.0,4.0,0.5,5.0
2425,2.0,0.0,4.0,1.5,5.0
3280,1.0,1.0,6.0,2.5,0.0
2669,3.0,0.0,5.0,1.5,8.0
2344,2.0,0.0,5.0,8.5,8.0
3625,1.0,1.0,3.0,3.5,3.0
2459,1.0,1.0,6.0,2.5,5.0
3495,1.0,0.0,4.0,5.5,5.0
3260,0.0,2.0,6.0,2.5,1.0
2998,2.0,0.0,6.0,1.5,4.0
3991,1.0,1.0,5.0,5.5,5.0
2923,0.0,2.0,3.0,1.5,1.0
3531,2.0,0.0,5.0,3.5,2.0
2014,2.0,0.0,6.0,3.5,5.0
2038,0.0,1.0,6.0,2.5,7.0
3456,3.0,0.0,8.0,3.5,6.0
3520,2.0,1.0,4.0,1.5,1.0
3926,0.0,1.0,7.0,10.5,2.0
3748,2.0,0.0,5.0,7.5,4.0
3961,4.0,0.0,4.0,3.5,6.0
2792,0.0,2.0,7.0,4.5,5.0
3755,0.0,0.0,2.0,3.5,13.0
2788,0.0,2.0,3.0,7.5,2.0
2893,2.0,0.0,9.0,4.5,1.0
2658,1.0,0.0,5.0,1.5,8.0
2761,1.0,0.0,4.0,0.5,3.0
2156,1.0,0.0,4.0,2.5,2.0
3966,0.0,2.0,2.0,4.5,4.0
3066,0.0,1.0,8.0,1.5,1.0
3135,2.0,0.0,6.0,6.5,4.0
2706,2.0,0.0,6.0,1.5,3.0
3386,1.0,0.0,7.0,2.5,7.0
3564,3.0,0.0,6.0,0.5,3.0
2176,1.0,0.0,4.0,1.5,6.0
3186,1.0,0.0,4.0,5.5,7.0
3782,2.0,0.0,7.0,1.5,1.0
2388,1.0,1.0,7.0,7.5,2.0
3139,0.0,2.0,5.0,2.5,0.0
2961,2.0,0.0,3.0,7.5,0.0
2299,1.0,1.0,4.0,8.5,6.0
3560,1.0,1.0,4.0,8.5,3.0
3633,1.0,0.0,2.0,1.5,1.0
