,x1,x2,x3,x4
2220,-1.2628392,-0.25376868,1.5989192,0.093779035
2580,-1.4151529,0.59620726,-0.07840164,0.64772606
3955,-0.5017596,0.5456582,0.05768007,0.71897507
2870,-0.11996783,0.62829816,0.06235221,0.7303312
3455,-1.5477355,-0.08101626,0.43958843,0.80140847
3052,0.41894642,0.10448208,0.5649502,0.57817596
3056,-0.95236343,0.17314582,-0.05778519,1.0189294
3059,-0.76788336,0.19078179,0.3759562,0.6383557
2123,-1.5095981,0.926991,-0.26502508,0.55107945
2954,-1.0817263,0.45088744,0.5189332,0.24701114
3190,-0.6470923,3.3828528,-0.29322436,-1.8712097
3257,-0.038967874,0.38578737,0.23515595,0.61203676
2592,0.53400934,0.00014030933,0.48511523,1.037384
2005,-0.6208776,0.5466317,0.55229896,0.02539425
3709,0.048978426,0.038581036,0.34223846,0.79498434
3666,-2.893134,0.062043093,-0.21080151,1.3669384
2904,-1.3695774,1.9997276,-0.7762674,-0.0007675588
3388,0.06731154,0.32916504,0.096899495,0.59836495
2429,-0.01626834,0.26257306,0.007019859,0.87159634
2818,-0.8687928,0.49620607,0.90978676,-0.052532338
3713,-0.06724323,-0.2686518,0.001176846,1.5957106
2368,-0.888709,0.16112404,0.09008539,0.82123727
2438,-0.99087095,0.015094375,1.0206071,0.19361675
2404,-1.4698011,0.7846441,-0.26005635,0.5684285
2243,-0.26111567,0.64324677,-0.25239873,0.8302147
2501,0.38910374,0.31386226,0.5720048,0.20775342
2897,0.054946534,0.49074918,0.0635958,0.6228807
2240,-1.7170057,0.28512865,-0.042495728,0.823588
2768,-1.6409491,0.62851423,-0.07365763,0.47420186
3131,-1.0996083,0.9670993,-0.58822775,0.69321126
3997,-2.7279465,0.43462658,-0.8195479,1.4955943
2144,-0.06684941,-0.39928496,0.1542273,1.5693687
2273,-1.5240792,0.39181462,0.116474725,0.5409605
3654,-0.6715972,0.241223,0.08099357,0.7508191
2648,-0.599732,0.5345217,0.48276985,0.041543342
3175,-0.72402865,0.81687623,0.075374916,0.257674
3803,0.60090315,0.949128,0.6390603,2.3499749
3360,-1.2310687,0.8542477,-0.34772795,0.6813711
3656,-0.8161447,0.615077,-0.18349966,0.5653275
2584,-0.7616066,1.3821965,-0.6757256,0.44016218
2116,-1.2743592,-0.07412772,0.6654198,0.45791692
2275,-1.548721,0.4116084,0.12756689,0.7083645
2361,0.076454915,0.55863446,0.066997565,0.46342286
3853,0.5341108,-0.2593084,0.69330424,0.78823817
3392,-0.18959638,0.31841254,0.43095115,0.5103005
2198,-0.45582613,1.1290488,-0.3844504,0.38943148
2747,0.3156193,0.960754,0.43106255,1.6262182
3543,-0.1350218,1.1375808,0.66252935,-0.4223163
3804,0.07101091,0.6332952,-0.039361894,0.72503746
3061,-0.063755296,0.28068128,0.20718375,0.6744738
3550,-0.30677062,0.6914983,0.07517209,0.34702432
2548,-0.81396043,0.93740475,-0.2621511,0.42665005
3748,-0.297771,0.47834376,-0.1801199,0.7936677
2706,0.6127218,0.07872796,0.7561843,1.3734647
3237,-0.5012117,1.8436136,0.1112962,-0.8925023
3299,-0.542789,0.5900884,-0.6887633,1.2451246
3412,-1.1702931,0.6045924,-0.5381816,1.1540926
2022,-0.24842608,1.0204321,-0.2324575,0.35652614
2285,0.31049213,0.11067697,0.24730176,0.8055621
2635,-0.86873907,2.784337,0.5985641,-2.2522473
3652,-0.75081885,0.12146047,0.70986366,0.26279753
3529,-0.9131639,0.8221574,0.017020965,0.32336006
3688,-0.2599246,0.37147102,0.46414596,0.5676666
2465,-0.008655699,0.5314653,0.10236712,0.7594073
3147,-0.07949493,0.4454116,-0.17234367,0.84449834
2306,-0.13087845,0.80432755,-0.19041544,0.70054233
2399,-0.60233974,0.9529025,-0.55492026,0.893415
3940,-0.4074082,0.3272446,-0.21931104,0.9668753
3402,-0.23560318,0.4600595,-0.18442997,0.8780691
3669,-1.0525801,0.8401891,-0.2573666,0.61513805
3024,0.7612859,-0.3258133,0.83034265,1.228469
2382,-1.4799227,0.9322854,-0.2775727,0.5675478
3116,-0.43970665,1.4048342,-0.44116506,0.4526921
2690,-0.15629032,0.6741309,-0.057866704,0.4699747
2914,0.11883338,0.25782943,0.22780319,0.6351172
2864,-1.4141555,0.37504473,-0.097781256,0.83604443
2400,-0.16133362,0.21220878,0.2692683,0.8251298
2149,0.12235185,0.38223028,0.15533964,0.6179498
2450,-0.14128508,0.41167843,-0.18743454,0.9764817
2629,-1.3809323,0.44003195,-0.3306527,1.1039792
3087,-0.31075954,1.3025206,-0.21089295,0.13486715
2697,0.031963103,0.08322267,0.030402314,0.92710173
3694,-0.7503001,0.73071927,-0.8139767,1.187669
3904,0.2333161,0.63747203,0.16261773,0.41439193
2047,0.6456238,0.1312865,0.6777437,0.4266472
3459,-0.9445063,0.31255093,-0.27043766,1.139605
3699,0.2516763,0.32337135,0.08609681,0.72611046
3718,-1.6995499,0.80487454,-0.84102905,1.0702504
3233,-0.39464676,0.85663354,-0.14878203,0.23347086
2953,0.056594446,0.59091234,0.09499638,0.6827862
3398,-1.6923057,-0.09240522,0.41183472,0.75982493
3960,0.28550482,0.52879417,0.10852005,0.9173248
2591,0.05189688,1.0578525,-0.14507061,0.33514184
3978,-1.0961586,0.34463215,0.3404446,0.38195914
2470,-1.3756938,-0.28376403,0.60428834,0.7865092
2692,0.26188213,0.34174258,0.34681532,0.54886806
3738,-0.66247684,-0.77988666,0.15755436,1.7572645
2805,-0.15131006,0.019273262,0.108468734,1.0383393
3936,0.37736005,0.1014384,0.3278378,0.7892064
3538,-0.12266262,0.84833694,-0.058984794,0.63535404
3518,0.060672633,0.31186515,0.10400603,0.5854078
2332,0.12243144,0.28115612,0.20920096,0.6270145
2217,0.06685884,0.30346173,-0.00977052,0.8803995
2663,-0.35883278,0.88318056,-0.29955873,0.45341918
2825,-0.6951765,1.0111558,-0.31083965,0.4395749
3671,-0.6266232,1.276032,-0.5444708,0.35924083
2128,-0.30820948,0.15535398,0.65114015,0.648309
