,years_experience,degree,nr_commits,nr_languages,nr_stars
2073,2.0,0.0,24.0,13.0,3.0
2890,0.0,0.0,5.0,7.0,5.0
3258,1.0,0.0,12.0,0.0,4.0
3986,1.0,1.0,11.0,1.0,4.0
2479,1.0,0.0,16.0,1.0,3.0
2523,2.0,0.0,26.0,3.0,5.0
2789,1.0,1.0,12.0,1.0,13.0
2714,2.0,0.0,25.0,1.0,3.0
3260,2.0,0.0,23.0,3.0,2.0
3526,0.0,2.0,3.0,5.0,7.0
2126,2.0,0.0,23.0,2.0,7.0
3005,1.0,0.0,15.0,1.0,2.0
3935,1.0,0.0,12.0,1.0,5.0
3534,1.0,0.0,11.0,2.0,2.0
3910,1.0,0.0,14.0,5.0,6.0
2738,1.0,0.0,13.0,11.0,1.0
3872,1.0,0.0,10.0,5.0,3.0
3244,2.0,1.0,24.0,1.0,4.0
2262,2.0,0.0,25.0,6.0,2.0
2284,2.0,0.0,24.0,2.0,9.0
2973,0.0,2.0,1.0,11.0,5.0
3968,0.0,2.0,6.0,2.0,6.0
2038,2.0,0.0,24.0,0.0,10.0
2964,2.0,0.0,25.0,4.0,3.0
2156,0.0,1.0,1.0,9.0,1.0
3942,2.0,0.0,22.0,2.0,1.0
3412,1.0,0.0,12.0,2.0,7.0
2303,3.0,0.0,36.0,0.0,5.0
3677,2.0,0.0,21.0,3.0,5.0
3340,0.0,0.0,2.0,1.0,2.0
2561,1.0,1.0,10.0,1.0,0.0
2413,1.0,0.0,13.0,1.0,5.0
2064,3.0,0.0,33.0,2.0,4.0
3788,2.0,0.0,24.0,2.0,3.0
2300,0.0,0.0,3.0,10.0,4.0
3807,0.0,0.0,5.0,3.0,2.0
2373,2.0,0.0,27.0,2.0,2.0
3512,1.0,0.0,15.0,0.0,2.0
2019,1.0,0.0,15.0,5.0,2.0
2232,1.0,1.0,16.0,8.0,5.0
3178,2.0,0.0,23.0,1.0,4.0
2501,2.0,0.0,22.0,4.0,2.0
2516,0.0,0.0,1.0,12.0,6.0
2254,1.0,1.0,14.0,1.0,3.0
2528,0.0,2.0,3.0,1.0,1.0
2916,3.0,0.0,31.0,3.0,4.0
2069,1.0,1.0,12.0,2.0,3.0
2681,1.0,0.0,15.0,3.0,7.0
2767,0.0,0.0,6.0,8.0,3.0
3848,0.0,1.0,6.0,1.0,2.0
2524,0.0,2.0,3.0,2.0,1.0
2915,2.0,0.0,28.0,0.0,1.0
3606,0.0,1.0,3.0,2.0,4.0
2498,0.0,0.0,7.0,1.0,3.0
3875,0.0,0.0,8.0,8.0,1.0
2634,2.0,0.0,21.0,5.0,3.0
2055,2.0,1.0,22.0,2.0,1.0
2978,0.0,2.0,3.0,5.0,1.0
2401,2.0,1.0,21.0,1.0,4.0
2921,0.0,0.0,4.0,5.0,8.0
3567,1.0,0.0,12.0,2.0,0.0
3242,1.0,1.0,16.0,0.0,5.0
2211,0.0,1.0,5.0,4.0,9.0
3317,1.0,2.0,19.0,1.0,3.0
2712,0.0,1.0,4.0,5.0,5.0
2994,1.0,2.0,16.0,5.0,4.0
3864,1.0,1.0,16.0,2.0,5.0
3141,3.0,0.0,38.0,7.0,1.0
2560,2.0,0.0,24.0,2.0,4.0
2568,3.0,0.0,33.0,1.0,6.0
3881,0.0,1.0,3.0,1.0,4.0
2874,3.0,0.0,33.0,0.0,4.0
2216,4.0,0.0,42.0,8.0,1.0
2052,2.0,0.0,23.0,2.0,3.0
2662,2.0,1.0,21.0,3.0,4.0
3048,2.0,0.0,22.0,1.0,5.0
2846,0.0,2.0,0.0,0.0,6.0
2841,2.0,0.0,24.0,1.0,8.0
2244,0.0,0.0,2.0,0.0,5.0
2462,2.0,1.0,25.0,1.0,1.0
3441,1.0,0.0,14.0,7.0,1.0
2870,2.0,0.0,25.0,2.0,2.0
2735,0.0,0.0,3.0,0.0,6.0
3732,0.0,2.0,2.0,0.0,1.0
2722,2.0,0.0,23.0,2.0,4.0
3039,2.0,0.0,23.0,3.0,2.0
3558,0.0,0.0,4.0,4.0,0.0
3403,2.0,0.0,26.0,2.0,8.0
2937,1.0,1.0,15.0,6.0,1.0
2318,2.0,0.0,27.0,4.0,3.0
2911,1.0,0.0,18.0,6.0,4.0
3369,3.0,0.0,33.0,3.0,10.0
3787,1.0,0.0,13.0,1.0,2.0
3802,3.0,0.0,32.0,3.0,5.0
2847,1.0,1.0,13.0,1.0,10.0
3859,4.0,0.0,45.0,0.0,4.0
3601,3.0,0.0,32.0,8.0,2.0
3610,1.0,0.0,14.0,3.0,4.0
2124,1.0,1.0,15.0,9.0,4.0
3736,1.0,1.0,12.0,2.0,4.0
2731,1.0,2.0,11.0,13.0,5.0
2435,0.0,0.0,2.0,3.0,3.0
3348,1.0,1.0,13.0,2.0,3.0
2570,3.0,0.0,30.0,3.0,2.0
2015,2.0,1.0,23.0,5.0,5.0
3611,1.0,0.0,12.0,4.0,8.0
3484,3.0,0.0,33.0,7.0,2.0
3603,1.0,2.0,13.0,3.0,6.0
3911,1.0,2.0,17.0,3.0,3.0
3454,2.0,0.0,24.0,6.0,4.0
3974,0.0,0.0,3.0,0.0,4.0
2633,2.0,0.0,21.0,4.0,6.0
2929,3.0,0.0,35.0,7.0,6.0
2148,2.0,0.0,25.0,2.0,8.0
3359,0.0,1.0,3.0,1.0,5.0
2353,3.0,0.0,35.0,4.0,8.0
2269,3.0,0.0,30.0,0.0,7.0
3719,1.0,0.0,14.0,10.0,0.0
3114,2.0,0.0,24.0,7.0,2.0
3456,1.0,2.0,14.0,1.0,1.0
3177,0.0,1.0,4.0,1.0,12.0
3329,0.0,1.0,7.0,3.0,3.0
2930,1.0,0.0,13.0,7.0,1.0
3134,1.0,0.0,13.0,4.0,1.0
2327,1.0,0.0,15.0,26.0,7.0
2909,2.0,0.0,24.0,9.0,8.0
3194,1.0,0.0,12.0,2.0,8.0
3167,0.0,2.0,6.0,3.0,3.0
2189,0.0,0.0,3.0,2.0,3.0
2006,1.0,1.0,11.0,2.0,5.0
2894,2.0,0.0,23.0,2.0,5.0
2971,1.0,0.0,11.0,5.0,4.0
2541,2.0,0.0,25.0,1.0,0.0
3516,1.0,2.0,12.0,6.0,2.0
3237,1.0,0.0,13.0,12.0,7.0
3452,1.0,0.0,12.0,3.0,2.0
2585,1.0,0.0,18.0,3.0,5.0
2837,1.0,0.0,13.0,4.0,7.0
3358,1.0,0.0,14.0,0.0,3.0
2403,0.0,0.0,6.0,4.0,5.0
3637,1.0,1.0,12.0,2.0,5.0
3268,0.0,1.0,4.0,1.0,7.0
2624,3.0,0.0,35.0,5.0,6.0
3300,2.0,0.0,24.0,1.0,4.0
2550,4.0,0.0,42.0,4.0,5.0
2387,2.0,0.0,23.0,4.0,6.0
3701,1.0,0.0,13.0,6.0,3.0
2261,0.0,0.0,5.0,1.0,6.0
3086,2.0,1.0,21.0,4.0,0.0
2286,3.0,0.0,34.0,5.0,6.0
2026,1.0,1.0,13.0,5.0,6.0
3584,2.0,0.0,26.0,0.0,0.0
3544,2.0,0.0,21.0,1.0,7.0
3128,0.0,2.0,6.0,2.0,2.0
3937,1.0,1.0,12.0,0.0,2.0
3827,1.0,1.0,11.0,1.0,5.0
2183,0.0,0.0,2.0,4.0,5.0
3527,2.0,1.0,31.0,0.0,2.0
3563,3.0,0.0,31.0,3.0,1.0
3381,0.0,0.0,3.0,3.0,2.0
2990,3.0,0.0,35.0,0.0,4.0
2668,1.0,1.0,13.0,0.0,5.0
2734,0.0,2.0,5.0,1.0,1.0
3209,2.0,0.0,23.0,0.0,3.0
3678,1.0,2.0,14.0,1.0,1.0
2233,0.0,2.0,7.0,4.0,1.0
2619,1.0,0.0,14.0,4.0,4.0
2621,0.0,0.0,3.0,12.0,6.0
2457,2.0,1.0,27.0,7.0,4.0
2968,0.0,1.0,1.0,1.0,4.0
3998,0.0,0.0,5.0,2.0,2.0
3725,1.0,0.0,14.0,4.0,3.0
3615,1.0,0.0,12.0,2.0,2.0
2898,1.0,0.0,15.0,2.0,3.0
3370,1.0,0.0,14.0,3.0,3.0
2514,0.0,1.0,5.0,5.0,2.0
2646,2.0,0.0,25.0,3.0,2.0
2690,1.0,0.0,11.0,7.0,11.0
3152,0.0,1.0,4.0,5.0,3.0
3714,1.0,0.0,10.0,16.0,1.0
2723,2.0,1.0,29.0,7.0,1.0
3895,2.0,0.0,24.0,2.0,2.0
2290,1.0,0.0,10.0,0.0,3.0
2504,3.0,0.0,37.0,4.0,2.0
3376,2.0,0.0,23.0,0.0,4.0
2475,1.0,1.0,15.0,3.0,6.0
3333,1.0,0.0,11.0,1.0,0.0
2054,0.0,2.0,7.0,0.0,1.0
3036,4.0,0.0,43.0,2.0,4.0
2410,1.0,1.0,13.0,4.0,6.0
3296,3.0,0.0,32.0,2.0,3.0
3764,0.0,0.0,10.0,1.0,12.0
3074,1.0,2.0,14.0,1.0,1.0
2843,0.0,1.0,10.0,0.0,3.0
2708,3.0,0.0,32.0,7.0,8.0
3795,3.0,0.0,31.0,1.0,4.0
3605,2.0,1.0,25.0,3.0,3.0
3898,4.0,0.0,43.0,0.0,5.0
2040,2.0,0.0,25.0,3.0,1.0
3081,2.0,0.0,23.0,2.0,5.0
