ix,goal_cost,intv_cost
2159,0.756,7.300000000000001
3951,0.762,2.8000000000000003
2468,0.772,3.6999999999999997
2815,0.7540000081062317,1.0
2555,0.756,4.3
3709,0.7699999809265137,2.0
3469,0.768,2.0
3335,0.826,0.1
3903,0.774,1.4
3341,0.754,1.7
2420,0.758,2.7
2911,0.758,4.0
3110,0.77,1.8
3138,0.768,1.4
2479,0.806,2.5
2950,0.782,0.3
3633,0.768,1.3
2601,0.76,4.8
2345,0.7820000052452087,1.0
2399,0.756,1.9
3611,0.756,2.7
2568,0.7879999876022339,1.0
3005,0.756,3.9
2470,0.768,1.6
2114,0.764,2.6999999999999997
3205,0.764,2.8
3442,0.765999972820282,0.5
2921,0.762,1.4
3544,0.772,4.8
3088,0.764,4.1
3213,0.766,1.3
2967,0.79,0.6
3747,0.784,2.2
2753,0.762,0.8
3762,0.758,1.8
3569,0.754,1.2
2181,0.766,3.5999999999999996
2894,0.778,1.2
2965,0.76,0.6
3645,0.806,2.4
2082,0.77,1.2
2790,0.77,1.8
3041,0.808,1.7
3732,0.765999972820282,2.0
3692,0.756,1.6
3590,0.9179999828338623,1.0
2664,0.792,2.5
2739,0.768,0.7
2218,0.802,1.1
3404,0.776,5.5
3510,0.784,1.4
2013,0.76,0.9
3405,0.796,1.8
3612,0.816,1.4
3247,0.952,1.3
2979,0.794,2.1
2375,0.972,0.8
2421,0.8,0.1
2125,0.756,0.8999999999999999
2069,0.949999988079071,1.5
2188,0.754,4.5
2152,0.77,5.1
3687,0.758,1.4
2695,0.762,0.9
3881,0.766,5.8999999999999995
3524,0.794,2.4
2117,0.764,1.2
3846,0.764,2.2
3750,0.778,1.4
2121,0.772,3.7
3228,0.794,1.4
2198,0.762,5.8
2383,0.774,1.2
3829,0.8320000171661377,1.0
3715,0.756,1.2
2177,0.784,4.3
2358,0.768,4.7
3596,0.76,1.4
2092,0.83,0.8
2245,0.772,1.3
2685,0.752,1.1
3775,0.792,0.1
3887,0.76,1.4
2340,0.766,1.7
3393,0.752,0.9
2254,0.778,3.8
2110,0.752,1.6
3555,0.776,1.2000000000000002
2071,0.77,4.199999999999999
2436,0.778,2.3
2612,0.774,0.8
3592,0.77,0.9
2932,0.7879999876022339,1.0
3343,0.762,2.7
2694,0.7580000162124634,1.0
2850,0.758,2.3
3565,0.762,0.4
3691,0.776,0.6
2214,0.758,5.8
2521,0.768,3.9000000000000004
3522,0.796,0.2
2130,0.79,2.1
2602,0.758,1.4
2873,0.754,1.1
3697,0.762,3.5
3449,0.826,1.7
3437,0.782,3.0
2112,0.77,3.9000000000000004
2680,0.794,0.1
2261,0.768,6.1
2852,0.7599999904632568,1.5
3435,0.784,2.8
3227,0.764,0.9
2797,0.818,1.2
3450,0.786,1.3
3265,0.762,0.9
3074,0.788,0.9
3888,0.778,1.3
3441,0.792,1.0
3644,0.766,1.1
3494,0.7820000052452087,1.5
2968,0.762,4.2
3271,0.754,0.8999999999999999
2591,0.828000009059906,1.0
2122,0.772,4.0
3010,0.768,1.5
2078,0.82,0.8
2007,0.756,2.9
3290,0.786,1.1
2195,0.77,4.0
3434,0.774,0.7
3792,0.798,1.9
3377,0.764,3.4000000000000004
2459,0.7799999713897705,1.0
3369,0.768,5.0
2237,0.754,1.1
2055,0.782,0.1
3402,0.792,0.8
3358,0.79,0.9
3058,0.852,0.1
3523,0.762,1.2
3538,0.7680000066757202,5.5
2970,0.764,1.5
2031,0.752,1.8
2527,0.7540000081062317,0.5
2553,0.764,1.2
2006,0.756,4.7
3203,0.816,0.1
3760,0.754,2.6
2035,0.76,2.1999999999999997
2147,0.754,0.4
2853,0.774,0.6000000000000001
2659,0.762,1.5
3595,0.764,0.1
3298,0.758,1.4
3615,0.782,1.6
2270,0.776,1.7
2799,0.762,1.2
3169,0.8519999980926514,1.0
2146,0.788,0.8999999999999999
2545,0.788,0.2
3107,0.784,0.7
3353,0.765999972820282,1.0
2067,0.808,2.8
2100,0.778,2.0
2598,0.784,2.4
2570,0.78,1.5
3127,0.8100000023841858,2.0
3806,0.7519999742507935,1.0
2170,0.7680000066757202,0.5
2789,0.776,4.5
3098,0.874,2.2
2448,0.772,1.6
3261,0.756,4.8
2317,0.778,0.8
2714,0.806,1.3
3714,0.774,4.9
2806,0.772,2.2
3891,0.844,2.8
2847,0.81,0.1
3893,0.77,0.6
2650,0.754,1.8
2087,0.754,0.6
3617,0.7620000243186951,1.5
3400,0.794,1.4
3807,0.792,4.2
3923,0.79,1.1
2821,0.782,0.9
2128,0.766,2.4
3916,0.804,0.8
2274,0.784,1.2
2633,0.7820000052452087,1.0
3338,0.762,5.9
2533,0.784,2.2
2773,0.768,5.9
2830,0.794,0.7
2328,0.752,2.5999999999999996
3373,0.782,1.1
3735,0.756,0.6
2204,0.776,1.6
