,senior-level_skill
3580,0.0
3326,0.0
3335,0.0
2385,0.0
3131,0.0
3463,0.0
2011,0.0
2780,0.0
3364,0.0
2285,0.0
2448,0.0
3211,0.0
3083,0.0
3324,0.0
2062,0.0
3503,0.0
3478,0.0
3790,0.0
3821,0.0
2150,0.0
2971,0.0
2582,0.0
2603,0.0
3933,0.0
3879,0.0
3913,0.0
3777,0.0
2903,0.0
2501,0.0
3303,0.0
2824,0.0
2542,0.0
2708,0.0
2771,0.0
3544,0.0
3266,0.0
2802,0.0
2131,0.0
3820,0.0
2749,0.0
2221,0.0
3138,0.0
2066,0.0
3611,0.0
3291,0.0
3804,0.0
3972,0.0
2527,0.0
2233,0.0
3190,0.0
2145,0.0
3666,0.0
2022,0.0
3852,0.0
2642,0.0
3995,0.0
3276,0.0
3030,0.0
2731,0.0
2690,0.0
2682,0.0
3476,0.0
3712,0.0
2850,0.0
3856,0.0
3473,0.0
3647,0.0
3854,0.0
2470,0.0
2602,0.0
3867,0.0
2765,0.0
2244,0.0
2735,0.0
2268,0.0
3216,0.0
2899,0.0
3665,0.0
3069,0.0
2502,0.0
2836,0.0
2261,0.0
2989,0.0
2094,0.0
3575,0.0
3661,0.0
2176,0.0
3634,0.0
2035,0.0
3548,0.0
2149,0.0
3176,0.0
2208,0.0
2596,0.0
3524,0.0
2769,0.0
2967,0.0
3071,0.0
2781,0.0
2033,0.0
3051,0.0
3170,0.0
3516,0.0
2902,0.0
3432,0.0
3404,0.0
2842,0.0
2841,0.0
3474,0.0
3065,0.0
2699,0.0
3826,0.0
3672,0.0
2442,0.0
3262,0.0
2408,0.0
3098,0.0
3968,0.0
3992,0.0
2965,0.0
2952,0.0
2405,0.0
2135,0.0
2039,0.0
3920,0.0
2081,0.0
3956,0.0
2365,0.0
2935,0.0
3550,0.0
3018,0.0
3863,0.0
2175,0.0
3559,0.0
2259,0.0
3908,1.0
3733,0.0
2563,0.0
2604,0.0
3817,0.0
2042,0.0
2831,0.0
2156,0.0
2096,0.0
2369,0.0
2796,0.0
2468,0.0
2002,0.0
2855,0.0
2099,0.0
2109,0.0
3419,0.0
3514,0.0
2711,0.0
2146,0.0
2281,0.0
3479,0.0
3317,0.0
2875,0.0
3245,0.0
2464,0.0
3676,0.0
3690,0.0
3331,0.0
3976,0.0
3651,0.0
2499,0.0
3899,0.0
3861,0.0
3722,0.0
3278,0.0
2959,0.0
3034,0.0
3099,0.0
2128,0.0
3004,0.0
3356,0.0
3308,0.0
3157,0.0
3523,0.0
3449,0.0
3923,0.0
2366,0.0
2140,0.0
2747,0.0
2809,0.0
3351,0.0
2896,0.0
3401,0.0
3617,0.0
3542,0.0
3871,0.0
3513,0.0
2524,0.0
2968,0.0
3526,0.0
2707,0.0
3810,0.0
3120,0.0
2774,0.0
