,y
3110,1.0
2355,0.0
2637,0.0
2593,0.0
2423,0.0
2796,0.0
2348,0.0
3424,0.0
3869,0.0
2630,0.0
3613,0.0
3908,0.0
3458,0.0
3635,0.0
3504,0.0
2333,0.0
3928,0.0
2022,1.0
2507,0.0
3259,0.0
2897,1.0
3034,0.0
3018,0.0
2123,0.0
2572,0.0
3070,0.0
3905,0.0
3972,0.0
3439,0.0
2729,0.0
3275,0.0
2551,0.0
3272,0.0
2193,0.0
2422,0.0
3040,0.0
3180,0.0
3904,0.0
3775,0.0
2447,0.0
3295,1.0
3138,0.0
2638,0.0
2346,0.0
2899,1.0
3393,0.0
2670,0.0
3432,0.0
2406,0.0
3831,1.0
3701,0.0
2194,0.0
3705,0.0
3322,0.0
3849,1.0
3082,0.0
3991,0.0
3531,0.0
3659,0.0
3463,0.0
2518,0.0
3815,1.0
2700,0.0
3448,0.0
3226,1.0
2345,0.0
2117,0.0
2953,0.0
3871,1.0
2846,0.0
3581,0.0
3516,0.0
2332,0.0
3535,1.0
2085,1.0
3573,0.0
2969,1.0
2553,0.0
3544,1.0
2389,0.0
2592,0.0
2227,1.0
2880,1.0
2682,0.0
2103,1.0
2963,0.0
2323,0.0
2134,0.0
2843,0.0
2312,1.0
3780,0.0
3015,0.0
2045,0.0
2772,0.0
3994,1.0
2128,1.0
3472,0.0
3067,0.0
2998,0.0
2445,0.0
2370,0.0
3192,1.0
2869,0.0
2471,0.0
2095,1.0
2627,0.0
2138,1.0
3676,1.0
3337,0.0
2458,1.0
3797,1.0
2895,0.0
3466,1.0
2366,0.0
3104,0.0
3894,0.0
3621,1.0
2632,0.0
2318,0.0
2357,1.0
3688,1.0
3155,0.0
3672,0.0
2059,0.0
3038,0.0
3113,0.0
2825,0.0
3156,1.0
3214,0.0
2416,0.0
2152,0.0
3367,0.0
2723,0.0
2188,0.0
3222,0.0
3750,0.0
2233,1.0
3215,1.0
3606,0.0
3625,0.0
3952,1.0
2909,0.0
3608,0.0
2828,0.0
2481,0.0
3755,0.0
2606,1.0
2684,0.0
3265,0.0
3992,0.0
3318,0.0
3600,0.0
2567,0.0
2917,1.0
2065,0.0
3519,1.0
3895,0.0
2075,0.0
3912,0.0
2748,0.0
2310,0.0
2384,1.0
3873,0.0
2155,0.0
2492,0.0
2028,0.0
3970,0.0
2301,1.0
2832,0.0
3875,0.0
2906,0.0
3879,0.0
3251,0.0
3829,0.0
3818,0.0
3461,0.0
3978,0.0
3949,0.0
2248,0.0
3164,0.0
2733,1.0
3821,1.0
3666,0.0
3198,0.0
3993,0.0
3899,0.0
2021,0.0
3532,1.0
2961,1.0
3890,0.0
2142,1.0
3058,0.0
3624,0.0
3302,0.0
3937,0.0
3888,0.0
2934,0.0
3956,1.0
2815,0.0
3057,0.0
