,years_experience,degree,nr_commits,nr_languages,nr_stars
3493,4.0,0.0,4045.0,3.0,22.0
2188,3.0,1.0,3036.0,1.0,13.0
3147,4.0,0.0,42.0,0.0,5.0
3498,3.0,1.0,3035.0,6.0,11.0
3174,1.0,3.0,1016.0,4.0,24.0
2786,4.0,0.0,4045.0,4.0,14.0
2249,3.0,1.0,3032.0,4.0,24.0
2120,1.0,3.0,1010.0,6.0,11.0
3554,3.0,1.0,3032.0,4.0,14.0
3088,3.0,1.0,3035.0,3.0,19.0
3675,1.0,3.0,1013.0,1.0,12.0
3430,0.0,3.0,2.0,5.0,11.0
3654,0.0,3.0,6.0,2.0,0.0
2083,4.0,0.0,4041.0,1.0,11.0
3949,1.0,3.0,1015.0,1.0,17.0
3092,0.0,3.0,7.0,4.0,14.0
2534,4.0,0.0,4045.0,9.0,16.0
3077,1.0,3.0,1011.0,7.0,18.0
3090,2.0,2.0,2025.0,2.0,16.0
3531,3.0,1.0,3033.0,9.0,13.0
2425,0.0,3.0,6.0,3.0,13.0
2537,4.0,0.0,4044.0,2.0,13.0
3842,3.0,1.0,3032.0,1.0,12.0
2210,3.0,1.0,3035.0,6.0,15.0
2922,3.0,1.0,34.0,15.0,2.0
2433,3.0,1.0,3033.0,4.0,18.0
2981,1.0,3.0,1014.0,3.0,15.0
3955,0.0,3.0,7.0,20.0,17.0
3145,3.0,1.0,3033.0,1.0,12.0
2295,0.0,3.0,5.0,6.0,15.0
3112,3.0,1.0,3034.0,2.0,14.0
3513,0.0,3.0,3.0,2.0,19.0
2313,1.0,3.0,1018.0,4.0,17.0
2658,3.0,1.0,3032.0,5.0,12.0
3170,4.0,0.0,4042.0,3.0,12.0
2423,4.0,0.0,4042.0,3.0,15.0
3124,4.0,1.0,4047.0,1.0,13.0
3328,3.0,1.0,3037.0,2.0,13.0
2822,0.0,3.0,6.0,3.0,15.0
3630,1.0,3.0,1015.0,8.0,16.0
2863,3.0,1.0,3034.0,2.0,16.0
2179,3.0,1.0,3036.0,5.0,13.0
2569,1.0,3.0,1011.0,5.0,15.0
2877,2.0,2.0,2023.0,7.0,17.0
3701,3.0,1.0,3032.0,2.0,14.0
3761,1.0,3.0,1014.0,2.0,15.0
2170,2.0,2.0,2024.0,8.0,15.0
2937,2.0,2.0,2024.0,5.0,14.0
2366,1.0,3.0,1012.0,1.0,13.0
2824,3.0,1.0,3038.0,8.0,12.0
2964,2.0,2.0,28.0,1.0,6.0
3512,3.0,1.0,3036.0,2.0,12.0
3972,3.0,1.0,3034.0,4.0,13.0
2447,3.0,1.0,3031.0,6.0,12.0
2999,1.0,3.0,1016.0,8.0,15.0
3016,3.0,1.0,3033.0,2.0,14.0
3994,1.0,3.0,1012.0,10.0,18.0
3302,4.0,0.0,4050.0,5.0,11.0
3030,1.0,3.0,1011.0,22.0,14.0
2771,0.0,3.0,4.0,14.0,13.0
2700,3.0,1.0,3036.0,8.0,15.0
2749,4.0,0.0,4043.0,7.0,17.0
3314,3.0,1.0,3032.0,6.0,11.0
3405,3.0,1.0,3035.0,5.0,11.0
2500,1.0,3.0,1013.0,1.0,13.0
3046,0.0,3.0,5.0,2.0,17.0
2709,3.0,1.0,3034.0,7.0,12.0
3628,1.0,3.0,1014.0,5.0,14.0
2778,3.0,1.0,3035.0,10.0,14.0
2787,1.0,3.0,1017.0,5.0,11.0
3589,0.0,3.0,3.0,3.0,12.0
2545,1.0,3.0,1016.0,6.0,18.0
2648,4.0,0.0,4044.0,3.0,11.0
2629,0.0,3.0,3.0,4.0,17.0
2393,3.0,1.0,3036.0,8.0,12.0
3247,0.0,3.0,6.0,7.0,14.0
2380,1.0,3.0,1014.0,4.0,21.0
3834,3.0,1.0,3032.0,7.0,13.0
2979,0.0,3.0,9.0,4.0,13.0
2656,0.0,3.0,6.0,4.0,13.0
2318,1.0,3.0,1019.0,1.0,11.0
2664,1.0,3.0,1011.0,9.0,16.0
3341,3.0,1.0,34.0,2.0,6.0
2161,2.0,2.0,2021.0,8.0,16.0
3026,3.0,1.0,3032.0,10.0,10.0
3697,4.0,0.0,44.0,4.0,2.0
3111,0.0,3.0,2.0,2.0,10.0
2984,1.0,3.0,1015.0,2.0,13.0
2390,1.0,3.0,1013.0,3.0,10.0
3623,3.0,1.0,3033.0,6.0,14.0
